    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	      0.643	   2345.643	    2345.643	      0.000	      0.000	      0.000
   0.010	      0.643	   2345.643	    2345.643	     -0.202	      0.000	      0.000
   0.020	      0.643	   2345.643	    2345.643	     -0.202	      0.000	     -0.000
   0.030	      0.643	   2345.643	    2345.643	     -0.202	      0.000	     -0.000
   0.040	      0.643	   2345.643	    2345.643	     -0.201	      0.000	     -0.000
   0.050	      0.643	   2345.643	    2345.643	     -0.201	      0.000	     -0.000
   0.060	      0.643	   2345.643	    2345.643	     -0.201	      0.000	     -0.000
   0.070	      0.643	   2345.643	    2345.643	     -0.201	      0.000	     -0.000
   0.080	      0.643	   2345.643	    2345.643	     -0.201	      0.000	     -0.000
   0.090	      0.643	   2345.643	    2345.643	     -0.201	      0.000	     -0.000
   0.100	      0.643	   2345.643	    2345.643	     -0.201	      0.000	     -0.000
   0.110	      0.643	   2345.643	    2345.643	     -0.201	      0.000	     -0.000
   0.120	      0.643	   2345.643	    2345.643	     -0.201	      0.000	     -0.000
   0.130	      0.643	   2345.643	    2345.643	     -0.201	      0.000	     -0.000
   0.140	      0.643	   2345.643	    2345.643	     -0.201	      0.000	     -0.000
   0.150	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.160	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.170	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.180	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.190	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.200	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.210	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.220	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.230	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.240	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.250	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.260	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.270	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.280	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.290	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.300	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.310	      0.642	   2345.642	    2345.642	     -0.200	      0.000	     -0.000
   0.320	      0.642	   2345.642	    2345.642	     -0.200	      0.000	     -0.000
   0.330	      0.642	   2345.642	    2345.642	     -0.200	      0.000	     -0.000
   0.340	      0.642	   2345.642	    2345.642	     -0.200	      0.000	     -0.000
   0.350	      0.642	   2345.642	    2345.642	     -0.200	      0.000	     -0.000
   0.360	      0.642	   2345.642	    2345.642	     -0.200	      0.000	     -0.000
   0.370	      0.642	   2345.642	    2345.642	     -0.011	      0.000	     -0.000
   0.380	      0.642	   2345.642	    2345.642	      0.008	      0.000	      0.000
   0.390	      0.642	   2345.642	    2345.642	      0.009	      0.000	      0.000
   0.400	      0.642	   2345.642	    2345.642	     -0.099	      0.000	     -0.000
   0.410	      0.642	   2345.642	    2345.642	     -0.088	      0.000	     -0.000
   0.420	      0.642	   2345.642	    2345.642	     -0.750	      0.000	     -0.000
   0.430	      0.641	   2345.641	    2345.641	     -0.703	      0.000	     -0.000
   0.440	      0.641	   2345.641	    2345.641	     -1.237	      0.000	     -0.000
   0.450	      0.641	   2345.641	    2345.641	     -1.187	      0.000	     -0.000
   0.460	      0.641	   2345.641	    2345.641	     -0.056	      0.000	     -0.000
   0.470	      0.641	   2345.641	    2345.641	     -0.233	      0.000	     -0.000
   0.480	      0.641	   2345.641	    2345.641	      0.151	      0.000	      0.000
   0.490	      0.641	   2345.641	    2345.641	      0.119	      0.000	      0.000
   0.500	      0.641	   2345.641	    2345.641	     -0.286	      0.000	     -0.000
   0.510	      0.641	   2345.641	    2345.641	     -0.070	      0.000	     -0.000
   0.520	      0.641	   2345.641	    2345.641	     -0.241	      0.000	     -0.000
   0.530	      0.641	   2345.641	    2345.641	     -0.199	      0.000	     -0.000
   0.540	      0.641	   2345.641	    2345.641	     -0.175	      0.000	     -0.000
   0.550	      0.641	   2345.641	    2345.641	     -0.220	      0.000	     -0.000
   0.560	      0.641	   2345.641	    2345.641	     -0.252	      0.000	     -0.000
   0.570	      0.641	   2345.641	    2345.641	     -0.281	      0.000	     -0.000
   0.580	      0.641	   2345.641	    2345.641	     -0.277	      0.000	     -0.000
   0.590	      0.640	   2345.640	    2345.640	     -0.302	      0.000	     -0.000
   0.600	      0.640	   2345.640	    2345.640	     -0.343	      0.000	     -0.000
   0.610	      0.640	   2345.640	    2345.640	     -0.389	      0.000	     -0.000
   0.620	      0.640	   2345.640	    2345.640	     -0.476	      0.000	     -0.000
   0.630	      0.640	   2345.640	    2345.640	     -0.494	      0.000	     -0.000
   0.640	      0.640	   2345.640	    2345.640	     -0.569	      0.000	     -0.000
   0.650	      0.640	   2345.640	    2345.640	     -0.590	      0.000	     -0.000
   0.660	      0.640	   2345.640	    2345.640	     -0.641	      0.000	     -0.000
   0.670	      0.640	   2345.640	    2345.640	     -0.676	      0.000	     -0.000
   0.680	      0.640	   2345.640	    2345.640	     -0.686	      0.000	     -0.000
   0.690	      0.639	   2345.639	    2345.639	     -0.722	      0.000	     -0.000
   0.700	      0.639	   2345.639	    2345.639	     -0.733	      0.000	     -0.000
   0.710	      0.639	   2345.639	    2345.639	     -0.769	      0.000	     -0.000
   0.720	      0.639	   2345.639	    2345.639	     -0.809	      0.000	     -0.000
   0.730	      0.639	   2345.639	    2345.639	     -1.055	      0.000	     -0.000
   0.740	      0.638	   2345.639	    2345.639	     -1.102	      0.000	     -0.000
   0.750	      0.638	   2345.638	    2345.638	     -1.137	      0.000	     -0.000
   0.760	      0.638	   2345.638	    2345.638	     -1.177	      0.000	     -0.000
   0.770	      0.638	   2345.638	    2345.638	     -1.213	      0.000	     -0.000
   0.780	      0.638	   2345.638	    2345.638	     -1.255	      0.000	     -0.000
   0.790	      0.637	   2345.638	    2345.638	     -1.236	      0.000	     -0.000
   0.800	      0.637	   2345.637	    2345.637	     -1.276	      0.000	     -0.000
   0.810	      0.637	   2345.637	    2345.637	     -1.315	      0.000	     -0.000
