    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	    460.279	   2805.279	    2805.279	      0.000	      0.000	      0.000
   0.010	    460.279	   2805.279	    2805.279	     -0.513	      0.000	      0.000
   0.020	    460.279	   2805.279	    2805.279	     -0.513	      0.000	     -0.000
   0.030	    460.279	   2805.279	    2805.279	     -0.513	      0.000	     -0.000
   0.040	    460.279	   2805.279	    2805.279	     -0.591	      0.000	     -0.000
   0.050	    460.279	   2805.279	    2805.279	     -0.592	      0.000	     -0.000
   0.060	    460.279	   2805.279	    2805.279	     -0.591	      0.000	     -0.000
   0.070	    460.279	   2805.279	    2805.279	     -0.542	      0.000	     -0.000
   0.080	    460.279	   2805.279	    2805.279	     -0.542	      0.000	     -0.000
   0.090	    460.279	   2805.279	    2805.279	     -0.542	      0.000	     -0.000
   0.100	    460.279	   2805.279	    2805.279	     -0.535	      0.000	     -0.000
   0.110	    460.279	   2805.279	    2805.279	     -0.534	      0.000	     -0.000
   0.120	    460.279	   2805.279	    2805.279	     -0.534	      0.000	     -0.000
   0.130	    460.279	   2805.279	    2805.279	     -0.539	      0.000	     -0.000
   0.140	    460.279	   2805.279	    2805.279	     -0.539	      0.000	     -0.000
   0.150	    460.279	   2805.279	    2805.279	     -0.539	      0.000	     -0.000
   0.160	    460.279	   2805.279	    2805.279	     -0.539	      0.000	     -0.000
   0.170	    460.279	   2805.279	    2805.279	     -0.539	      0.000	     -0.000
   0.180	    460.278	   2805.278	    2805.278	     -0.539	      0.000	     -0.000
   0.190	    460.278	   2805.278	    2805.278	     -0.538	      0.000	     -0.000
   0.200	    460.278	   2805.278	    2805.278	     -0.538	      0.000	     -0.000
   0.210	    460.278	   2805.278	    2805.278	     -0.538	      0.000	     -0.000
   0.220	    460.278	   2805.278	    2805.278	     -0.538	      0.000	     -0.000
   0.230	    460.278	   2805.278	    2805.278	     -0.538	      0.000	     -0.000
   0.240	    460.278	   2805.278	    2805.278	     -0.538	      0.000	     -0.000
   0.250	    460.278	   2805.278	    2805.278	     -0.538	      0.000	     -0.000
   0.260	    460.278	   2805.278	    2805.278	     -0.538	      0.000	     -0.000
   0.270	    460.278	   2805.278	    2805.278	     -0.538	      0.000	     -0.000
   0.280	    460.278	   2805.278	    2805.278	     -0.538	      0.000	     -0.000
   0.290	    460.278	   2805.278	    2805.278	     -0.537	      0.000	     -0.000
   0.300	    460.278	   2805.278	    2805.278	     -0.537	      0.000	     -0.000
   0.310	    460.278	   2805.278	    2805.278	     -0.537	      0.000	     -0.000
   0.320	    460.278	   2805.278	    2805.278	     -0.537	      0.000	     -0.000
   0.330	    460.278	   2805.278	    2805.278	     -0.537	      0.000	     -0.000
   0.340	    460.278	   2805.278	    2805.278	     -0.537	      0.000	     -0.000
   0.350	    460.278	   2805.278	    2805.278	     -0.537	      0.000	     -0.000
   0.360	    460.278	   2805.278	    2805.278	     -0.537	      0.000	     -0.000
   0.370	    460.277	   2805.278	    2805.278	     -0.537	      0.000	     -0.000
   0.380	    460.277	   2805.277	    2805.277	     -0.537	      0.000	     -0.000
   0.390	    460.277	   2805.277	    2805.277	     -0.778	      0.000	     -0.000
   0.400	    460.277	   2805.277	    2805.277	     -0.814	      0.000	     -0.000
   0.410	    460.277	   2805.277	    2805.277	     -0.816	      0.000	     -0.000
   0.420	    460.277	   2805.277	    2805.277	     -0.816	      0.000	     -0.000
   0.430	    460.277	   2805.277	    2805.277	     -0.816	      0.000	     -0.000
   0.440	    460.277	   2805.277	    2805.277	     -0.816	      0.000	     -0.000
   0.450	    460.277	   2805.277	    2805.277	     -0.793	      0.000	     -0.000
   0.460	    460.277	   2805.277	    2805.277	     -0.790	      0.000	     -0.000
   0.470	    460.277	   2805.277	    2805.277	     -0.789	      0.000	     -0.000
   0.480	    460.277	   2805.277	    2805.277	     -0.789	      0.000	     -0.000
   0.490	    460.277	   2805.277	    2805.277	     -0.789	      0.000	     -0.000
   0.500	    460.277	   2805.277	    2805.277	     -0.789	      0.000	     -0.000
   0.510	    460.276	   2805.276	    2805.276	     -0.791	      0.000	     -0.000
   0.520	    460.276	   2805.276	    2805.276	     -0.791	      0.000	     -0.000
   0.530	    460.276	   2805.276	    2805.276	     -0.791	      0.000	     -0.000
   0.540	    460.276	   2805.276	    2805.276	     -0.791	      0.000	     -0.000
   0.550	    460.276	   2805.276	    2805.276	     -0.790	      0.000	     -0.000
   0.560	    460.276	   2805.276	    2805.276	     -0.790	      0.000	     -0.000
   0.570	    460.276	   2805.276	    2805.276	     -0.790	      0.000	     -0.000
   0.580	    460.276	   2805.276	    2805.276	     -0.790	      0.000	     -0.000
   0.590	    460.276	   2805.276	    2805.276	     -0.790	      0.000	     -0.000
   0.600	    460.276	   2805.276	    2805.276	     -0.789	      0.000	     -0.000
   0.610	    460.276	   2805.276	    2805.276	     -0.789	      0.000	     -0.000
   0.620	    460.276	   2805.276	    2805.276	     -0.789	      0.000	     -0.000
   0.630	    460.276	   2805.276	    2805.276	     -0.789	      0.000	     -0.000
   0.640	    460.275	   2805.276	    2805.276	     -0.789	      0.000	     -0.000
   0.650	    460.275	   2805.275	    2805.275	     -0.789	      0.000	     -0.000
   0.660	    460.275	   2805.275	    2805.275	     -0.788	      0.000	     -0.000
   0.670	    460.275	   2805.275	    2805.275	     -0.788	      0.000	     -0.000
   0.680	    460.275	   2805.275	    2805.275	     -0.788	      0.000	     -0.000
   0.690	    460.275	   2805.275	    2805.275	     -0.788	      0.000	     -0.000
   0.700	    460.275	   2805.275	    2805.275	     -0.788	      0.000	     -0.000
   0.710	    460.275	   2805.275	    2805.275	     -0.788	      0.000	     -0.000
   0.720	    460.275	   2805.275	    2805.275	     -0.787	      0.000	     -0.000
   0.730	    460.275	   2805.275	    2805.275	     -0.787	      0.000	     -0.000
   0.740	    460.275	   2805.275	    2805.275	     -0.772	      0.000	     -0.000
   0.750	    460.275	   2805.275	    2805.275	     -0.772	      0.000	     -0.000
   0.760	    460.275	   2805.275	    2805.275	     -0.772	      0.000	     -0.000
   0.770	    460.275	   2805.275	    2805.275	     -0.682	      0.000	     -0.000
   0.780	    460.274	   2805.274	    2805.274	     -0.682	      0.000	     -0.000
   0.790	    460.274	   2805.274	    2805.274	     -0.681	      0.000	     -0.000
   0.800	    460.274	   2805.274	    2805.274	     -0.669	      0.000	     -0.000
   0.810	    460.274	   2805.274	    2805.274	     -0.669	      0.000	     -0.000
   0.820	    460.274	   2805.274	    2805.274	     -0.669	      0.000	     -0.000
   0.830	    460.274	   2805.274	    2805.274	     -0.686	      0.000	     -0.000
   0.840	    460.274	   2805.274	    2805.274	     -0.685	      0.000	     -0.000
   0.850	    460.274	   2805.274	    2805.274	     -0.685	      0.000	     -0.000
   0.860	    460.274	   2805.274	    2805.274	     -0.688	      0.000	     -0.000
   0.870	    460.274	   2805.274	    2805.274	     -0.687	      0.000	     -0.000
   0.880	    460.274	   2805.274	    2805.274	     -0.687	      0.000	     -0.000
   0.890	    460.274	   2805.274	    2805.274	     -0.685	      0.000	     -0.000
   0.900	    460.274	   2805.274	    2805.274	     -0.685	      0.000	     -0.000
   0.910	    460.274	   2805.274	    2805.274	     -0.684	      0.000	     -0.000
   0.920	    460.274	   2805.274	    2805.274	     -0.684	      0.000	     -0.000
   0.930	    460.274	   2805.274	    2805.274	     -0.684	      0.000	     -0.000
   0.940	    460.273	   2805.273	    2805.273	     -0.684	      0.000	     -0.000
   0.950	    460.273	   2805.273	    2805.273	     -0.684	      0.000	     -0.000
   0.960	    460.273	   2805.273	    2805.273	     -0.684	      0.000	     -0.000
   0.970	    460.273	   2805.273	    2805.273	     -0.684	      0.000	     -0.000
   0.980	    460.273	   2805.273	    2805.273	     -0.684	      0.000	     -0.000
   0.990	    460.273	   2805.273	    2805.273	     -0.683	      0.000	     -0.000
   1.000	    460.273	   2805.273	    2805.273	     -0.683	      0.000	     -0.000
   1.010	    460.273	   2805.273	    2805.273	     -0.683	      0.000	     -0.000
   1.020	    460.273	   2805.273	    2805.273	     -0.683	      0.000	     -0.000
   1.030	    460.273	   2805.273	    2805.273	     -0.683	      0.000	     -0.000
   1.040	    460.273	   2805.273	    2805.273	     -0.683	      0.000	     -0.000
   1.050	    460.273	   2805.273	    2805.273	     -0.682	      0.000	     -0.000
   1.060	    460.273	   2805.273	    2805.273	     -0.682	      0.000	     -0.000
   1.070	    460.273	   2805.273	    2805.273	     -0.682	      0.000	     -0.000
   1.080	    460.273	   2805.273	    2805.273	     -0.682	      0.000	     -0.000
   1.090	    460.272	   2805.272	    2805.272	     -0.678	      0.000	     -0.000
   1.100	    460.272	   2805.272	    2805.272	     -0.677	      0.000	     -0.000
   1.110	    460.272	   2805.272	    2805.272	     -0.677	      0.000	     -0.000
   1.120	    460.272	   2805.272	    2805.272	     -0.677	      0.000	     -0.000
   1.130	    460.272	   2805.272	    2805.272	     -0.677	      0.000	     -0.000
   1.140	    460.272	   2805.272	    2805.272	     -0.677	      0.000	     -0.000
   1.150	    460.272	   2805.272	    2805.272	     -0.636	      0.000	     -0.000
   1.160	    460.272	   2805.272	    2805.272	     -0.630	      0.000	     -0.000
   1.170	    460.272	   2805.272	    2805.272	     -0.629	      0.000	     -0.000
   1.180	    460.272	   2805.272	    2805.272	     -0.629	      0.000	     -0.000
   1.190	    460.272	   2805.272	    2805.272	     -0.629	      0.000	     -0.000
   1.200	    460.272	   2805.272	    2805.272	     -0.882	      0.000	     -0.000
   1.210	    460.272	   2805.272	    2805.272	     -1.080	      0.000	     -0.000
   1.220	    460.272	   2805.272	    2805.272	     -1.187	      0.000	     -0.000
   1.230	    460.271	   2805.272	    2805.272	     -0.519	      0.000	     -0.000
   1.240	    460.271	   2805.271	    2805.271	     -0.887	      0.000	     -0.000
   1.250	    460.271	   2805.271	    2805.271	     -1.436	      0.000	     -0.000
   1.260	    460.271	   2805.271	    2805.271	     -1.788	      0.000	     -0.000
   1.270	    460.271	   2805.271	    2805.271	     -1.796	      0.000	     -0.000
   1.280	    460.271	   2805.271	    2805.271	     -1.732	      0.000	     -0.000
   1.290	    460.271	   2805.271	    2805.271	     -1.058	      0.000	     -0.000
   1.300	    460.271	   2805.271	    2805.271	     -0.455	      0.000	     -0.000
   1.310	    460.271	   2805.271	    2805.271	      0.070	      0.000	      0.000
   1.320	    460.271	   2805.271	    2805.271	      0.262	      0.000	      0.000
   1.330	    460.271	   2805.271	    2805.271	      0.433	      0.000	      0.000
   1.340	    460.271	   2805.271	    2805.271	      0.548	      0.000	      0.000
   1.350	    460.271	   2805.271	    2805.271	      0.696	      0.000	      0.000
   1.360	    460.271	   2805.271	    2805.271	      0.789	      0.000	      0.000
   1.370	    460.271	   2805.271	    2805.271	      0.663	      0.000	      0.000
   1.380	    460.271	   2805.271	    2805.271	      0.599	      0.000	      0.000
   1.390	    460.271	   2805.271	    2805.271	      0.473	      0.000	      0.000
   1.400	    460.271	   2805.271	    2805.271	      0.406	      0.000	      0.000
   1.410	    460.271	   2805.271	    2805.271	      0.462	      0.000	      0.000
   1.420	    460.271	   2805.271	    2805.271	      0.530	      0.000	      0.000
   1.430	    460.271	   2805.271	    2805.271	      0.637	      0.000	      0.000
   1.440	    460.271	   2805.271	    2805.271	      0.711	      0.000	      0.000
   1.450	    460.271	   2805.271	    2805.271	      0.777	      0.000	      0.000
   1.460	    460.271	   2805.271	    2805.271	      0.840	      0.000	      0.000
   1.470	    460.272	   2805.272	    2805.272	      0.917	      0.000	      0.000
   1.480	    460.272	   2805.272	    2805.272	      0.990	      0.000	      0.000
   1.490	    460.272	   2805.272	    2805.272	      1.062	      0.000	      0.000
   1.500	    460.272	   2805.272	    2805.272	      1.141	      0.000	      0.000
   1.510	    460.272	   2805.272	    2805.272	      1.216	      0.000	      0.000
   1.520	    460.272	   2805.272	    2805.272	      1.300	      0.000	      0.000
   1.530	    460.272	   2805.272	    2805.272	      1.381	      0.000	      0.000
