  1	  2	  3	  4	  5	 14	 15	 16	 17	 18	 19	 20	 21	以上是沿线管道号
与进水口距离	  最大压力值	 最小压力值
 2740.26	     2871.87	     2723.12
 2751.25	     2872.03	     2722.93
 2762.24	     2872.28	     2722.77
 2773.23	     2872.39	     2722.63
 2784.22	     2872.37	     2722.47
 2795.21	     2872.30	     2722.33
 2806.71	     2872.73	     2722.09
 2818.21	     2873.27	     2721.90
 2829.72	     2873.52	     2721.71
 2841.22	     2874.00	     2721.51
 2852.73	     2874.47	     2721.52
 2870.11	     2882.55	     2721.05
 2876.64	     2886.08	     2720.95
 2886.20	     2889.91	     2720.77
 2895.76	     2402.73	     2302.27
 2908.52	     2400.58	     2304.47
 2921.28	     2398.52	     2306.85
 2932.15	     2397.40	     2308.06
 2943.01	     2396.36	     2309.37
 2953.88	     2395.26	     2310.58
 2964.74	     2394.35	     2311.91
 2975.61	     2393.40	     2313.00
 2986.48	     2392.26	     2314.22
 2997.34	     2391.37	     2315.68
 3008.21	     2390.42	     2316.94
 3019.07	     2389.28	     2318.08
 3029.94	     2388.23	     2319.33
 3040.80	     2387.09	     2320.60
 3051.67	     2385.99	     2321.85
 3062.54	     2384.86	     2323.17
 3073.40	     2383.71	     2324.23
 3084.27	     2382.49	     2325.48
 3095.13	     2381.25	     2326.95
 3106.00	     2379.99	     2328.52
 3116.86	     2378.90	     2329.77
 3127.73	     2377.83	     2331.07
 3138.60	     2376.59	     2332.52
 3149.46	     2375.42	     2333.64
 3160.33	     2374.20	     2334.90
 3171.19	     2373.08	     2336.43
 3182.06	     2372.03	     2337.50
 3192.92	     2370.58	     2338.74
 3203.79	     2369.39	     2340.14
 3214.66	     2369.29	     2341.44
 3225.52	     2369.20	     2342.68
 3236.39	     2369.10	     2344.07
 3247.25	     2369.01	     2344.81
 3258.12	     2368.92	     2345.58
 3268.98	     2368.82	     2346.29
 3279.85	     2368.73	     2346.94
 3290.71	     2368.63	     2347.60
 3301.58	     2368.53	     2348.13
 3312.45	     2368.43	     2348.68
 3323.31	     2368.33	     2349.51
 3334.18	     2368.23	     2349.99
 3345.04	     2368.13	     2350.40
 3355.07	     2368.25	     2350.10
 3365.09	     2368.06	     2350.21
 3375.12	     2367.86	     2350.33
 3385.14	     2367.67	     2350.44
 3395.16	     2367.49	     2350.54
 3405.19	     2367.30	     2350.64
 3415.21	     2367.11	     2350.75
 3425.24	     2366.93	     2350.85
 3435.26	     2366.77	     2350.97
 3445.28	     2366.62	     2351.08
 3455.31	     2366.49	     2351.18
 3465.33	     2366.38	     2351.28
 3475.36	     2366.26	     2351.40
 3485.38	     2366.17	     2351.50
 3495.41	     2366.10	     2351.60
 3505.43	     2366.03	     2351.71
 3515.45	     2365.96	     2351.82
 3525.48	     2365.99	     2351.92
 3535.50	     2365.88	     2352.10
 3545.53	     2365.81	     2352.21
 3555.55	     2365.76	     2352.33
 3565.57	     2365.71	     2352.45
 3575.60	     2365.65	     2352.55
 3585.62	     2365.61	     2352.65
 3595.65	     2365.55	     2352.77
 3605.67	     2365.50	     2352.89
 3615.69	     2365.47	     2353.00
 3625.72	     2365.44	     2353.11
 3635.74	     2365.40	     2353.23
 3645.77	     2365.37	     2353.33
 3655.79	     2365.33	     2353.44
 3665.82	     2365.29	     2353.56
 3675.84	     2365.25	     2353.67
 3685.86	     2365.23	     2353.77
 3695.89	     2365.20	     2353.89
 3705.91	     2364.84	     2354.39
 3716.05	     2364.82	     2354.43
 3726.19	     2364.64	     2354.66
 3736.32	     2364.46	     2354.89
 3746.46	     2364.29	     2355.13
 3756.59	     2364.11	     2355.36
 3766.73	     2363.93	     2355.59
 3776.87	     2363.76	     2355.82
 3787.00	     2363.58	     2356.06
