    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	      0.643	   2345.643	    2345.643	      0.000	      0.000	      0.000
   0.200	      0.642	   2345.642	    2345.642	     -0.201	      0.000	     -0.000
   0.400	      0.642	   2345.642	    2345.642	     -0.099	      0.000	     -0.000
   0.600	      0.640	   2345.640	    2345.640	     -0.343	      0.000	     -0.000
   0.800	      0.637	   2345.637	    2345.637	     -1.226	      0.000	     -0.000
   1.000	      0.631	   2345.632	    2345.632	     -1.941	      0.000	     -0.001
   1.200	      0.622	   2345.623	    2345.623	     -2.302	      0.000	     -0.001
   1.400	      0.612	   2345.613	    2345.613	     -2.845	      0.000	     -0.001
   1.600	      0.600	   2345.601	    2345.601	     -3.294	      0.000	     -0.002
   1.800	      0.587	   2345.589	    2345.589	     -3.423	      0.000	     -0.002
   2.000	      0.574	   2345.576	    2345.576	     -3.541	      0.000	     -0.002
   2.200	      0.560	   2345.562	    2345.562	     -4.132	      0.000	     -0.002
   2.400	      0.542	   2345.545	    2345.545	     -4.893	      0.000	     -0.004
   2.600	      0.520	   2345.525	    2345.525	     -5.785	      0.000	     -0.005
   2.800	      0.494	   2345.501	    2345.501	     -6.771	      0.000	     -0.007
   3.000	      0.463	   2345.473	    2345.473	     -8.617	      0.000	     -0.011
   3.200	      0.425	   2345.439	    2345.439	     -9.809	      0.000	     -0.014
   3.400	      0.380	   2345.399	    2345.399	    -11.463	      0.000	     -0.019
   3.600	      0.325	   2345.352	    2345.352	    -13.534	      0.000	     -0.027
   3.800	      0.259	   2345.296	    2345.296	    -15.773	      0.000	     -0.037
   4.000	      0.193	   2345.234	    2345.234	    -16.572	      0.000	     -0.041
   4.200	      0.121	   2345.169	    2345.169	    -17.741	      0.000	     -0.047
   4.400	      0.047	   2345.099	    2345.099	    -18.809	      0.000	     -0.053
   4.600	     -0.031	   2345.027	    2345.027	    -19.584	      0.000	     -0.057
   4.800	     -0.113	   2344.950	    2344.950	    -20.652	      0.000	     -0.063
   5.000	     -0.202	   2344.870	    2344.870	    -21.867	      0.000	     -0.071
   5.200	     -0.299	   2344.783	    2344.783	    -23.537	      0.000	     -0.082
   5.400	     -0.402	   2344.691	    2344.691	    -25.099	      0.000	     -0.093
   5.600	     -0.508	   2344.595	    2344.595	    -26.354	      0.000	     -0.103
   5.800	     -0.626	   2344.492	    2344.492	    -28.229	      0.000	     -0.118
   6.000	     -0.756	   2344.381	    2344.381	    -30.400	      0.000	     -0.137
   6.200	     -0.891	   2344.262	    2344.262	    -32.160	      0.000	     -0.154
   6.400	     -1.043	   2344.135	    2344.135	    -34.712	      0.000	     -0.179
   6.600	     -1.198	   2344.001	    2344.001	    -36.450	      0.000	     -0.199
   6.800	     -1.356	   2343.860	    2343.860	    -38.093	      0.000	     -0.216
   7.000	     -1.519	   2343.713	    2343.713	    -39.483	      0.000	     -0.232
   7.200	     -1.689	   2343.561	    2343.561	    -40.919	      0.000	     -0.250
   7.400	     -1.865	   2343.402	    2343.402	    -42.323	      0.000	     -0.267
   7.600	     -2.046	   2343.238	    2343.238	    -43.596	      0.000	     -0.284
   7.800	     -2.227	   2343.071	    2343.071	    -44.719	      0.000	     -0.298
   8.000	     -2.422	   2342.898	    2342.898	    -46.353	      0.000	     -0.320
   8.200	     -2.622	   2342.720	    2342.720	    -47.992	      0.000	     -0.342
   8.400	     -2.826	   2342.536	    2342.536	    -49.410	      0.000	     -0.363
   8.600	     -3.055	   2342.345	    2342.345	    -51.798	      0.000	     -0.400
   8.800	     -3.292	   2342.144	    2342.144	    -54.067	      0.000	     -0.436
   9.000	     -3.541	   2341.934	    2341.934	    -56.449	      0.000	     -0.475
   9.200	     -3.795	   2341.716	    2341.716	    -58.599	      0.000	     -0.512
   9.400	     -4.062	   2341.490	    2341.490	    -60.918	      0.000	     -0.552
   9.600	     -4.341	   2341.255	    2341.255	    -63.292	      0.000	     -0.597
   9.800	     -4.624	   2341.011	    2341.011	    -65.348	      0.000	     -0.635
  10.000	     -4.912	   2340.760	    2340.760	    -67.057	      0.000	     -0.672
  10.200	     -5.206	   2340.502	    2340.502	    -68.871	      0.000	     -0.708
  10.400	     -5.485	   2340.239	    2340.239	    -69.613	      0.000	     -0.724
  10.600	     -5.770	   2339.973	    2339.973	    -70.557	      0.000	     -0.743
  10.800	     -6.049	   2339.705	    2339.705	    -71.123	      0.000	     -0.754
  11.000	     -6.328	   2339.434	    2339.434	    -71.459	      0.000	     -0.762
  11.200	     -6.602	   2339.163	    2339.163	    -71.587	      0.000	     -0.765
  11.400	     -6.862	   2338.892	    2338.892	    -71.092	      0.000	     -0.754
  11.600	     -7.128	   2338.623	    2338.623	    -70.932	      0.000	     -0.751
  11.800	     -7.378	   2338.356	    2338.356	    -70.218	      0.000	     -0.734
  12.000	     -7.620	   2338.092	    2338.092	    -68.965	      0.000	     -0.711
  12.200	     -7.860	   2337.833	    2337.833	    -68.105	      0.000	     -0.692
  12.400	     -8.084	   2337.577	    2337.577	    -66.546	      0.000	     -0.661
  12.600	     -8.300	   2337.327	    2337.327	    -64.821	      0.000	     -0.628
  12.800	     -8.496	   2337.087	    2337.087	    -62.454	      0.000	     -0.583
  13.000	     -8.682	   2336.855	    2336.855	    -60.017	      0.000	     -0.538
  13.200	     -8.857	   2336.633	    2336.633	    -57.287	      0.000	     -0.490
  13.400	     -9.014	   2336.423	    2336.423	    -53.951	      0.000	     -0.436
  13.600	     -9.162	   2336.224	    2336.224	    -50.673	      0.000	     -0.386
  13.800	     -9.301	   2336.038	    2336.038	    -47.594	      0.000	     -0.339
  14.000	     -9.432	   2335.863	    2335.863	    -44.443	      0.000	     -0.295
  14.200	     -9.558	   2335.700	    2335.700	    -41.492	      0.000	     -0.259
  14.400	     -9.680	   2335.548	    2335.548	    -39.051	      0.000	     -0.228
  14.600	     -9.810	   2335.402	    2335.402	    -37.588	      0.000	     -0.212
  14.800	     -9.933	   2335.262	    2335.262	    -36.157	      0.000	     -0.196
  15.000	    -10.062	   2335.126	    2335.126	    -35.573	      0.000	     -0.188
  15.200	    -10.198	   2334.991	    2334.991	    -35.633	      0.000	     -0.189
  15.400	    -10.325	   2334.857	    2334.857	    -35.035	      0.000	     -0.182
  15.600	    -10.452	   2334.726	    2334.726	    -34.466	      0.000	     -0.177
  15.800	    -10.571	   2334.597	    2334.597	    -33.496	      0.000	     -0.168
  16.000	    -10.689	   2334.471	    2334.471	    -32.752	      0.000	     -0.160
  16.200	    -10.796	   2334.350	    2334.350	    -31.236	      0.000	     -0.146
  16.400	    -10.888	   2334.236	    2334.236	    -28.957	      0.000	     -0.125
  16.600	    -10.975	   2334.132	    2334.132	    -26.705	      0.000	     -0.106
  16.800	    -11.054	   2334.035	    2334.035	    -24.246	      0.000	     -0.089
  17.000	    -11.128	   2333.946	    2333.946	    -22.290	      0.000	     -0.074
  17.200	    -11.203	   2333.864	    2333.864	    -21.195	      0.000	     -0.067
  17.400	    -11.277	   2333.785	    2333.785	    -20.446	      0.000	     -0.062
  17.600	    -11.353	   2333.708	    2333.708	    -20.308	      0.000	     -0.061
  17.800	    -11.433	   2333.631	    2333.631	    -20.719	      0.000	     -0.064
  18.000	    -11.517	   2333.551	    2333.551	    -21.393	      0.000	     -0.068
  18.200	    -11.613	   2333.467	    2333.467	    -23.148	      0.000	     -0.080
  18.400	    -11.714	   2333.376	    2333.376	    -24.597	      0.000	     -0.090
  18.600	    -11.818	   2333.281	    2333.281	    -25.897	      0.000	     -0.099
  18.800	    -11.921	   2333.183	    2333.183	    -26.346	      0.000	     -0.104
  19.000	    -12.012	   2333.085	    2333.085	    -25.458	      0.000	     -0.097
  19.200	    -12.091	   2332.992	    2332.992	    -23.486	      0.000	     -0.083
  19.400	    -12.166	   2332.906	    2332.906	    -21.795	      0.000	     -0.071
  19.600	    -12.228	   2332.828	    2332.828	    -19.381	      0.000	     -0.056
  19.800	    -12.283	   2332.759	    2332.759	    -16.706	      0.000	     -0.042
  20.000	    -12.322	   2332.704	    2332.704	    -13.161	      0.000	     -0.026
  20.200	    -12.350	   2332.662	    2332.662	     -8.971	      0.000	     -0.012
  20.400	    -12.370	   2332.635	    2332.635	     -5.323	      0.000	     -0.005
