    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	      0.643	   2345.643	    2345.643	      0.000	      0.000	      0.000
   0.400	      0.642	   2345.642	    2345.642	     -0.091	      0.000	     -0.000
   0.800	      0.636	   2345.637	    2345.637	     -1.298	      0.000	     -0.000
   1.200	      0.622	   2345.622	    2345.622	     -2.042	      0.000	     -0.001
   1.600	      0.601	   2345.602	    2345.602	     -3.095	      0.000	     -0.001
   2.000	      0.577	   2345.579	    2345.579	     -3.506	      0.000	     -0.002
   2.400	      0.547	   2345.550	    2345.550	     -4.552	      0.000	     -0.003
   2.800	      0.504	   2345.509	    2345.509	     -6.101	      0.000	     -0.005
   3.200	      0.442	   2345.453	    2345.453	     -8.807	      0.000	     -0.011
   3.600	      0.351	   2345.374	    2345.374	    -12.392	      0.000	     -0.023
   4.000	      0.228	   2345.264	    2345.264	    -15.532	      0.000	     -0.036
   4.400	      0.087	   2345.136	    2345.136	    -18.083	      0.000	     -0.048
   4.800	     -0.068	   2344.992	    2344.992	    -20.180	      0.000	     -0.060
   5.200	     -0.248	   2344.830	    2344.830	    -22.992	      0.000	     -0.078
   5.600	     -0.454	   2344.644	    2344.644	    -25.685	      0.000	     -0.098
   6.000	     -0.707	   2344.431	    2344.431	    -30.508	      0.000	     -0.138
   6.400	     -0.999	   2344.184	    2344.184	    -35.239	      0.000	     -0.183
   6.800	     -1.321	   2343.903	    2343.903	    -38.872	      0.000	     -0.224
   7.200	     -1.665	   2343.597	    2343.597	    -41.988	      0.000	     -0.262
   7.600	     -2.030	   2343.266	    2343.266	    -44.513	      0.000	     -0.296
   8.000	     -2.412	   2342.919	    2342.919	    -47.075	      0.000	     -0.331
   8.400	     -2.825	   2342.551	    2342.551	    -50.390	      0.000	     -0.376
   8.800	     -3.293	   2342.152	    2342.152	    -54.750	      0.000	     -0.446
   9.200	     -3.786	   2341.723	    2341.723	    -58.340	      0.000	     -0.509
   9.600	     -4.325	   2341.265	    2341.265	    -63.024	      0.000	     -0.590
  10.000	     -4.873	   2340.775	    2340.775	    -66.114	      0.000	     -0.648
  10.400	     -5.421	   2340.266	    2340.266	    -68.010	      0.000	     -0.688
  10.800	     -5.953	   2339.750	    2339.750	    -68.638	      0.000	     -0.703
  11.200	     -6.494	   2339.225	    2339.225	    -69.484	      0.000	     -0.719
  11.600	     -7.047	   2338.694	    2338.694	    -70.503	      0.000	     -0.740
  12.000	     -7.592	   2338.157	    2338.157	    -70.778	      0.000	     -0.749
  12.400	     -8.137	   2337.619	    2337.619	    -71.144	      0.000	     -0.756
  12.800	     -8.624	   2337.088	    2337.088	    -68.987	      0.000	     -0.712
  13.200	     -9.089	   2336.574	    2336.574	    -66.627	      0.000	     -0.663
  13.600	     -9.521	   2336.080	    2336.080	    -63.488	      0.000	     -0.600
  14.000	     -9.918	   2335.613	    2335.613	    -59.617	      0.000	     -0.531
  14.400	    -10.274	   2335.180	    2335.180	    -54.896	      0.000	     -0.454
  14.800	    -10.614	   2334.776	    2334.776	    -50.904	      0.000	     -0.390
  15.200	    -10.928	   2334.404	    2334.404	    -47.130	      0.000	     -0.332
  15.600	    -11.196	   2334.068	    2334.068	    -42.009	      0.000	     -0.264
  16.000	    -11.436	   2333.769	    2333.769	    -36.951	      0.000	     -0.205
  16.400	    -11.635	   2333.510	    2333.510	    -30.979	      0.000	     -0.145
  16.800	    -11.803	   2333.295	    2333.295	    -25.560	      0.000	     -0.099
  17.200	    -11.937	   2333.124	    2333.124	    -19.978	      0.000	     -0.060
  17.600	    -12.036	   2332.994	    2332.994	    -14.204	      0.000	     -0.030
  18.000	    -12.103	   2332.909	    2332.909	     -8.574	      0.000	     -0.011
  18.400	    -12.140	   2332.862	    2332.862	     -3.257	      0.000	     -0.002
  18.800	    -12.142	   2332.858	    2332.858	      1.868	      0.000	      0.000
  19.200	    -12.103	   2332.891	    2332.891	      6.640	      0.000	      0.007
  19.600	    -12.031	   2332.954	    2332.954	     10.273	      0.000	      0.015
  20.000	    -11.925	   2333.046	    2333.046	     14.084	      0.000	      0.029
  20.400	    -11.794	   2333.164	    2333.164	     16.797	      0.000	      0.042
  20.800	    -11.644	   2333.302	    2333.302	     19.149	      0.000	      0.055
  21.200	    -11.479	   2333.455	    2333.455	     21.127	      0.000	      0.066
  21.600	    -11.306	   2333.620	    2333.620	     22.267	      0.000	      0.074
  22.000	    -11.139	   2333.787	    2333.787	     22.247	      0.000	      0.074
  22.400	    -10.971	   2333.956	    2333.956	     22.169	      0.000	      0.073
  22.800	    -10.802	   2334.124	    2334.124	     22.151	      0.000	      0.074
  23.200	    -10.640	   2334.290	    2334.290	     21.583	      0.000	      0.070
  23.600	    -10.479	   2334.453	    2334.453	     21.382	      0.000	      0.068
  24.000	    -10.325	   2334.611	    2334.611	     20.577	      0.000	      0.063
  24.400	    -10.177	   2334.765	    2334.765	     19.698	      0.000	      0.058
  24.800	    -10.041	   2334.909	    2334.909	     18.366	      0.000	      0.050
  25.200	     -9.907	   2335.046	    2335.046	     17.811	      0.000	      0.047
  25.600	     -9.778	   2335.177	    2335.177	     17.309	      0.000	      0.045
  26.000	     -9.654	   2335.306	    2335.306	     16.324	      0.000	      0.040
  26.400	     -9.538	   2335.427	    2335.427	     15.518	      0.000	      0.036
  26.800	     -9.427	   2335.541	    2335.541	     14.741	      0.000	      0.032
  27.200	     -9.321	   2335.650	    2335.650	     14.006	      0.000	      0.029
  27.600	     -9.222	   2335.752	    2335.752	     13.090	      0.000	      0.026
  28.000	     -9.122	   2335.852	    2335.852	     13.115	      0.000	      0.026
  28.400	     -9.021	   2335.952	    2335.952	     13.549	      0.000	      0.027
  28.800	     -8.912	   2336.057	    2336.057	     14.409	      0.000	      0.031
  29.200	     -8.798	   2336.168	    2336.168	     14.996	      0.000	      0.034
  29.600	     -8.681	   2336.284	    2336.284	     15.258	      0.000	      0.035
  30.000	     -8.556	   2336.403	    2336.403	     16.681	      0.000	      0.041
  30.400	     -8.414	   2336.536	    2336.536	     18.381	      0.000	      0.050
  30.800	     -8.258	   2336.682	    2336.682	     20.078	      0.000	      0.060
  31.200	     -8.089	   2336.840	    2336.840	     21.861	      0.000	      0.071
  31.600	     -7.884	   2337.019	    2337.019	     25.615	      0.000	      0.097
  32.000	     -7.644	   2337.228	    2337.228	     29.445	      0.000	      0.128
