    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	      0.283	   2345.283	    2345.283	      0.000	      0.000	      0.000
   0.400	      0.281	   2345.281	    2345.281	      0.182	      0.000	      0.000
   0.800	      0.282	   2345.282	    2345.282	     -0.028	      0.000	     -0.000
   1.200	      0.281	   2345.281	    2345.281	      0.027	      0.000	      0.000
   1.600	      0.282	   2345.282	    2345.282	     -0.190	      0.000	     -0.000
   2.000	      0.282	   2345.282	    2345.282	      0.155	      0.000	      0.000
   2.400	      0.281	   2345.281	    2345.281	     -0.070	      0.000	     -0.000
   2.800	      0.280	   2345.280	    2345.280	     -0.046	      0.000	     -0.000
   3.200	      0.278	   2345.279	    2345.279	     -0.294	      0.000	     -0.000
   3.600	      0.278	   2345.278	    2345.278	     -0.003	      0.000	     -0.000
   4.000	      0.273	   2345.273	    2345.273	     -0.086	      0.000	     -0.000
   4.400	      0.268	   2345.268	    2345.268	     -0.567	      0.000	     -0.000
   4.800	      0.261	   2345.261	    2345.261	     -0.519	      0.000	     -0.000
   5.200	      0.252	   2345.252	    2345.252	     -0.773	      0.000	     -0.000
   5.600	      0.238	   2345.238	    2345.238	     -0.807	      0.000	     -0.000
   6.000	      0.220	   2345.220	    2345.220	     -1.293	      0.000	     -0.000
   6.400	      0.198	   2345.198	    2345.198	     -1.592	      0.000	     -0.000
   6.800	      0.169	   2345.170	    2345.170	     -2.201	      0.000	     -0.001
   7.200	      0.135	   2345.136	    2345.136	     -2.334	      0.000	     -0.001
   7.600	      0.090	   2345.091	    2345.091	     -2.862	      0.000	     -0.001
   8.000	      0.038	   2345.040	    2345.040	     -3.815	      0.000	     -0.002
   8.400	     -0.025	   2344.978	    2344.978	     -4.272	      0.000	     -0.003
   8.800	     -0.098	   2344.906	    2344.906	     -5.047	      0.000	     -0.004
   9.200	     -0.183	   2344.822	    2344.822	     -5.637	      0.000	     -0.005
   9.600	     -0.283	   2344.725	    2344.725	     -6.816	      0.000	     -0.007
  10.000	     -0.394	   2344.615	    2344.615	     -7.548	      0.000	     -0.009
  10.400	     -0.522	   2344.489	    2344.489	     -8.549	      0.000	     -0.011
  10.800	     -0.664	   2344.350	    2344.350	     -9.353	      0.000	     -0.014
  11.200	     -0.824	   2344.193	    2344.193	    -10.345	      0.000	     -0.017
  11.600	     -0.999	   2344.022	    2344.022	    -11.704	      0.000	     -0.021
  12.000	     -1.190	   2343.835	    2343.835	    -12.532	      0.000	     -0.025
  12.400	     -1.397	   2343.632	    2343.632	    -13.587	      0.000	     -0.029
  12.800	     -1.620	   2343.413	    2343.413	    -14.374	      0.000	     -0.032
  13.200	     -1.859	   2343.179	    2343.179	    -15.588	      0.000	     -0.038
  13.600	     -2.108	   2342.933	    2342.933	    -16.257	      0.000	     -0.041
  14.000	     -2.372	   2342.674	    2342.674	    -17.017	      0.000	     -0.045
  14.400	     -2.643	   2342.405	    2342.405	    -17.459	      0.000	     -0.048
  14.800	     -2.925	   2342.126	    2342.126	    -18.066	      0.000	     -0.051
  15.200	     -3.211	   2341.843	    2341.843	    -18.596	      0.000	     -0.054
  15.600	     -3.499	   2341.554	    2341.554	    -18.457	      0.000	     -0.054
  16.000	     -3.790	   2341.265	    2341.265	    -18.638	      0.000	     -0.055
  16.400	     -4.077	   2340.976	    2340.976	    -18.294	      0.000	     -0.053
  16.800	     -4.361	   2340.691	    2340.691	    -18.238	      0.000	     -0.052
  17.200	     -4.634	   2340.415	    2340.415	    -17.547	      0.000	     -0.049
  17.600	     -4.899	   2340.146	    2340.146	    -16.832	      0.000	     -0.045
  18.000	     -5.147	   2339.892	    2339.892	    -15.748	      0.000	     -0.039
  18.400	     -5.382	   2339.652	    2339.652	    -14.758	      0.000	     -0.034
  18.800	     -5.596	   2339.433	    2339.433	    -13.655	      0.000	     -0.029
  19.200	     -5.788	   2339.234	    2339.234	    -11.876	      0.000	     -0.022
  19.600	     -5.958	   2339.060	    2339.060	    -10.404	      0.000	     -0.017
  20.000	     -6.100	   2338.911	    2338.911	     -8.574	      0.000	     -0.012
  20.400	     -6.215	   2338.793	    2338.793	     -6.802	      0.000	     -0.007
  20.800	     -6.298	   2338.706	    2338.706	     -4.472	      0.000	     -0.003
  21.200	     -6.351	   2338.650	    2338.650	     -2.444	      0.000	     -0.001
  21.600	     -6.370	   2338.630	    2338.630	     -0.035	      0.000	     -0.000
  22.000	     -6.355	   2338.645	    2338.645	      2.154	      0.000	      0.001
  22.400	     -6.300	   2338.697	    2338.697	      4.304	      0.000	      0.003
  22.800	     -6.208	   2338.784	    2338.784	      6.949	      0.000	      0.007
  23.200	     -6.079	   2338.908	    2338.908	      9.076	      0.000	      0.013
  23.600	     -5.914	   2339.066	    2339.066	     11.324	      0.000	      0.020
  24.000	     -5.713	   2339.259	    2339.259	     13.280	      0.000	      0.028
  24.400	     -5.478	   2339.484	    2339.484	     15.527	      0.000	      0.038
  24.800	     -5.217	   2339.737	    2339.737	     17.214	      0.000	      0.046
  25.200	     -4.926	   2340.019	    2340.019	     18.863	      0.000	      0.056
  25.600	     -4.613	   2340.323	    2340.323	     20.288	      0.000	      0.065
  26.000	     -4.279	   2340.649	    2340.649	     21.415	      0.000	      0.072
  26.400	     -3.931	   2340.989	    2340.989	     22.539	      0.000	      0.080
  26.800	     -3.574	   2341.343	    2341.343	     23.059	      0.000	      0.083
  27.200	     -3.208	   2341.706	    2341.706	     23.481	      0.000	      0.087
  27.600	     -2.841	   2342.072	    2342.072	     23.455	      0.000	      0.086
  28.000	     -2.474	   2342.439	    2342.439	     23.562	      0.000	      0.087
  28.400	     -2.117	   2342.800	    2342.800	     23.008	      0.000	      0.083
  28.800	     -1.768	   2343.153	    2343.153	     22.314	      0.000	      0.078
  29.200	     -1.435	   2343.493	    2343.493	     21.354	      0.000	      0.072
  29.600	     -1.120	   2343.816	    2343.816	     20.083	      0.000	      0.064
  30.000	     -0.826	   2344.118	    2344.118	     18.826	      0.000	      0.056
  30.400	     -0.559	   2344.396	    2344.396	     16.904	      0.000	      0.045
  30.800	     -0.316	   2344.647	    2344.647	     15.209	      0.000	      0.037
  31.200	     -0.104	   2344.868	    2344.868	     13.193	      0.000	      0.028
  31.600	      0.078	   2345.058	    2345.058	     11.218	      0.000	      0.020
  32.000	      0.225	   2345.212	    2345.212	      8.901	      0.000	      0.013
  32.400	      0.341	   2345.334	    2345.334	      6.632	      0.000	      0.007
  32.800	      0.422	   2345.419	    2345.419	      4.363	      0.000	      0.003
  33.200	      0.470	   2345.470	    2345.470	      2.057	      0.000	      0.001
  33.600	      0.484	   2345.484	    2345.484	      0.032	      0.000	      0.000
  34.000	      0.465	   2345.466	    2345.466	     -2.369	      0.000	     -0.001
  34.400	      0.413	   2345.416	    2345.416	     -4.248	      0.000	     -0.003
  34.800	      0.329	   2345.335	    2345.335	     -6.124	      0.000	     -0.006
  35.200	      0.217	   2345.226	    2345.226	     -7.673	      0.000	     -0.009
  35.600	      0.079	   2345.093	    2345.093	     -9.374	      0.000	     -0.014
  36.000	     -0.078	   2344.940	    2344.940	    -10.517	      0.000	     -0.017
  36.400	     -0.253	   2344.767	    2344.767	    -11.392	      0.000	     -0.020
  36.800	     -0.441	   2344.583	    2344.583	    -12.282	      0.000	     -0.024
  37.200	     -0.638	   2344.387	    2344.387	    -12.551	      0.000	     -0.025
  37.600	     -0.838	   2344.188	    2344.188	    -12.992	      0.000	     -0.027
  38.000	     -1.036	   2343.989	    2343.989	    -12.740	      0.000	     -0.026
  38.400	     -1.230	   2343.794	    2343.794	    -12.325	      0.000	     -0.024
  38.800	     -1.414	   2343.607	    2343.607	    -11.508	      0.000	     -0.021
  39.200	     -1.586	   2343.433	    2343.433	    -10.776	      0.000	     -0.018
  39.600	     -1.737	   2343.277	    2343.277	     -9.474	      0.000	     -0.014
  40.000	     -1.870	   2343.140	    2343.140	     -7.897	      0.000	     -0.010
  40.400	     -1.978	   2343.028	    2343.028	     -6.378	      0.000	     -0.006
  40.800	     -2.060	   2342.943	    2342.943	     -4.481	      0.000	     -0.003
  41.200	     -2.113	   2342.888	    2342.888	     -2.633	      0.000	     -0.001
  41.600	     -2.134	   2342.866	    2342.866	     -0.270	      0.000	     -0.000
  42.000	     -2.122	   2342.877	    2342.877	      1.873	      0.000	      0.001
  42.400	     -2.073	   2342.925	    2342.925	      4.307	      0.000	      0.003
  42.800	     -1.986	   2343.007	    2343.007	      6.421	      0.000	      0.006
  43.200	     -1.860	   2343.128	    2343.128	      8.850	      0.000	      0.012
  43.600	     -1.696	   2343.284	    2343.284	     11.296	      0.000	      0.020
  44.000	     -1.497	   2343.475	    2343.475	     13.398	      0.000	      0.028
  44.400	     -1.262	   2343.700	    2343.700	     15.566	      0.000	      0.038
  44.800	     -0.995	   2343.958	    2343.958	     17.406	      0.000	      0.047
  45.200	     -0.695	   2344.245	    2344.245	     19.453	      0.000	      0.059
  45.600	     -0.372	   2344.559	    2344.559	     20.989	      0.000	      0.069
  46.000	     -0.024	   2344.897	    2344.897	     22.397	      0.000	      0.079
  46.400	      0.341	   2345.254	    2345.254	     23.456	      0.000	      0.086
  46.800	      0.724	   2345.629	    2345.629	     24.556	      0.000	      0.095
  47.200	      1.115	   2346.015	    2346.015	     25.242	      0.000	      0.100
  47.600	      1.511	   2346.409	    2346.409	     25.495	      0.000	      0.102
  48.000	      1.910	   2346.807	    2346.807	     25.606	      0.000	      0.103
  48.400	      2.304	   2347.204	    2347.204	     25.265	      0.000	      0.100
  48.800	      2.694	   2347.596	    2347.596	     25.010	      0.000	      0.099
  49.200	      3.069	   2347.977	    2347.977	     24.175	      0.000	      0.092
  49.600	      3.431	   2348.346	    2348.346	     23.149	      0.000	      0.085
  50.000	      3.771	   2348.696	    2348.696	     21.778	      0.000	      0.075
  50.400	      4.092	   2349.026	    2349.026	     20.463	      0.000	      0.066
  50.800	      4.386	   2349.330	    2349.330	     18.791	      0.000	      0.056
  51.200	      4.650	   2349.606	    2349.606	     16.662	      0.000	      0.044
  51.600	      4.885	   2349.851	    2349.851	     14.711	      0.000	      0.034
  52.000	      5.087	   2350.063	    2350.063	     12.452	      0.000	      0.025
  52.400	      5.255	   2350.239	    2350.239	     10.244	      0.000	      0.017
  52.800	      5.387	   2350.377	    2350.377	      7.756	      0.000	      0.010
  53.200	      5.483	   2350.479	    2350.479	      5.246	      0.000	      0.004
  53.600	      5.542	   2350.541	    2350.541	      2.640	      0.000	      0.001
  54.000	      5.565	   2350.565	    2350.565	      0.325	      0.000	      0.000
  54.400	      5.548	   2350.548	    2350.548	     -2.097	      0.000	     -0.001
  54.800	      5.492	   2350.495	    2350.495	     -4.730	      0.000	     -0.003
  55.200	      5.398	   2350.406	    2350.406	     -6.916	      0.000	     -0.007
  55.600	      5.268	   2350.281	    2350.281	     -9.120	      0.000	     -0.013
  56.000	      5.104	   2350.123	    2350.123	    -11.017	      0.000	     -0.019
  56.400	      4.909	   2349.935	    2349.935	    -13.036	      0.000	     -0.027
  56.800	      4.688	   2349.721	    2349.721	    -14.611	      0.000	     -0.033
  57.200	      4.442	   2349.482	    2349.482	    -16.026	      0.000	     -0.040
  57.600	      4.179	   2349.224	    2349.224	    -17.106	      0.000	     -0.046
  58.000	      3.898	   2348.949	    2348.949	    -17.974	      0.000	     -0.051
  58.400	      3.606	   2348.662	    2348.662	    -18.882	      0.000	     -0.056
  58.800	      3.309	   2348.367	    2348.367	    -19.160	      0.000	     -0.058
  59.200	      3.008	   2348.067	    2348.067	    -19.306	      0.000	     -0.059
  59.600	      2.711	   2347.768	    2347.768	    -19.049	      0.000	     -0.057
  60.000	      2.416	   2347.472	    2347.472	    -18.842	      0.000	     -0.056
  60.400	      2.133	   2347.185	    2347.185	    -18.145	      0.000	     -0.052
  60.800	      1.862	   2346.909	    2346.909	    -17.263	      0.000	     -0.047
  61.200	      1.609	   2346.650	    2346.650	    -16.088	      0.000	     -0.041
  61.600	      1.372	   2346.407	    2346.407	    -14.863	      0.000	     -0.035
  62.000	      1.158	   2346.187	    2346.187	    -13.564	      0.000	     -0.029
  62.400	      0.968	   2345.990	    2345.990	    -11.761	      0.000	     -0.022
  62.800	      0.802	   2345.819	    2345.819	    -10.149	      0.000	     -0.016
  63.200	      0.664	   2345.675	    2345.675	     -8.217	      0.000	     -0.011
  63.600	      0.552	   2345.559	    2345.559	     -6.549	      0.000	     -0.007
  64.000	      0.471	   2345.474	    2345.474	     -4.596	      0.000	     -0.003
  64.400	      0.416	   2345.417	    2345.417	     -2.671	      0.000	     -0.001
  64.800	      0.391	   2345.391	    2345.391	     -0.710	      0.000	     -0.000
  65.200	      0.392	   2345.392	    2345.392	      1.047	      0.000	      0.000
  65.600	      0.423	   2345.422	    2345.422	      2.631	      0.000	      0.001
  66.000	      0.481	   2345.478	    2345.478	      4.465	      0.000	      0.003
  66.400	      0.562	   2345.557	    2345.557	      5.848	      0.000	      0.005
  66.800	      0.667	   2345.659	    2345.659	      7.185	      0.000	      0.008
  67.200	      0.790	   2345.779	    2345.779	      8.213	      0.000	      0.011
  67.600	      0.930	   2345.916	    2345.916	      9.279	      0.000	      0.014
  68.000	      1.080	   2346.065	    2346.065	      9.938	      0.000	      0.016
  68.400	      1.241	   2346.224	    2346.224	     10.514	      0.000	      0.017
  68.800	      1.406	   2346.388	    2346.388	     10.677	      0.000	      0.018
  69.200	      1.572	   2346.554	    2346.554	     10.538	      0.000	      0.017
  69.600	      1.736	   2346.719	    2346.719	     10.523	      0.000	      0.017
  70.000	      1.893	   2346.877	    2346.877	      9.963	      0.000	      0.016
  70.400	      2.041	   2347.027	    2347.027	      9.263	      0.000	      0.014
  70.800	      2.175	   2347.164	    2347.164	      8.239	      0.000	      0.011
  71.200	      2.294	   2347.286	    2347.286	      7.255	      0.000	      0.008
  71.600	      2.392	   2347.387	    2347.387	      5.891	      0.000	      0.006
  72.000	      2.470	   2347.467	    2347.467	      4.382	      0.000	      0.003
  72.400	      2.524	   2347.522	    2347.522	      2.742	      0.000	      0.001
  72.800	      2.552	   2347.552	    2347.552	      0.917	      0.000	      0.000
  73.200	      2.552	   2347.552	    2347.552	     -0.823	      0.000	     -0.000
  73.600	      2.521	   2347.522	    2347.522	     -2.854	      0.000	     -0.001
  74.000	      2.459	   2347.462	    2347.462	     -4.881	      0.000	     -0.004
  74.400	      2.363	   2347.370	    2347.370	     -6.999	      0.000	     -0.008
  74.800	      2.236	   2347.248	    2347.248	     -8.859	      0.000	     -0.012
  75.200	      2.074	   2347.093	    2347.093	    -10.869	      0.000	     -0.018
  75.600	      1.883	   2346.909	    2346.909	    -12.802	      0.000	     -0.026
  76.000	      1.662	   2346.695	    2346.695	    -14.600	      0.000	     -0.033
  76.400	      1.414	   2346.456	    2346.456	    -16.313	      0.000	     -0.042
  76.800	      1.141	   2346.190	    2346.190	    -17.710	      0.000	     -0.049
  77.200	      0.844	   2345.902	    2345.902	    -19.240	      0.000	     -0.058
  77.600	      0.529	   2345.594	    2345.594	    -20.350	      0.000	     -0.065
  78.000	      0.199	   2345.270	    2345.270	    -21.324	      0.000	     -0.071
  78.400	     -0.143	   2344.933	    2344.933	    -22.001	      0.000	     -0.076
  78.800	     -0.496	   2344.584	    2344.584	    -22.545	      0.000	     -0.080
  79.200	     -0.851	   2344.231	    2344.231	    -22.884	      0.000	     -0.082
  79.600	     -1.208	   2343.874	    2343.874	    -22.926	      0.000	     -0.083
  80.000	     -1.562	   2343.519	    2343.519	    -22.757	      0.000	     -0.082
