    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	    460.279	   2805.279	    2805.279	      0.000	      0.000	      0.000
   0.200	    460.278	   2805.278	    2805.278	     -0.538	      0.000	     -0.000
   0.400	    460.277	   2805.277	    2805.277	     -0.814	      0.000	     -0.000
   0.600	    460.276	   2805.276	    2805.276	     -0.789	      0.000	     -0.000
   0.800	    460.274	   2805.274	    2805.274	     -0.669	      0.000	     -0.000
   1.000	    460.273	   2805.273	    2805.273	     -0.683	      0.000	     -0.000
   1.200	    460.272	   2805.272	    2805.272	     -0.882	      0.000	     -0.000
   1.400	    460.271	   2805.271	    2805.271	      0.406	      0.000	      0.000
   1.600	    460.273	   2805.273	    2805.273	      1.817	      0.000	      0.000
   1.800	    460.279	   2805.278	    2805.278	      3.381	      0.000	      0.001
   2.000	    460.287	   2805.286	    2805.286	      4.864	      0.000	      0.001
   2.200	    460.298	   2805.297	    2805.297	      5.884	      0.000	      0.002
   2.400	    460.312	   2805.309	    2805.309	      7.555	      0.000	      0.003
   2.600	    460.328	   2805.324	    2805.324	      8.352	      0.000	      0.004
   2.800	    460.346	   2805.341	    2805.341	      9.767	      0.000	      0.005
   3.000	    460.368	   2805.361	    2805.361	     11.362	      0.000	      0.007
   3.200	    460.391	   2805.383	    2805.383	     12.110	      0.000	      0.008
   3.400	    460.417	   2805.407	    2805.407	     13.567	      0.000	      0.010
   3.600	    460.447	   2805.434	    2805.434	     15.117	      0.000	      0.012
   3.800	    460.481	   2805.466	    2805.466	     17.044	      0.000	      0.015
   4.000	    460.522	   2805.501	    2805.501	     19.989	      0.000	      0.021
   4.200	    460.571	   2805.542	    2805.542	     23.417	      0.000	      0.029
   4.400	    460.629	   2805.590	    2805.590	     27.252	      0.000	      0.039
   4.600	    460.696	   2805.645	    2805.645	     30.934	      0.000	      0.051
   4.800	    460.772	   2805.708	    2805.708	     34.646	      0.000	      0.064
   5.000	    460.856	   2805.777	    2805.777	     38.409	      0.000	      0.078
   5.200	    460.948	   2805.854	    2805.854	     42.171	      0.000	      0.094
   5.400	    461.051	   2805.937	    2805.937	     46.222	      0.000	      0.114
   5.600	    461.155	   2806.027	    2806.027	     49.031	      0.000	      0.128
   5.800	    461.265	   2806.123	    2806.123	     51.741	      0.000	      0.142
   6.000	    461.380	   2806.223	    2806.223	     54.207	      0.000	      0.156
   6.200	    461.502	   2806.328	    2806.328	     57.059	      0.000	      0.173
   6.400	    461.628	   2806.439	    2806.439	     59.537	      0.000	      0.189
   6.600	    461.761	   2806.555	    2806.555	     62.336	      0.000	      0.207
   6.800	    461.907	   2806.676	    2806.676	     65.863	      0.000	      0.231
   7.000	    462.063	   2806.804	    2806.804	     69.763	      0.000	      0.259
   7.200	    462.222	   2806.939	    2806.939	     72.964	      0.000	      0.283
   7.400	    462.396	   2807.082	    2807.082	     76.771	      0.000	      0.314
   7.600	    462.582	   2807.231	    2807.231	     81.153	      0.000	      0.350
   7.800	    462.777	   2807.389	    2807.389	     85.374	      0.000	      0.388
   8.000	    462.987	   2807.555	    2807.555	     90.072	      0.000	      0.432
   8.200	    463.198	   2807.730	    2807.730	     93.783	      0.000	      0.468
   8.400	    463.415	   2807.911	    2807.911	     97.297	      0.000	      0.504
   8.600	    463.641	   2808.098	    2808.098	    100.919	      0.000	      0.542
   8.800	    463.866	   2808.292	    2808.292	    103.758	      0.000	      0.574
   9.000	    464.095	   2808.491	    2808.491	    106.530	      0.000	      0.604
   9.200	    464.330	   2808.695	    2808.695	    109.177	      0.000	      0.635
   9.400	    464.575	   2808.904	    2808.904	    112.165	      0.000	      0.670
   9.600	    464.829	   2809.120	    2809.120	    115.429	      0.000	      0.710
   9.800	    465.083	   2809.341	    2809.341	    118.064	      0.000	      0.742
  10.000	    465.360	   2809.568	    2809.568	    121.924	      0.000	      0.792
  10.200	    465.656	   2809.804	    2809.804	    126.542	      0.000	      0.853
  10.400	    465.957	   2810.047	    2810.047	    130.637	      0.000	      0.910
  10.600	    466.277	   2810.299	    2810.299	    135.489	      0.000	      0.977
  10.800	    466.601	   2810.560	    2810.560	    139.851	      0.000	      1.041
  11.000	    466.927	   2810.828	    2810.828	    143.459	      0.000	      1.099
  11.200	    467.247	   2811.103	    2811.103	    146.517	      0.000	      1.144
  11.400	    467.567	   2811.383	    2811.383	    149.045	      0.000	      1.184
  11.600	    467.880	   2811.667	    2811.667	    150.820	      0.000	      1.213
  11.800	    468.186	   2811.954	    2811.954	    151.999	      0.000	      1.232
  12.000	    468.480	   2812.242	    2812.242	    152.321	      0.000	      1.238
  12.200	    468.771	   2812.530	    2812.530	    152.467	      0.000	      1.241
  12.400	    469.049	   2812.818	    2812.818	    151.969	      0.000	      1.232
  12.600	    469.335	   2813.105	    2813.105	    151.866	      0.000	      1.230
  12.800	    469.639	   2813.393	    2813.393	    152.858	      0.000	      1.246
  13.000	    469.937	   2813.683	    2813.683	    153.408	      0.000	      1.255
  13.200	    470.249	   2813.974	    2813.974	    154.706	      0.000	      1.276
  13.400	    470.567	   2814.268	    2814.268	    156.114	      0.000	      1.300
  13.600	    470.886	   2814.565	    2814.565	    157.447	      0.000	      1.322
  13.800	    471.197	   2814.863	    2814.863	    158.122	      0.000	      1.334
  14.000	    471.521	   2815.165	    2815.165	    159.518	      0.000	      1.357
  14.200	    471.827	   2815.467	    2815.467	    159.669	      0.000	      1.360
  14.400	    472.102	   2815.768	    2815.768	    158.122	      0.000	      1.335
  14.600	    472.361	   2816.065	    2816.065	    155.768	      0.000	      1.296
  14.800	    472.580	   2816.356	    2816.356	    151.435	      0.000	      1.224
  15.000	    472.801	   2816.639	    2816.639	    147.479	      0.000	      1.162
  15.200	    473.012	   2816.915	    2816.915	    143.281	      0.000	      1.097
  15.400	    473.214	   2817.181	    2817.181	    138.980	      0.000	      1.032
  15.600	    473.404	   2817.440	    2817.440	    134.275	      0.000	      0.964
  15.800	    473.603	   2817.690	    2817.690	    130.723	      0.000	      0.913
  16.000	    473.810	   2817.935	    2817.935	    127.983	      0.000	      0.875
  16.200	    474.023	   2818.175	    2818.175	    126.003	      0.000	      0.848
  16.400	    474.231	   2818.411	    2818.411	    123.935	      0.000	      0.820
  16.600	    474.450	   2818.644	    2818.644	    122.827	      0.000	      0.805
  16.800	    474.673	   2818.876	    2818.876	    122.121	      0.000	      0.796
