    时间	    开度值	      蜗壳压力	      尾水管压力	    流量	      转速	      出力	  单位转速	  单位流量	  单位力矩	球阀前压力	球阀后压力	蜗壳进口压力	尾水管出口压力
  13.200	   0.732	       581.502	        46.142	   -10.790	   549.754	  -261.980	    99.826	    -0.026	   -11.703	506.206350	506.510512	578.211854	2301.810500
  13.400	   0.732	       573.440	        50.190	   -12.164	   544.014	  -269.945	    99.931	    -0.030	   -12.471	499.017527	499.435375	570.802582	2306.754254
  13.600	   0.732	       565.888	        55.919	   -13.201	   538.071	  -274.446	   100.127	    -0.033	   -13.155	493.439183	493.967140	564.633217	2312.112698
  13.800	   0.732	       556.719	        60.324	   -14.074	   531.996	  -276.615	   100.351	    -0.036	   -13.780	483.853441	484.497344	555.085642	2315.434687
  14.000	   0.732	       544.606	        61.602	   -14.695	   525.846	  -275.657	   100.564	    -0.038	   -14.280	472.369787	473.131426	543.434946	2316.823482
  14.200	   0.732	       530.126	        60.128	   -15.074	   519.669	  -272.317	   100.754	    -0.039	   -14.672	458.591026	459.439766	529.467270	2315.528691
  14.400	   0.732	       515.994	        58.183	   -15.148	   513.527	  -265.988	   100.883	    -0.040	   -14.889	444.708166	445.579939	515.703671	2313.684976
  14.600	   0.732	       503.967	        57.874	   -15.181	   507.454	  -259.308	   100.993	    -0.041	   -15.075	433.216126	434.097795	503.588212	2313.114341
  14.800	   0.732	       493.563	        58.227	   -15.078	   501.491	  -251.188	   101.032	    -0.041	   -15.142	423.166374	424.044572	493.957955	2314.287520
  15.000	   0.732	       487.324	        62.228	   -14.940	   495.653	  -242.959	   101.052	    -0.041	   -15.176	417.616034	418.478801	488.020873	2317.294209
  15.200	   0.732	       480.449	        64.826	   -14.719	   489.971	  -234.122	   101.025	    -0.041	   -15.130	410.497271	411.341764	480.926247	2319.667398
  15.400	   0.732	       475.807	        67.476	   -14.089	   484.470	  -221.055	   100.774	    -0.040	   -14.704	406.185029	406.978284	476.918071	2322.336411
  15.600	   0.732	       471.888	        69.966	   -13.072	   479.242	  -205.775	   100.468	    -0.037	   -14.055	404.532694	405.219182	474.227192	2324.710506
  15.800	   0.732	       470.679	        73.801	   -11.325	   474.405	  -185.340	   100.068	    -0.032	   -12.947	404.888172	405.413754	474.484223	2327.585439
  16.000	   0.732	       470.780	        79.395	    -9.240	   470.055	  -163.868	    99.827	    -0.026	   -11.711	406.784251	407.133319	475.174250	2332.512909
  16.200	   0.732	       469.652	        85.448	    -6.598	   466.227	  -141.374	    99.918	    -0.019	   -10.373	406.602692	406.787493	474.680914	2338.198305
  16.400	   0.732	       467.086	        91.667	    -3.630	   462.916	  -119.690	   100.350	    -0.011	    -9.050	404.082581	404.141386	472.431492	2343.253795
  16.600	   0.732	       461.859	        95.251	    -0.237	   460.149	  -100.971	   100.936	    -0.001	    -7.864	400.344098	400.344660	467.874944	2346.842386
  16.800	   0.732	       455.403	        96.215	     3.377	   457.812	   -84.447	   101.461	     0.010	    -6.748	393.656734	393.610191	460.818751	2347.771269
  17.000	   0.732	       447.179	        95.130	     7.344	   455.891	   -65.585	   102.074	     0.022	    -5.372	387.057148	386.838756	454.217953	2347.243718
  17.200	   0.732	       439.321	        93.589	    11.079	   454.425	   -50.818	   102.704	     0.034	    -4.255	378.465508	377.954870	445.428072	2345.063137
  17.400	   0.732	       428.853	        89.540	    14.617	   453.282	   -39.770	   103.455	     0.045	    -3.404	367.779826	366.854396	434.056129	2342.573616
  17.600	   0.732	       421.609	        88.400	    18.232	   452.405	   -29.789	   104.258	     0.057	    -2.605	361.093264	359.622838	426.800441	2341.177751
  17.800	   0.732	       414.702	        85.738	    21.589	   451.780	   -20.553	   104.854	     0.068	    -1.825	354.239870	352.134635	419.731517	2339.218390
  18.000	   0.732	       410.572	        84.557	    24.785	   451.394	   -11.109	   105.315	     0.078	    -0.998	350.219932	347.402593	414.869453	2338.676452
  18.200	   0.732	       408.881	        84.566	    28.011	   451.260	    -0.853	   105.650	     0.089	    -0.077	351.431067	347.783677	414.920456	2340.383971
  18.400	   0.732	       409.477	        84.876	    31.435	   451.411	    10.569	   105.745	     0.099	     0.957	353.028618	348.386044	415.377085	2340.658824
  18.600	   0.732	       414.437	        87.313	    35.006	   451.854	    23.510	   105.559	     0.110	     2.115	358.857436	353.029354	420.198113	2343.404994
  18.800	   0.732	       420.800	        89.371	    38.752	   452.658	    38.848	   105.191	     0.122	     3.452	365.526059	358.291395	425.877395	2346.319808
  19.000	   0.732	       426.233	        88.828	    42.479	   453.890	    56.489	   104.677	     0.132	     4.930	374.564885	365.729994	432.624544	2347.334925
  19.200	   0.732	       434.972	        89.027	    46.308	   455.616	    76.932	   103.913	     0.143	     6.542	382.222432	371.653296	439.313884	2348.314389
  19.400	   0.732	       441.443	        85.061	    49.808	   457.863	    97.806	   103.013	     0.151	     8.054	392.198260	379.776322	446.837052	2345.267258
  19.600	   0.732	       446.313	        78.428	    53.059	   460.657	   119.606	   102.123	     0.159	     9.504	398.350318	383.599145	450.837936	2341.061053
  19.800	   0.732	       450.969	        72.381	    55.703	   463.954	   139.097	   101.480	     0.164	    10.683	401.597750	384.544738	453.398482	2336.193144
  20.000	   0.732	       450.789	        62.850	    57.653	   467.677	   154.707	   101.115	     0.168	    11.518	402.744621	383.474843	451.938402	2327.350311
  20.200	   0.732	       452.953	        56.557	    58.952	   471.703	   165.475	   100.925	     0.170	    11.961	405.271785	384.024249	452.924148	2321.194340
  20.400	   0.732	       452.163	        48.645	    59.496	   475.897	   170.107	   100.920	     0.170	    11.973	404.579927	381.758219	451.784515	2315.071834
  20.600	   0.732	       450.120	        41.303	    59.200	   480.072	   167.495	   101.111	     0.168	    11.528	402.301085	378.448557	448.803758	2308.207430
  20.800	   0.732	       451.029	        38.735	    58.191	   484.071	   158.625	   101.463	     0.165	    10.723	402.414974	377.915782	447.781282	2304.817153
  21.000	   0.732	       449.295	        34.806	    56.959	   487.812	   148.344	   101.911	     0.161	     9.886	401.946259	377.026150	446.903809	2301.037448
  21.200	   0.732	       450.803	        34.682	    55.705	   491.262	   138.088	   102.369	     0.157	     9.091	403.905578	378.663553	449.206361	2300.177631
  21.400	   0.732	       456.702	        39.220	    54.510	   494.460	   128.682	   102.810	     0.153	     8.380	408.574744	383.863423	453.873292	2303.347798
  21.600	   0.732	       462.269	        43.020	    53.542	   497.433	   121.261	   103.164	     0.150	     7.810	416.716938	392.334897	462.308475	2306.978653
  21.800	   0.732	       470.489	        48.965	    52.838	   500.240	   115.927	   103.429	     0.147	     7.379	423.739832	399.613052	469.709999	2313.021671
  22.000	   0.732	       478.890	        54.469	    52.456	   502.922	   112.878	   103.605	     0.146	     7.094	434.496025	410.177126	479.559864	2317.904507
  22.200	   0.732	       486.180	        57.471	    52.653	   505.571	   114.081	   103.625	     0.146	     7.061	443.304706	418.327120	487.848600	2320.502301
  22.400	   0.732	       494.537	        60.474	    53.242	   508.271	   118.242	   103.545	     0.146	     7.191	453.501815	427.407812	496.499169	2323.457107
  22.600	   0.732	       501.356	        61.068	    54.099	   511.085	   124.517	   103.399	     0.148	     7.427	461.536901	434.028264	502.482306	2324.550812
  22.800	   0.732	       509.189	        62.086	    55.094	   514.033	   131.985	   103.224	     0.149	     7.712	470.974226	441.905294	511.196503	2325.305083
  23.000	   0.732	       514.386	        60.958	    55.798	   517.114	   137.316	   103.128	     0.150	     7.866	477.992335	447.395767	516.197944	2325.133145
  23.200	   0.732	       518.223	        58.298	    56.490	   520.301	   142.642	   103.041	     0.151	     8.009	481.410538	449.486176	518.969436	2323.087831
  23.400	   0.732	       521.926	        56.013	    56.921	   523.564	   145.971	   103.021	     0.151	     8.040	485.478745	452.214296	521.551229	2320.366990
  23.600	   0.732	       523.166	        51.814	    57.102	   526.871	   147.288	   103.066	     0.151	     7.968	487.796576	453.599761	522.601902	2316.866979
  23.800	   0.732	       525.385	        49.069	    57.100	   530.157	   147.098	   103.155	     0.150	     7.824	489.719976	454.841771	524.630204	2314.441275
  24.000	   0.732	       526.814	        46.799	    56.645	   533.373	   143.090	   103.353	     0.148	     7.503	491.286303	456.067500	526.029131	2311.986907
  24.200	   0.732	       529.634	        46.330	    56.097	   536.469	   138.204	   103.569	     0.146	     7.152	494.668196	459.337840	529.019640	2310.934056
  24.400	   0.732	       532.069	        45.883	    55.392	   539.432	   132.158	   103.798	     0.144	     6.756	496.197587	460.850045	530.891355	2311.127209
  24.600	   0.732	       534.623	        45.808	    54.581	   542.238	   125.447	   104.021	     0.141	     6.341	498.863173	463.708731	533.290203	2311.041316
  24.800	   0.732	       540.019	        48.539	    53.888	   544.893	   119.580	   104.215	     0.139	     5.979	502.112287	467.254850	537.210383	2312.363543
  25.000	   0.732	       542.843	        48.702	    53.206	   547.407	   113.920	   104.383	     0.137	     5.636	505.926766	471.537282	541.970617	2313.042753
  25.200	   0.732	       547.021	        49.941	    52.631	   549.800	   109.298	   104.503	     0.135	     5.349	510.602154	476.625683	546.616035	2313.923333
  25.400	   0.732	       551.841	        51.742	    52.192	   552.094	   105.641	   104.600	     0.133	     5.116	514.817113	481.086107	551.529082	2315.800161
  25.600	   0.732	       554.503	        51.679	    51.670	   554.289	   101.304	   104.708	     0.132	     4.858	517.475887	484.028473	554.490954	2315.162510
  25.800	   0.732	       557.741	        52.257	    51.192	   556.392	    97.258	   104.807	     0.130	     4.620	520.928600	487.719359	557.694117	2315.918006
  26.000	   0.732	       560.476	        52.241	    50.700	   558.410	    93.466	   104.880	     0.129	     4.398	522.498406	489.513131	559.333290	2315.295011
  26.200	   0.732	       561.993	        51.059	    50.264	   560.345	    90.043	   104.946	     0.127	     4.198	523.607387	490.903849	560.956755	2314.247029
  26.400	   0.732	       565.280	        51.913	    49.742	   562.188	    85.959	   105.020	     0.125	     3.974	526.211504	493.838647	564.187525	2314.610475
  26.600	   0.732	       565.454	        50.150	    48.980	   563.925	    80.103	   105.119	     0.123	     3.676	526.103038	494.337392	565.221950	2313.464612
  26.800	   0.732	       568.067	        50.962	    48.217	   565.535	    74.442	   105.208	     0.121	     3.393	527.363989	496.195545	566.486904	2312.964631
  27.000	   0.732	       569.069	        50.294	    47.407	   567.026	    68.793	   105.288	     0.119	     3.116	527.680157	497.253118	567.505799	2312.813883
  27.200	   0.732	       569.452	        49.226	    46.587	   568.393	    63.059	   105.367	     0.117	     2.840	527.865644	498.101231	568.100726	2311.395963
  27.400	   0.732	       572.372	        50.842	    45.816	   569.642	    57.623	   105.441	     0.114	     2.581	529.467724	500.354022	570.955647	2312.962737
  27.600	   0.732	       574.062	        51.430	    44.970	   570.769	    51.934	   105.512	     0.112	     2.316	530.037928	501.734604	572.382540	2312.890611
  27.800	   0.732	       575.775	        52.126	    44.118	   571.778	    46.558	   105.570	     0.110	     2.068	532.080488	504.447884	574.529324	2313.646815
  28.000	   0.732	       578.528	        53.963	    43.354	   572.685	    41.698	   105.622	     0.108	     1.845	534.394872	507.400451	577.513145	2315.465390
  28.200	   0.732	       579.348	        53.911	    42.714	   573.499	    37.597	   105.666	     0.106	     1.658	534.513064	508.015292	578.239834	2314.914379
  28.400	   0.732	       581.288	        55.116	    42.082	   574.232	    33.548	   105.709	     0.105	     1.475	536.536087	510.169345	580.025596	2315.735957
  28.600	   0.732	       582.268	        55.287	    41.407	   574.897	    29.477	   105.731	     0.103	     1.292	537.080037	510.907658	581.734583	2315.885600
  28.800	   0.732	       581.650	        53.852	    40.703	   575.491	    25.399	   105.739	     0.101	     1.110	535.990478	509.971575	580.377923	2314.917913
  29.000	   0.732	       582.839	        54.408	    39.951	   575.989	    21.068	   105.747	     0.099	     0.918	536.714186	510.925212	581.809461	2315.197589
  29.200	   0.732	       582.176	        53.290	    39.137	   576.400	    16.393	   105.755	     0.097	     0.713	536.105090	510.618123	581.276764	2313.651619
  29.400	   0.732	       582.439	        53.292	    38.289	   576.707	    11.550	   105.764	     0.095	     0.502	535.985547	510.813218	580.978606	2312.991786
  29.600	   0.732	       582.996	        53.363	    37.312	   576.922	     6.206	   105.731	     0.092	     0.269	535.256618	510.651869	581.570471	2313.331414
  29.800	   0.732	       582.402	        52.281	    36.279	   577.018	     0.675	   105.675	     0.090	     0.029	533.760667	509.751939	580.646563	2312.231868
  30.000	   0.732	       583.563	        53.160	    35.237	   576.996	    -4.868	   105.619	     0.087	    -0.211	534.661382	511.306084	582.210048	2312.823665
  30.200	   0.732	       583.734	        53.210	    34.114	   576.870	   -10.811	   105.559	     0.084	    -0.467	533.196995	510.625688	581.630680	2312.330552
  30.400	   0.732	       583.644	        52.732	    32.956	   576.617	   -16.611	   105.449	     0.081	    -0.718	532.461926	510.679152	581.095743	2311.869336
  30.600	   0.732	       584.747	        53.550	    31.757	   576.241	   -22.524	   105.328	     0.078	    -0.973	533.217955	512.298357	583.248984	2312.579272
  30.800	   0.732	       584.328	        53.110	    30.635	   575.755	   -27.997	   105.214	     0.076	    -1.210	532.013162	511.885264	582.584236	2311.700750
  31.000	   0.732	       585.122	        53.996	    29.464	   575.155	   -33.499	   105.092	     0.073	    -1.448	531.001670	511.749276	582.433616	2311.920985
  31.200	   0.732	       584.922	        53.771	    28.120	   574.441	   -39.238	   104.934	     0.069	    -1.698	530.183283	512.020930	583.103816	2312.001766
  31.400	   0.732	       583.363	        52.330	    26.718	   573.613	   -45.179	   104.770	     0.066	    -1.957	527.142339	510.173079	581.110522	2311.059497
  31.600	   0.732	       583.434	        52.727	    25.315	   572.659	   -51.033	   104.605	     0.062	    -2.215	525.611210	509.880823	581.160667	2310.565486
  31.800	   0.732	       582.398	        51.627	    23.810	   571.578	   -56.829	   104.378	     0.059	    -2.470	523.611980	509.240477	580.017344	2309.065008
  32.000	   0.732	       582.122	        51.568	    22.353	   570.377	   -62.350	   104.159	     0.055	    -2.715	521.356952	508.597409	579.932427	2308.826243
  32.200	   0.732	       581.652	        51.059	    20.633	   569.058	   -68.904	   103.891	     0.051	    -3.006	519.337606	508.218381	579.660166	2308.958941
  32.400	   0.732	       581.643	        50.665	    18.883	   567.599	   -75.607	   103.566	     0.047	    -3.303	517.241041	507.780061	578.817268	2307.921917
  32.600	   0.732	       582.586	        51.685	    17.249	   566.002	   -81.707	   103.264	     0.042	    -3.579	516.865920	508.869170	580.283515	2308.804042
  32.800	   0.732	       582.401	        52.372	    15.810	   564.287	   -87.246	   103.021	     0.039	    -3.838	516.310803	509.507377	580.941854	2309.167442
  33.000	   0.732	       583.490	        55.101	    14.539	   562.443	   -92.321	   102.832	     0.036	    -4.087	515.865415	510.063556	581.081599	2311.605745
  33.200	   0.732	       584.983	        58.504	    13.322	   560.494	   -97.020	   102.651	     0.033	    -4.324	516.783675	511.811579	582.682976	2314.630225
  33.400	   0.732	       584.762	        60.761	    12.373	   558.453	  -100.305	   102.511	     0.031	    -4.508	517.471931	513.094929	583.642361	2316.758173
  33.600	   0.732	       584.895	        63.956	    11.655	   556.339	  -102.888	   102.418	     0.029	    -4.668	516.648107	512.662729	583.370810	2319.139125
  33.800	   0.732	       582.310	        64.945	    11.228	   554.176	  -103.979	   102.369	     0.028	    -4.769	516.154317	512.358689	582.325479	2320.634819
  34.000	   0.732	       580.161	        66.697	    11.067	   552.007	  -103.454	   102.354	     0.028	    -4.799	513.760386	510.049041	579.936709	2322.014828
  34.200	   0.732	       577.469	        67.907	    10.924	   549.840	  -102.830	   102.341	     0.027	    -4.826	511.120933	507.412057	577.721947	2323.384288
  34.400	   0.732	       574.174	        68.514	    10.798	   547.675	  -102.109	   102.330	     0.027	    -4.848	506.937571	503.240909	573.568523	2323.246460
  34.600	   0.732	       570.334	        68.600	    10.707	   545.514	  -101.183	   102.324	     0.027	    -4.861	503.096498	499.401252	569.653061	2323.583103
  34.800	   0.732	       564.572	        66.579	    10.500	   543.368	  -100.945	   102.302	     0.027	    -4.905	498.269084	494.579597	564.454827	2322.028505
  35.000	   0.732	       559.483	        65.259	    10.325	   541.220	  -100.518	   102.285	     0.026	    -4.941	492.258511	488.646012	558.922823	2320.742103
  35.200	   0.732	       555.091	        64.336	     9.898	   539.062	  -101.514	   102.234	     0.025	    -5.045	487.448953	484.003401	554.268182	2319.492999
  35.400	   0.732	       549.380	        62.111	     9.437	   536.866	  -102.652	   102.178	     0.024	    -5.159	481.976066	478.808291	549.179647	2318.258485
  35.600	   0.732	       546.509	        62.670	     8.870	   534.624	  -104.324	   102.108	     0.023	    -5.302	477.131848	474.288335	544.982034	2318.252831
  35.800	   0.732	       542.366	        61.862	     8.144	   532.322	  -106.806	   102.017	     0.021	    -5.489	473.173595	470.688141	541.470520	2317.468739
  36.000	   0.732	       539.396	        62.451	     7.506	   529.943	  -108.957	   101.936	     0.019	    -5.666	469.915816	467.754915	538.230757	2317.734834
  36.200	   0.732	       536.664	        63.485	     6.960	   527.501	  -110.606	   101.866	     0.018	    -5.824	467.644256	465.731741	536.193298	2318.902200
  36.400	   0.732	       533.769	        64.566	     6.545	   525.021	  -111.392	   101.814	     0.017	    -5.943	465.445480	463.709253	533.327228	2319.867683
  36.600	   0.732	       532.894	        67.942	     6.349	   522.525	  -110.806	   101.792	     0.017	    -5.994	463.440680	461.775866	531.811454	2322.932712
  36.800	   0.732	       530.896	        70.410	     6.369	   520.044	  -108.936	   101.799	     0.017	    -5.979	463.041057	461.319475	531.324493	2325.502810
  37.000	   0.732	       529.132	        73.249	     6.589	   517.607	  -105.928	   101.833	     0.017	    -5.900	461.246765	459.386508	529.426082	2327.586473
  37.200	   0.732	       526.739	        75.527	     6.984	   515.236	  -101.979	   101.892	     0.019	    -5.765	460.208242	458.068427	527.494624	2329.872529
  37.400	   0.732	       521.884	        75.262	     7.460	   512.952	   -97.676	   101.963	     0.020	    -5.604	456.696883	454.192802	523.406639	2330.023701
  37.600	   0.732	       517.230	        75.049	     8.004	   510.779	   -93.387	   102.043	     0.022	    -5.435	451.485735	448.534937	518.060412	2329.770796
  37.800	   0.732	       514.118	        76.631	     8.973	   508.723	   -87.184	   102.182	     0.024	    -5.150	449.813441	446.001010	515.545277	2330.465193
  38.000	   0.732	       510.123	        77.097	     9.987	   506.814	   -80.943	   102.329	     0.027	    -4.849	447.684223	442.819501	511.824477	2331.320517
