  1	  2	  3	  4	  5	 14	 15	 16	 17	 18	 19	 20	 21	以上是沿线管道号
与进水口距离	  最大压力值	 最小压力值
 3695.89	     2350.14	     2338.96
 3705.91	     2349.78	     2339.40
 3716.05	     2349.73	     2339.45
 3726.19	     2349.55	     2339.67
 3736.32	     2349.36	     2339.89
 3746.46	     2349.17	     2340.12
 3756.59	     2348.99	     2340.34
 3766.73	     2348.80	     2340.56
 3776.87	     2348.61	     2340.78
 3787.00	     2348.42	     2341.00
 3797.14	     2348.24	     2341.22
 3807.28	     2348.05	     2341.44
 3817.41	     2347.86	     2341.66
 3827.55	     2347.67	     2341.89
 3837.69	     2347.50	     2342.12
 3847.82	     2347.30	     2342.35
 3857.96	     2347.11	     2342.57
 3868.10	     2346.91	     2342.80
 3878.23	     2346.72	     2343.02
 3888.37	     2346.52	     2343.25
 3898.51	     2346.32	     2343.48
 3908.64	     2346.13	     2343.70
 3918.78	     2345.93	     2343.93
 3928.92	     2345.74	     2344.16
 3939.05	     2345.54	     2344.38
 3949.19	     2345.35	     2344.61
 3959.33	     2345.00	     2345.00
