  1	  2	  3	  4	  5	  6	  7	  8	  9	 10	 11	 12	 13	以上是沿线管道号
与进水口距离	  最大压力值	 最小压力值
 1350.80	     2812.30	     2777.69
 1361.81	     2812.46	     2777.56
 1372.81	     2812.61	     2777.44
 1383.82	     2812.75	     2777.31
 1394.83	     2812.90	     2777.18
 1405.83	     2813.03	     2777.04
 1416.84	     2813.18	     2776.93
 1427.85	     2813.33	     2776.79
 1438.85	     2813.48	     2776.68
 1449.86	     2813.63	     2776.54
 1460.86	     2813.78	     2776.42
 1471.87	     2813.93	     2776.29
 1482.88	     2813.19	     2776.67
 1493.54	     2825.69	     2745.41
 1504.21	     2813.71	     2769.63
 1514.88	     2825.11	     2746.04
 1526.03	     2815.84	     2761.56
 1537.17	     2823.90	     2749.58
 1548.32	     2818.70	     2755.81
 1559.47	     2821.91	     2752.94
 1570.61	     2821.29	     2751.72
 1581.76	     2819.37	     2757.70
 1592.91	     2823.60	     2748.18
 1604.06	     2816.76	     2762.60
 1615.20	     2824.91	     2745.37
 1626.35	     2817.79	     2768.37
 1637.50	     2825.92	     2744.32
 1648.65	     2818.81	     2773.99
 1659.79	     2826.44	     2744.04
 1670.94	     2819.84	     2770.25
 1682.09	     2825.96	     2745.41
 1693.24	     2820.97	     2763.87
 1704.38	     2824.98	     2747.27
 1715.53	     2822.28	     2757.68
 1726.68	     2823.16	     2750.70
 1737.82	     2823.21	     2753.12
 1748.97	     2823.77	     2755.02
 1760.12	     2824.57	     2749.47
 1771.27	     2825.23	     2759.97
 1782.41	     2825.61	     2746.41
 1793.56	     2825.90	     2765.42
 1804.71	     2826.19	     2743.67
 1815.86	     2826.78	     2771.25
 1827.00	     2827.50	     2743.39
 1838.15	     2828.16	     2773.66
 1849.30	     2828.58	     2744.10
 1860.45	     2828.88	     2766.80
 1871.59	     2829.27	     2745.58
 1882.74	     2829.71	     2760.49
 1893.89	     2830.17	     2748.53
 1905.04	     2830.70	     2754.81
 1916.02	     2831.65	     2741.44
 1927.01	     2832.32	     2748.76
 1938.00	     2833.00	     2747.22
 1948.99	     2833.84	     2742.94
 1959.98	     2834.69	     2752.63
 1970.97	     2835.44	     2738.06
 1981.96	     2836.33	     2759.78
 1992.95	     2836.80	     2735.74
 2003.94	     2837.18	     2767.66
 2014.93	     2837.80	     2734.03
 2025.92	     2838.30	     2769.89
 2036.91	     2839.09	     2734.01
 2047.90	     2840.05	     2766.56
 2058.89	     2840.74	     2735.28
 2069.88	     2841.48	     2758.51
 2080.87	     2842.11	     2738.62
 2091.86	     2843.00	     2751.68
 2102.85	     2843.76	     2743.82
 2113.84	     2844.58	     2745.38
 2124.83	     2845.31	     2749.31
 2135.82	     2845.78	     2739.68
 2146.81	     2846.35	     2756.25
 2157.80	     2847.32	     2736.77
 2168.79	     2847.79	     2758.13
 2179.78	     2848.39	     2734.82
 2190.77	     2849.28	     2756.04
 2201.76	     2849.76	     2733.96
 2212.75	     2850.85	     2754.12
 2223.74	     2851.83	     2733.99
 2234.73	     2852.84	     2752.48
 2245.72	     2853.96	     2736.56
 2256.71	     2854.43	     2750.40
 2267.70	     2854.94	     2740.98
 2278.69	     2855.71	     2748.44
 2289.68	     2856.21	     2746.84
 2300.67	     2857.36	     2742.70
 2311.66	     2858.37	     2745.49
 2322.65	     2859.58	     2738.12
 2333.64	     2860.74	     2743.63
 2344.63	     2861.73	     2735.20
 2355.62	     2862.58	     2742.30
 2366.61	     2863.55	     2733.90
 2377.59	     2864.31	     2740.71
 2388.58	     2864.83	     2733.31
 2399.57	     2865.74	     2738.44
 2410.56	     2866.22	     2735.36
 2421.55	     2866.96	     2736.70
 2432.54	     2867.96	     2735.56
 2443.53	     2868.71	     2734.74
 2454.52	     2869.39	     2734.19
 2465.51	     2870.20	     2733.52
 2476.50	     2871.10	     2732.82
 2487.49	     2871.94	     2731.62
 2498.48	     2872.65	     2730.43
 2509.47	     2873.82	     2729.84
 2520.46	     2874.94	     2729.13
 2531.45	     2875.42	     2727.75
 2542.44	     2876.03	     2726.74
 2553.43	     2876.87	     2726.20
 2564.42	     2877.79	     2725.60
 2575.41	     2878.83	     2724.79
 2586.40	     2879.49	     2724.06
 2597.39	     2880.34	     2722.96
 2608.38	     2880.97	     2722.15
 2619.37	     2881.59	     2720.91
 2630.36	     2882.31	     2720.07
 2641.35	     2883.43	     2719.07
 2652.34	     2884.28	     2718.54
 2663.33	     2884.89	     2717.58
 2674.32	     2885.92	     2716.78
 2685.31	     2886.39	     2716.04
 2696.30	     2886.99	     2715.01
 2707.29	     2887.93	     2713.98
 2718.28	     2888.89	     2713.27
 2729.27	     2889.51	     2712.08
 2740.26	     2890.48	     2711.17
 2751.25	     2891.15	     2710.59
 2762.24	     2891.77	     2709.91
 2773.23	     2892.94	     2709.34
 2784.22	     2894.05	     2708.28
 2795.21	     2894.17	     2707.02
 2806.71	     2896.08	     2707.12
 2818.21	     2898.04	     2707.69
 2829.72	     2899.05	     2708.11
 2841.22	     2901.35	     2707.94
 2852.73	     2903.32	     2708.06
 2870.11	     2908.16	     2707.14
 2876.64	     2909.70	     2706.76
 2886.20	     2911.23	     2706.94
 2895.76	     2371.89	     2329.65
 2908.52	     2371.65	     2330.91
 2921.28	     2371.63	     2332.26
 2932.15	     2371.61	     2332.92
 2943.01	     2371.57	     2333.45
 2953.88	     2371.52	     2334.09
 2964.74	     2371.47	     2334.66
 2975.61	     2371.40	     2335.16
 2986.48	     2371.33	     2335.60
 2997.34	     2371.25	     2336.06
 3008.21	     2371.17	     2336.73
 3019.07	     2371.08	     2337.25
 3029.94	     2370.99	     2337.86
 3040.80	     2370.91	     2338.45
 3051.67	     2370.82	     2339.11
 3062.54	     2370.73	     2339.64
 3073.40	     2370.63	     2340.25
 3084.27	     2370.54	     2340.76
 3095.13	     2370.45	     2341.35
 3106.00	     2370.36	     2341.79
 3116.86	     2370.26	     2342.25
 3127.73	     2370.17	     2343.11
 3138.60	     2370.07	     2343.77
 3149.46	     2369.98	     2344.04
 3160.33	     2369.88	     2344.71
 3171.19	     2369.79	     2345.03
 3182.06	     2369.69	     2344.68
 3192.92	     2369.59	     2345.05
 3203.79	     2369.49	     2345.55
 3214.66	     2369.39	     2345.24
 3225.52	     2369.29	     2345.17
 3236.39	     2369.19	     2345.43
 3247.25	     2369.09	     2345.63
 3258.12	     2368.99	     2345.63
 3268.98	     2368.90	     2345.86
 3279.85	     2368.80	     2345.94
 3290.71	     2368.70	     2346.30
 3301.58	     2368.60	     2346.81
 3312.45	     2368.50	     2346.92
 3323.31	     2368.40	     2346.83
 3334.18	     2368.30	     2347.21
 3345.04	     2368.20	     2348.17
 3355.07	     2368.38	     2347.90
 3365.09	     2368.25	     2348.05
 3375.12	     2368.12	     2348.22
 3385.14	     2368.01	     2348.37
 3395.16	     2367.90	     2348.52
 3405.19	     2367.80	     2348.70
 3415.21	     2367.70	     2348.86
 3425.24	     2367.62	     2349.01
 3435.26	     2367.54	     2349.17
 3445.28	     2367.45	     2349.33
 3455.31	     2367.37	     2349.46
 3465.33	     2367.29	     2349.62
 3475.36	     2367.21	     2349.78
 3485.38	     2367.13	     2349.93
 3495.41	     2367.06	     2350.07
 3505.43	     2366.99	     2350.24
 3515.45	     2366.92	     2350.39
 3525.48	     2366.95	     2350.53
 3535.50	     2366.83	     2350.77
 3545.53	     2366.75	     2350.93
 3555.55	     2366.68	     2351.08
 3565.57	     2366.60	     2351.24
 3575.60	     2366.51	     2351.41
 3585.62	     2366.43	     2351.56
 3595.65	     2366.36	     2351.72
 3605.67	     2366.28	     2351.89
 3615.69	     2366.20	     2352.05
 3625.72	     2366.13	     2352.21
 3635.74	     2366.06	     2352.38
 3645.77	     2365.99	     2352.54
 3655.79	     2365.93	     2352.69
 3665.82	     2365.86	     2352.87
 3675.84	     2365.79	     2353.03
 3685.86	     2365.71	     2353.17
 3695.89	     2365.64	     2353.33
 3705.91	     2365.23	     2353.89
 3716.05	     2365.20	     2353.94
 3726.19	     2365.01	     2354.19
 3736.32	     2364.82	     2354.44
 3746.46	     2364.62	     2354.70
 3756.59	     2364.43	     2354.95
 3766.73	     2364.24	     2355.20
 3776.87	     2364.05	     2355.46
 3787.00	     2363.85	     2355.71
 3797.14	     2363.66	     2355.96
 3807.28	     2363.47	     2356.22
 3817.41	     2363.28	     2356.47
 3827.55	     2363.08	     2356.72
 3837.69	     2362.91	     2356.99
 3847.82	     2362.71	     2357.25
 3857.96	     2362.50	     2357.51
 3868.10	     2362.30	     2357.77
 3878.23	     2362.10	     2358.03
 3888.37	     2361.90	     2358.29
 3898.51	     2361.69	     2358.55
 3908.64	     2361.49	     2358.80
 3918.78	     2361.29	     2359.06
 3928.92	     2361.09	     2359.32
 3939.05	     2360.89	     2359.58
 3949.19	     2360.69	     2359.84
 3959.33	     2360.30	     2360.30
