  1	  2	  3	  4	  5	  6	  7	  8	  9	 10	 11	 12	 13	以上是沿线管道号
与进水口距离	  最大压力值	 最小压力值
 2652.34	     2902.94	     2716.89
 2663.33	     2903.57	     2716.41
 2674.32	     2904.43	     2715.86
 2685.31	     2904.98	     2715.40
 2696.30	     2905.25	     2714.99
 2707.29	     2906.39	     2714.67
 2718.28	     2907.27	     2714.17
 2729.27	     2907.90	     2713.68
 2740.26	     2908.76	     2713.22
 2751.25	     2909.36	     2713.06
 2762.24	     2909.89	     2712.70
 2773.23	     2911.09	     2712.48
 2784.22	     2911.96	     2712.18
 2795.21	     2912.17	     2712.19
 2806.71	     2914.04	     2712.64
 2818.21	     2915.79	     2713.30
 2829.72	     2917.32	     2714.79
 2841.22	     2918.89	     2716.23
 2852.73	     2920.62	     2717.23
 2870.11	     2925.06	     2718.20
 2876.64	     2926.47	     2715.77
 2886.20	     2928.36	     2713.46
 2895.76	     2361.11	     2306.55
 2908.52	     2360.04	     2307.49
 2921.28	     2359.17	     2308.68
 2932.15	     2358.67	     2309.40
 2943.01	     2357.97	     2310.23
 2953.88	     2357.14	     2310.58
 2964.74	     2356.98	     2310.96
 2975.61	     2356.94	     2311.49
 2986.48	     2356.89	     2311.88
 2997.34	     2356.87	     2312.16
 3008.21	     2356.83	     2312.77
 3019.07	     2356.79	     2313.60
 3029.94	     2356.73	     2314.24
 3040.80	     2356.67	     2315.15
 3051.67	     2356.60	     2315.61
 3062.54	     2356.54	     2315.94
 3073.40	     2356.47	     2316.54
 3084.27	     2356.45	     2317.08
 3095.13	     2356.41	     2317.36
 3106.00	     2356.39	     2317.92
 3116.86	     2356.36	     2318.79
 3127.73	     2356.34	     2319.56
 3138.60	     2356.29	     2320.27
 3149.46	     2356.25	     2320.81
 3160.33	     2356.19	     2321.14
 3171.19	     2356.13	     2321.67
 3182.06	     2356.07	     2322.25
 3192.92	     2356.00	     2322.84
 3203.79	     2355.93	     2323.37
 3214.66	     2355.86	     2324.02
 3225.52	     2355.79	     2324.87
 3236.39	     2355.71	     2325.81
 3247.25	     2355.63	     2326.35
 3258.12	     2355.55	     2327.11
 3268.98	     2355.46	     2327.78
 3279.85	     2355.38	     2328.42
 3290.71	     2355.29	     2329.02
 3301.58	     2355.20	     2329.90
 3312.45	     2355.10	     2330.50
 3323.31	     2355.01	     2331.27
 3334.18	     2354.91	     2331.95
 3345.04	     2354.81	     2332.23
 3355.07	     2354.93	     2332.06
 3365.09	     2354.79	     2332.23
 3375.12	     2354.64	     2332.42
 3385.14	     2354.50	     2332.59
 3395.16	     2354.36	     2332.77
 3405.19	     2354.22	     2332.96
 3415.21	     2354.09	     2333.14
 3425.24	     2353.97	     2333.31
 3435.26	     2353.84	     2333.49
 3445.28	     2353.71	     2333.67
 3455.31	     2353.59	     2333.84
 3465.33	     2353.48	     2334.02
 3475.36	     2353.35	     2334.22
 3485.38	     2353.23	     2334.39
 3495.41	     2353.12	     2334.56
 3505.43	     2352.99	     2334.75
 3515.45	     2352.87	     2334.93
 3525.48	     2352.84	     2335.09
 3535.50	     2352.66	     2335.34
 3545.53	     2352.54	     2335.52
 3555.55	     2352.42	     2335.70
 3565.57	     2352.29	     2335.89
 3575.60	     2352.17	     2336.07
 3585.62	     2352.05	     2336.25
 3595.65	     2351.93	     2336.42
 3605.67	     2351.79	     2336.62
 3615.69	     2351.67	     2336.79
 3625.72	     2351.55	     2336.97
 3635.74	     2351.43	     2337.16
 3645.77	     2351.32	     2337.34
 3655.79	     2351.20	     2337.51
 3665.82	     2351.08	     2337.70
 3675.84	     2350.96	     2337.88
 3685.86	     2350.85	     2338.05
 3695.89	     2350.73	     2338.23
 3705.91	     2350.33	     2338.74
 3716.05	     2350.27	     2338.82
 3726.19	     2350.05	     2339.06
 3736.32	     2349.85	     2339.31
 3746.46	     2349.64	     2339.56
 3756.59	     2349.43	     2339.81
 3766.73	     2349.22	     2340.05
 3776.87	     2349.01	     2340.30
 3787.00	     2348.80	     2340.55
 3797.14	     2348.59	     2340.80
 3807.28	     2348.38	     2341.04
 3817.41	     2348.17	     2341.29
 3827.55	     2347.97	     2341.54
 3837.69	     2347.77	     2341.80
 3847.82	     2347.55	     2342.05
 3857.96	     2347.33	     2342.30
 3868.10	     2347.11	     2342.56
 3878.23	     2346.90	     2342.81
 3888.37	     2346.68	     2343.06
 3898.51	     2346.46	     2343.31
 3908.64	     2346.24	     2343.57
 3918.78	     2346.03	     2343.82
 3928.92	     2345.81	     2344.07
 3939.05	     2345.59	     2344.32
 3949.19	     2345.38	     2344.58
 3959.33	     2345.00	     2345.00
