    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	     -0.317	   2344.683	    2344.683	      0.000	      0.000	      0.000
   0.200	     -0.317	   2344.683	    2344.683	     -0.138	      0.000	     -0.000
   0.400	     -0.318	   2344.682	    2344.682	     -0.056	      0.000	     -0.000
   0.600	     -0.315	   2344.685	    2344.685	      1.756	      0.000	      0.000
   0.800	     -0.302	   2344.696	    2344.696	      4.080	      0.000	      0.002
   1.000	     -0.278	   2344.716	    2344.716	      6.542	      0.000	      0.006
   1.200	     -0.243	   2344.745	    2344.745	      9.064	      0.000	      0.012
   1.400	     -0.203	   2344.782	    2344.782	     10.155	      0.000	      0.015
   1.600	     -0.162	   2344.821	    2344.821	     10.623	      0.000	      0.017
   1.800	     -0.118	   2344.863	    2344.863	     11.460	      0.000	      0.020
   2.000	     -0.069	   2344.908	    2344.908	     12.290	      0.000	      0.023
   2.200	     -0.015	   2344.957	    2344.957	     13.600	      0.000	      0.028
   2.400	      0.047	   2345.012	    2345.012	     15.348	      0.000	      0.035
   2.600	      0.116	   2345.073	    2345.073	     16.967	      0.000	      0.043
   2.800	      0.192	   2345.141	    2345.141	     18.530	      0.000	      0.051
   3.000	      0.268	   2345.213	    2345.213	     19.237	      0.000	      0.056
   3.200	      0.370	   2345.293	    2345.293	     22.900	      0.000	      0.077
   3.400	      0.496	   2345.388	    2345.388	     27.041	      0.000	      0.108
   3.600	      0.642	   2345.498	    2345.498	     31.221	      0.000	      0.144
   3.800	      0.809	   2345.624	    2345.624	     35.232	      0.000	      0.185
   4.000	      0.989	   2345.764	    2345.764	     38.920	      0.000	      0.224
   4.200	      1.177	   2345.917	    2345.917	     41.875	      0.000	      0.260
   4.400	      1.380	   2346.082	    2346.082	     44.813	      0.000	      0.299
   4.600	      1.576	   2346.255	    2346.255	     46.485	      0.000	      0.322
   4.800	      1.781	   2346.434	    2346.434	     48.117	      0.000	      0.347
   5.000	      1.990	   2346.620	    2346.620	     49.904	      0.000	      0.371
   5.200	      2.205	   2346.811	    2346.811	     51.446	      0.000	      0.394
   5.400	      2.443	   2347.011	    2347.011	     53.890	      0.000	      0.432
   5.600	      2.684	   2347.219	    2347.219	     55.934	      0.000	      0.465
   5.800	      2.954	   2347.437	    2347.437	     58.991	      0.000	      0.518
   6.000	      3.245	   2347.667	    2347.667	     62.384	      0.000	      0.579
   6.200	      3.563	   2347.910	    2347.910	     66.236	      0.000	      0.652
   6.400	      3.882	   2348.167	    2348.167	     69.257	      0.000	      0.715
   6.600	      4.222	   2348.436	    2348.436	     72.804	      0.000	      0.786
   6.800	      4.573	   2348.718	    2348.718	     75.796	      0.000	      0.855
   7.000	      4.927	   2349.010	    2349.010	     78.422	      0.000	      0.917
   7.200	      5.252	   2349.310	    2349.310	     79.490	      0.000	      0.941
   7.400	      5.574	   2349.613	    2349.613	     80.283	      0.000	      0.962
   7.600	      5.900	   2349.918	    2349.918	     81.220	      0.000	      0.982
   7.800	      6.234	   2350.228	    2350.228	     82.190	      0.000	      1.006
   8.000	      6.577	   2350.541	    2350.541	     83.383	      0.000	      1.036
   8.200	      6.906	   2350.858	    2350.858	     83.735	      0.000	      1.048
   8.400	      7.257	   2351.178	    2351.178	     85.056	      0.000	      1.079
   8.600	      7.598	   2351.502	    2351.502	     85.813	      0.000	      1.097
   8.800	      7.949	   2351.828	    2351.828	     86.734	      0.000	      1.121
   9.000	      8.302	   2352.158	    2352.158	     87.672	      0.000	      1.144
   9.200	      8.659	   2352.492	    2352.492	     88.466	      0.000	      1.167
   9.400	      9.014	   2352.828	    2352.828	     89.151	      0.000	      1.186
   9.600	      9.361	   2353.167	    2353.167	     89.516	      0.000	      1.194
   9.800	      9.697	   2353.506	    2353.506	     89.314	      0.000	      1.192
  10.000	     10.028	   2353.844	    2353.844	     89.152	      0.000	      1.184
  10.200	     10.348	   2354.180	    2354.180	     88.501	      0.000	      1.168
  10.400	     10.674	   2354.515	    2354.515	     88.241	      0.000	      1.159
  10.600	     10.996	   2354.848	    2354.848	     87.763	      0.000	      1.148
  10.800	     11.302	   2355.178	    2355.178	     86.772	      0.000	      1.124
  11.000	     11.604	   2355.505	    2355.505	     85.836	      0.000	      1.099
  11.200	     11.902	   2355.828	    2355.828	     84.899	      0.000	      1.074
  11.400	     12.208	   2356.148	    2356.148	     84.270	      0.000	      1.059
  11.600	     12.503	   2356.466	    2356.466	     83.393	      0.000	      1.037
  11.800	     12.801	   2356.781	    2356.781	     82.643	      0.000	      1.020
  12.000	     13.103	   2357.093	    2357.093	     82.359	      0.000	      1.010
  12.200	     13.390	   2357.403	    2357.403	     81.357	      0.000	      0.987
  12.400	     13.676	   2357.709	    2357.709	     80.488	      0.000	      0.967
  12.600	     13.956	   2358.012	    2358.012	     79.506	      0.000	      0.943
  12.800	     14.235	   2358.312	    2358.312	     78.657	      0.000	      0.923
  13.000	     14.508	   2358.608	    2358.608	     77.631	      0.000	      0.900
  13.200	     14.776	   2358.901	    2358.901	     76.556	      0.000	      0.875
  13.400	     15.046	   2359.189	    2359.189	     75.779	      0.000	      0.856
  13.600	     15.308	   2359.474	    2359.474	     74.760	      0.000	      0.833
  13.800	     15.557	   2359.755	    2359.755	     73.305	      0.000	      0.802
  14.000	     15.810	   2360.031	    2360.031	     72.245	      0.000	      0.779
  14.200	     16.058	   2360.302	    2360.302	     71.123	      0.000	      0.755
  14.400	     16.298	   2360.569	    2360.569	     69.863	      0.000	      0.728
  14.600	     16.533	   2360.831	    2360.831	     68.552	      0.000	      0.701
  14.800	     16.767	   2361.089	    2361.089	     67.411	      0.000	      0.678
  15.000	     16.998	   2361.342	    2361.342	     66.331	      0.000	      0.656
  15.200	     17.223	   2361.591	    2361.591	     65.027	      0.000	      0.632
  15.400	     17.444	   2361.835	    2361.835	     63.835	      0.000	      0.609
  15.600	     17.662	   2362.075	    2362.075	     62.726	      0.000	      0.587
  15.800	     17.873	   2362.310	    2362.310	     61.389	      0.000	      0.563
  16.000	     18.074	   2362.540	    2362.540	     59.820	      0.000	      0.534
  16.200	     18.275	   2362.764	    2362.764	     58.469	      0.000	      0.511
  16.400	     18.472	   2362.983	    2362.983	     57.196	      0.000	      0.489
  16.600	     18.661	   2363.197	    2363.197	     55.707	      0.000	      0.464
  16.800	     18.850	   2363.406	    2363.406	     54.516	      0.000	      0.443
  17.000	     19.031	   2363.610	    2363.610	     53.090	      0.000	      0.421
  17.200	     19.207	   2363.808	    2363.808	     51.703	      0.000	      0.399
  17.400	     19.376	   2364.001	    2364.001	     50.059	      0.000	      0.375
  17.600	     19.540	   2364.188	    2364.188	     48.506	      0.000	      0.352
  17.800	     19.701	   2364.369	    2364.369	     47.117	      0.000	      0.332
  18.000	     19.856	   2364.545	    2364.545	     45.653	      0.000	      0.311
  18.200	     20.003	   2364.714	    2364.714	     43.964	      0.000	      0.289
  18.400	     20.150	   2364.878	    2364.878	     42.685	      0.000	      0.272
  18.600	     20.288	   2365.037	    2365.037	     40.968	      0.000	      0.251
  18.800	     20.420	   2365.189	    2365.189	     39.368	      0.000	      0.231
