  1	  2	  3	  4	  5	  6	  7	  8	  9	 10	 11	 12	 13	以上是沿线管道号
与进水口距离	  最大压力值	 最小压力值
 1970.97	     2944.13	     2740.05
 1981.96	     2891.62	     2739.37
 1992.95	     2946.09	     2738.04
 2003.94	     2884.92	     2736.08
 2014.93	     2949.57	     2734.33
 2025.92	     2878.24	     2732.66
 2036.91	     2951.70	     2730.57
 2047.90	     2873.72	     2729.39
 2058.89	     2953.07	     2727.57
 2069.88	     2868.90	     2725.88
 2080.87	     2953.84	     2724.33
 2091.86	     2869.75	     2722.83
 2102.85	     2953.86	     2721.30
 2113.84	     2870.59	     2719.83
 2124.83	     2954.02	     2718.31
 2135.82	     2872.29	     2716.84
 2146.81	     2953.35	     2715.28
 2157.80	     2875.27	     2713.51
 2168.79	     2953.25	     2711.77
 2179.78	     2875.82	     2709.98
 2190.77	     2951.99	     2708.39
 2201.76	     2877.64	     2706.87
 2212.75	     2950.41	     2705.37
 2223.74	     2878.57	     2703.90
 2234.73	     2948.69	     2702.29
 2245.72	     2880.72	     2700.50
 2256.71	     2946.38	     2698.91
 2267.70	     2882.76	     2697.37
 2278.69	     2944.43	     2695.87
 2289.68	     2888.44	     2694.31
 2300.67	     2941.98	     2692.72
 2311.66	     2894.27	     2691.20
 2322.65	     2939.74	     2689.71
 2333.64	     2898.97	     2688.20
 2344.63	     2939.09	     2686.75
 2355.62	     2903.94	     2685.19
 2366.61	     2938.67	     2683.44
 2377.59	     2908.88	     2681.80
 2388.58	     2937.94	     2680.17
 2399.57	     2913.60	     2678.62
 2410.56	     2935.20	     2677.03
 2421.55	     2917.89	     2675.46
 2432.54	     2932.25	     2673.88
 2443.53	     2921.99	     2672.35
 2454.52	     2928.31	     2670.76
 2465.51	     2926.61	     2669.21
 2476.50	     2923.38	     2667.71
 2487.49	     2931.62	     2666.18
 2498.48	     2917.17	     2664.73
 2509.47	     2936.30	     2663.19
 2520.46	     2912.13	     2661.87
 2531.45	     2938.88	     2660.36
 2542.44	     2906.37	     2658.88
 2553.43	     2944.05	     2657.31
 2564.42	     2899.71	     2655.69
 2575.41	     2947.60	     2654.22
 2586.40	     2894.22	     2652.65
 2597.39	     2950.53	     2651.18
 2608.38	     2889.72	     2649.72
 2619.37	     2953.21	     2648.29
 2630.36	     2884.74	     2647.00
 2641.35	     2954.24	     2645.61
 2652.34	     2884.22	     2644.03
 2663.33	     2954.79	     2642.73
 2674.32	     2883.98	     2641.30
 2685.31	     2955.09	     2639.98
 2696.30	     2882.30	     2638.54
 2707.29	     2955.86	     2637.04
 2718.28	     2884.42	     2635.72
 2729.27	     2956.47	     2634.45
 2740.26	     2882.33	     2633.16
 2751.25	     2956.15	     2631.98
 2762.24	     2882.57	     2630.82
 2773.23	     2955.89	     2629.81
 2784.22	     2883.21	     2628.97
 2795.21	     2955.11	     2627.80
 2806.71	     2901.81	     2626.13
 2818.21	     2952.17	     2624.52
 2829.72	     2898.88	     2622.90
 2841.22	     2950.29	     2621.33
 2852.73	     2898.53	     2619.80
 2870.11	     2897.50	     2207.46
 2876.64	     2812.74	     2509.97
 2886.20	     2930.93	     2172.12
 2895.76	     2410.25	     2309.14
 2908.52	     2536.76	     2179.58
 2921.28	     2421.00	     2298.81
 2932.15	     2451.12	     2259.38
 2943.01	     2427.76	     2293.82
 2953.88	     2446.20	     2262.05
 2964.74	     2433.94	     2288.61
 2975.61	     2442.14	     2263.64
 2986.48	     2438.49	     2284.72
 2997.34	     2438.75	     2265.77
 3008.21	     2443.55	     2280.36
 3019.07	     2436.48	     2267.96
 3029.94	     2447.22	     2278.30
 3040.80	     2435.19	     2270.08
 3051.67	     2450.72	     2275.66
 3062.54	     2433.61	     2272.88
 3073.40	     2453.04	     2273.37
 3084.27	     2430.96	     2276.18
 3095.13	     2455.44	     2271.29
 3106.00	     2429.03	     2279.59
 3116.86	     2457.75	     2269.60
 3127.73	     2425.57	     2283.94
 3138.60	     2458.36	     2265.99
 3149.46	     2421.19	     2288.54
 3160.33	     2459.56	     2261.88
 3171.19	     2419.78	     2287.87
 3182.06	     2460.07	     2258.23
 3192.92	     2416.80	     2288.65
 3203.79	     2461.35	     2253.76
 3214.66	     2411.92	     2291.50
 3225.52	     2462.24	     2249.57
 3236.39	     2407.13	     2296.82
 3247.25	     2464.33	     2246.82
 3258.12	     2401.73	     2303.15
 3268.98	     2465.57	     2243.72
 3279.85	     2394.85	     2313.28
 3290.71	     2468.68	     2240.85
 3301.58	     2386.28	     2323.66
 3312.45	     2470.91	     2238.82
 3323.31	     2374.09	     2323.79
 3334.18	     2472.49	     2240.20
 3345.04	     2366.84	     2324.00
 3355.07	     2366.72	     2324.23
 3365.09	     2366.37	     2324.61
 3375.12	     2366.02	     2324.98
 3385.14	     2365.69	     2325.35
 3395.16	     2365.35	     2325.71
 3405.19	     2365.00	     2326.09
 3415.21	     2364.66	     2326.46
 3425.24	     2364.33	     2326.82
 3435.26	     2363.99	     2327.19
 3445.28	     2363.65	     2327.55
 3455.31	     2363.31	     2327.91
 3465.33	     2362.97	     2328.28
 3475.36	     2362.62	     2328.65
 3485.38	     2362.29	     2329.01
 3495.41	     2361.96	     2329.37
 3505.43	     2361.60	     2329.73
 3515.45	     2361.27	     2330.09
 3525.48	     2360.96	     2330.39
 3535.50	     2360.58	     2330.79
 3545.53	     2360.24	     2331.16
 3555.55	     2359.91	     2331.51
 3565.57	     2359.57	     2331.88
 3575.60	     2359.22	     2332.24
 3585.62	     2358.89	     2332.58
 3595.65	     2358.56	     2332.93
 3605.67	     2358.22	     2333.29
 3615.69	     2357.88	     2333.64
 3625.72	     2357.55	     2334.00
 3635.74	     2357.20	     2334.35
 3645.77	     2356.87	     2334.69
 3655.79	     2356.55	     2335.03
 3665.82	     2356.22	     2335.38
 3675.84	     2355.87	     2335.72
 3685.86	     2355.55	     2336.06
 3695.89	     2355.22	     2336.39
 3705.91	     2354.65	     2336.89
 3716.05	     2354.39	     2337.13
 3726.19	     2354.01	     2337.45
 3736.32	     2353.62	     2337.77
 3746.46	     2353.24	     2338.09
 3756.59	     2352.86	     2338.42
 3766.73	     2352.47	     2338.74
 3776.87	     2352.09	     2339.06
 3787.00	     2351.70	     2339.38
 3797.14	     2351.32	     2339.70
 3807.28	     2350.93	     2340.03
 3817.41	     2350.55	     2340.35
 3827.55	     2350.16	     2340.67
 3837.69	     2349.78	     2341.00
 3847.82	     2349.39	     2341.33
 3857.96	     2349.00	     2341.65
 3868.10	     2348.61	     2341.98
 3878.23	     2348.23	     2342.31
 3888.37	     2347.84	     2342.63
 3898.51	     2347.45	     2342.96
 3908.64	     2347.06	     2343.29
 3918.78	     2346.68	     2343.61
 3928.92	     2346.29	     2343.94
 3939.05	     2345.90	     2344.27
 3949.19	     2345.51	     2344.59
 3959.33	     2345.00	     2345.00
