  1	  2	  3	  4	  5	  6	  7	  8	  9	 10	 11	 12	 13	以上是沿线管道号
与进水口距离	  最大压力值	 最小压力值
 1970.97	     2818.11	     2715.87
 1981.96	     2818.42	     2714.44
 1992.95	     2818.73	     2713.28
 2003.94	     2819.05	     2712.10
 2014.93	     2819.33	     2710.28
 2025.92	     2820.15	     2709.34
 2036.91	     2820.23	     2708.41
 2047.90	     2820.78	     2707.04
 2058.89	     2820.91	     2705.16
 2069.88	     2821.81	     2703.50
 2080.87	     2821.89	     2701.84
 2091.86	     2822.44	     2699.52
 2102.85	     2822.58	     2697.85
 2113.84	     2823.03	     2695.82
 2124.83	     2823.23	     2694.72
 2135.82	     2823.63	     2693.32
 2146.81	     2823.74	     2691.78
 2157.80	     2824.23	     2690.27
 2168.79	     2824.36	     2688.69
 2179.78	     2824.55	     2687.15
 2190.77	     2824.65	     2685.80
 2201.76	     2825.08	     2684.89
 2212.75	     2825.22	     2683.26
 2223.74	     2825.42	     2682.01
 2234.73	     2825.52	     2680.13
 2245.72	     2825.83	     2679.36
 2256.71	     2826.05	     2677.48
 2267.70	     2826.23	     2677.09
 2278.69	     2826.34	     2674.99
 2289.68	     2826.61	     2674.02
 2300.67	     2826.76	     2670.08
 2311.66	     2826.66	     2670.73
 2322.65	     2826.85	     2670.28
 2333.64	     2827.00	     2670.09
 2344.63	     2827.27	     2666.67
 2355.62	     2827.30	     2665.87
 2366.61	     2827.44	     2664.28
 2377.59	     2827.72	     2662.87
 2388.58	     2827.86	     2660.70
 2399.57	     2827.97	     2659.16
 2410.56	     2828.10	     2658.71
 2421.55	     2828.30	     2658.32
 2432.54	     2828.27	     2657.18
 2443.53	     2828.57	     2656.60
 2454.52	     2828.97	     2655.33
 2465.51	     2829.28	     2653.81
 2476.50	     2829.54	     2653.28
 2487.49	     2829.99	     2652.20
 2498.48	     2830.30	     2650.91
 2509.47	     2830.44	     2649.46
 2520.46	     2830.60	     2648.54
 2531.45	     2830.79	     2647.52
 2542.44	     2830.58	     2646.45
 2553.43	     2830.82	     2644.50
 2564.42	     2830.70	     2644.32
 2575.41	     2830.86	     2642.41
 2586.40	     2830.94	     2641.50
 2597.39	     2831.40	     2640.25
 2608.38	     2831.73	     2639.39
 2619.37	     2832.26	     2638.18
 2630.36	     2832.54	     2637.30
 2641.35	     2832.88	     2635.97
 2652.34	     2833.16	     2634.96
 2663.33	     2833.07	     2633.66
 2674.32	     2833.40	     2632.72
 2685.31	     2833.62	     2631.51
 2696.30	     2834.03	     2630.91
 2707.29	     2833.92	     2629.83
 2718.28	     2834.22	     2628.71
 2729.27	     2834.17	     2626.60
 2740.26	     2834.49	     2626.47
 2751.25	     2834.53	     2625.13
 2762.24	     2834.68	     2624.87
 2773.23	     2834.71	     2623.73
 2784.22	     2834.64	     2625.14
 2795.21	     2834.77	     2620.39
 2806.71	     2834.90	     2616.54
 2818.21	     2834.79	     2615.83
 2829.72	     2834.91	     2614.71
 2841.22	     2834.83	     2612.57
 2852.73	     2835.08	     2610.86
 2870.11	     2834.76	     2601.06
 2876.64	     2834.70	     2602.98
