    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	    407.414	   2781.914	    2781.914	      0.000	      0.000	      0.000
   0.200	    407.413	   2781.913	    2781.913	     -0.509	      0.000	     -0.000
   0.400	    407.412	   2781.912	    2781.912	     -0.769	      0.000	     -0.000
   0.600	    407.411	   2781.911	    2781.911	     -0.746	      0.000	     -0.000
   0.800	    407.409	   2781.909	    2781.909	     -0.633	      0.000	     -0.000
   1.000	    407.408	   2781.908	    2781.908	     -0.646	      0.000	     -0.000
   1.200	    407.407	   2781.907	    2781.907	     -1.163	      0.000	     -0.000
   1.400	    407.404	   2781.905	    2781.905	     -3.296	      0.000	     -0.001
   1.600	    407.389	   2781.893	    2781.893	     -9.157	      0.000	     -0.004
   1.800	    407.358	   2781.870	    2781.870	    -14.940	      0.000	     -0.012
   2.000	    407.315	   2781.837	    2781.837	    -20.463	      0.000	     -0.022
   2.200	    407.258	   2781.793	    2781.793	    -26.197	      0.000	     -0.036
   2.400	    407.184	   2781.739	    2781.739	    -32.055	      0.000	     -0.054
   2.600	    407.090	   2781.671	    2781.671	    -39.056	      0.000	     -0.081
   2.800	    406.983	   2781.591	    2781.591	    -45.159	      0.000	     -0.108
   3.000	    406.868	   2781.501	    2781.501	    -50.012	      0.000	     -0.133
   3.200	    406.747	   2781.402	    2781.402	    -53.901	      0.000	     -0.155
   3.400	    406.622	   2781.297	    2781.297	    -57.314	      0.000	     -0.175
   3.600	    406.489	   2781.185	    2781.185	    -60.657	      0.000	     -0.196
   3.800	    406.354	   2781.068	    2781.068	    -63.343	      0.000	     -0.214
   4.000	    406.207	   2780.945	    2780.945	    -66.883	      0.000	     -0.238
   4.200	    406.043	   2780.814	    2780.814	    -71.439	      0.000	     -0.272
   4.400	    405.866	   2780.675	    2780.675	    -76.115	      0.000	     -0.308
   4.600	    405.680	   2780.526	    2780.526	    -80.536	      0.000	     -0.346
   4.800	    405.482	   2780.370	    2780.370	    -85.330	      0.000	     -0.388
   5.000	    405.261	   2780.203	    2780.203	    -91.206	      0.000	     -0.443
   5.200	    405.016	   2780.024	    2780.024	    -97.782	      0.000	     -0.508
   5.400	    404.737	   2779.832	    2779.832	   -105.785	      0.000	     -0.595
   5.600	    404.442	   2779.624	    2779.624	   -113.274	      0.000	     -0.682
   5.800	    404.153	   2779.404	    2779.404	   -118.698	      0.000	     -0.751
   6.000	    403.858	   2779.174	    2779.174	   -123.822	      0.000	     -0.816
   6.200	    403.559	   2778.935	    2778.935	   -128.241	      0.000	     -0.876
   6.400	    403.237	   2778.687	    2778.687	   -133.503	      0.000	     -0.950
   6.600	    402.916	   2778.431	    2778.431	   -137.808	      0.000	     -1.015
   6.800	    402.590	   2778.166	    2778.166	   -142.065	      0.000	     -1.075
   7.000	    402.250	   2777.893	    2777.893	   -146.451	      0.000	     -1.143
   7.200	    401.909	   2777.612	    2777.612	   -150.203	      0.000	     -1.203
   7.400	    401.542	   2777.323	    2777.323	   -154.954	      0.000	     -1.281
   7.600	    401.157	   2777.025	    2777.025	   -160.376	      0.000	     -1.368
   7.800	    400.746	   2776.716	    2776.716	   -166.208	      0.000	     -1.470
   8.000	    400.263	   2776.394	    2776.394	   -174.991	      0.000	     -1.631
   8.200	    399.767	   2776.054	    2776.054	   -183.357	      0.000	     -1.788
   8.400	    399.318	   2775.702	    2775.702	   -187.295	      0.000	     -1.884
   8.600	    398.869	   2775.341	    2775.341	   -192.169	      0.000	     -1.972
   8.800	    398.396	   2774.972	    2774.972	   -197.385	      0.000	     -2.076
   9.000	    397.918	   2774.593	    2774.593	   -201.927	      0.000	     -2.175
   9.200	    397.473	   2774.208	    2774.208	   -204.726	      0.000	     -2.235
   9.400	    397.060	   2773.819	    2773.819	   -205.808	      0.000	     -2.259
   9.600	    396.668	   2773.429	    2773.429	   -205.768	      0.000	     -2.260
   9.800	    396.300	   2773.040	    2773.040	   -205.001	      0.000	     -2.240
  10.000	    395.943	   2772.652	    2772.652	   -202.928	      0.000	     -2.209
  10.200	    395.594	   2772.268	    2772.268	   -201.647	      0.000	     -2.174
  10.400	    395.258	   2771.888	    2771.888	   -199.766	      0.000	     -2.130
  10.600	    394.943	   2771.513	    2771.513	   -196.867	      0.000	     -2.069
  10.800	    394.622	   2771.142	    2771.142	   -194.435	      0.000	     -2.020
  11.000	    394.297	   2770.775	    2770.775	   -192.630	      0.000	     -1.979
  11.200	    393.973	   2770.412	    2770.412	   -190.615	      0.000	     -1.940
