    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	    405.833	   2780.333	    2780.333	      0.000	      0.000	      0.000
   0.200	    405.832	   2780.332	    2780.332	     -0.083	      0.000	     -0.000
   0.400	    405.830	   2780.330	    2780.330	     -0.083	      0.000	     -0.000
   0.600	    405.829	   2780.329	    2780.329	     -0.374	      0.000	     -0.000
   0.800	    405.828	   2780.328	    2780.328	     -0.370	      0.000	     -0.000
   1.000	    405.827	   2780.327	    2780.327	     -0.066	      0.000	     -0.000
   1.200	    405.825	   2780.325	    2780.325	     -0.057	      0.000	     -0.000
   1.400	    405.826	   2780.326	    2780.326	      0.120	      0.000	      0.000
   1.600	    405.828	   2780.328	    2780.328	      0.121	      0.000	      0.000
   1.800	    405.830	   2780.330	    2780.330	      0.416	      0.000	      0.000
   2.000	    405.831	   2780.331	    2780.331	      0.419	      0.000	      0.000
   2.200	    405.833	   2780.333	    2780.333	      0.126	      0.000	      0.000
   2.400	    405.835	   2780.335	    2780.335	      0.121	      0.000	      0.000
   2.600	    405.834	   2780.334	    2780.334	     -0.057	      0.000	     -0.000
   2.800	    405.833	   2780.333	    2780.333	     -0.063	      0.000	     -0.000
   3.000	    405.831	   2780.331	    2780.331	     -0.082	      0.000	     -0.000
   3.200	    405.830	   2780.330	    2780.330	     -0.399	      0.000	     -0.000
   3.400	    405.829	   2780.329	    2780.329	     -0.438	      0.000	     -0.000
   3.600	    405.827	   2780.327	    2780.327	     -0.192	      0.000	     -0.000
   3.800	    405.827	   2780.327	    2780.327	      0.213	      0.000	      0.000
   4.000	    405.827	   2780.327	    2780.327	     -0.149	      0.000	     -0.000
   4.200	    405.827	   2780.327	    2780.327	     -0.233	      0.000	     -0.000
   4.400	    405.826	   2780.326	    2780.326	     -0.031	      0.000	     -0.000
   4.600	    405.825	   2780.325	    2780.325	     -0.111	      0.000	     -0.000
   4.800	    405.823	   2780.323	    2780.323	     -0.482	      0.000	     -0.000
