  1	  2	  3	  4	  5	  6	  7	  8	  9	 10	 11	 12	 13	以上是沿线管道号
与进水口距离	  最大压力值	 最小压力值
  778.46	     2804.71	     2791.47
  789.46	     2804.87	     2791.45
  800.47	     2805.03	     2791.43
  811.48	     2805.26	     2791.57
  822.48	     2805.52	     2791.59
  833.49	     2805.68	     2791.57
  844.50	     2805.83	     2791.56
  855.50	     2805.98	     2791.54
  866.51	     2806.13	     2791.53
  877.52	     2806.28	     2791.51
  888.52	     2806.43	     2791.50
  899.53	     2806.58	     2791.48
  910.54	     2806.73	     2791.46
  921.54	     2806.89	     2791.45
  932.55	     2807.04	     2791.43
  943.56	     2807.18	     2791.42
  954.56	     2807.34	     2791.40
  965.57	     2807.49	     2791.39
  976.58	     2807.64	     2791.37
  987.58	     2807.79	     2791.36
  998.59	     2807.94	     2791.34
 1009.59	     2808.09	     2791.32
 1020.60	     2808.24	     2791.31
 1031.61	     2808.40	     2791.29
 1042.61	     2808.55	     2791.28
 1053.62	     2808.70	     2791.26
 1064.63	     2808.86	     2791.25
 1075.63	     2809.00	     2791.23
 1086.64	     2809.16	     2791.22
 1097.65	     2809.31	     2791.20
 1108.65	     2809.46	     2791.19
 1119.66	     2809.62	     2791.17
 1130.67	     2809.77	     2791.16
 1141.67	     2809.93	     2791.14
 1152.68	     2810.08	     2791.13
 1163.69	     2810.22	     2791.11
 1174.69	     2810.38	     2791.09
 1185.70	     2810.53	     2791.08
 1196.71	     2810.68	     2791.06
 1207.71	     2810.84	     2791.05
 1218.72	     2811.00	     2791.03
 1229.73	     2811.15	     2791.01
 1240.73	     2811.30	     2791.00
 1251.74	     2811.45	     2790.98
 1262.75	     2811.59	     2790.97
 1273.75	     2811.75	     2790.95
 1284.76	     2811.91	     2790.93
 1295.77	     2812.07	     2790.92
 1306.77	     2812.22	     2790.90
 1317.78	     2812.36	     2790.89
 1328.79	     2812.51	     2790.87
 1339.79	     2812.66	     2790.85
 1350.80	     2812.81	     2790.84
 1361.81	     2812.98	     2790.82
 1372.81	     2813.13	     2790.81
 1383.82	     2813.28	     2790.79
 1394.83	     2813.43	     2790.77
 1405.83	     2813.57	     2790.76
 1416.84	     2813.72	     2790.74
 1427.85	     2813.88	     2790.73
 1438.85	     2814.03	     2790.71
 1449.86	     2814.19	     2790.69
 1460.86	     2814.34	     2790.68
 1471.87	     2814.49	     2790.66
 1482.88	     2813.75	     2791.45
 1493.54	     2814.27	     2789.89
 1504.21	     2814.75	     2789.64
 1514.88	     2814.86	     2789.11
 1526.03	     2815.21	     2788.48
 1537.17	     2815.43	     2788.37
 1548.32	     2815.50	     2788.32
 1559.47	     2815.68	     2788.29
 1570.61	     2815.88	     2788.26
 1581.76	     2816.04	     2788.23
 1592.91	     2816.29	     2788.21
 1604.06	     2816.70	     2788.18
 1615.20	     2817.25	     2788.15
 1626.35	     2817.58	     2788.12
 1637.50	     2818.12	     2788.09
 1648.65	     2818.57	     2788.06
 1659.79	     2819.09	     2788.03
 1670.94	     2819.64	     2788.00
 1682.09	     2820.09	     2787.97
 1693.24	     2820.48	     2787.94
 1704.38	     2821.05	     2787.92
 1715.53	     2821.63	     2787.89
 1726.68	     2822.12	     2787.86
 1737.82	     2822.66	     2787.80
 1748.97	     2823.26	     2787.79
 1760.12	     2823.88	     2787.74
 1771.27	     2824.40	     2787.89
 1782.41	     2824.76	     2787.89
 1793.56	     2825.15	     2787.86
 1804.71	     2825.62	     2787.84
 1815.86	     2826.14	     2787.60
 1827.00	     2826.61	     2786.98
 1838.15	     2827.23	     2786.26
 1849.30	     2827.61	     2785.58
 1860.45	     2828.06	     2784.56
 1871.59	     2828.42	     2783.94
 1882.74	     2828.96	     2783.45
 1893.89	     2829.77	     2782.80
 1905.04	     2830.35	     2781.75
 1916.02	     2831.05	     2781.05
 1927.01	     2831.64	     2779.80
 1938.00	     2832.34	     2778.62
 1948.99	     2833.12	     2777.61
 1959.98	     2833.81	     2776.09
 1970.97	     2834.55	     2775.27
 1981.96	     2835.43	     2774.85
 1992.95	     2836.13	     2773.66
 2003.94	     2836.69	     2772.35
 2014.93	     2837.25	     2772.18
 2025.92	     2837.90	     2771.70
 2036.91	     2838.70	     2770.54
 2047.90	     2839.62	     2769.59
 2058.89	     2840.19	     2768.61
 2069.88	     2840.80	     2768.06
 2080.87	     2841.34	     2766.66
 2091.86	     2842.09	     2765.45
 2102.85	     2842.63	     2764.46
 2113.84	     2843.63	     2763.21
 2124.83	     2844.49	     2761.85
 2135.82	     2845.04	     2761.57
 2146.81	     2845.78	     2761.28
 2157.80	     2846.37	     2760.07
 2168.79	     2847.19	     2759.36
 2179.78	     2847.99	     2758.67
 2190.77	     2848.82	     2757.39
 2201.76	     2849.98	     2756.16
 2212.75	     2851.21	     2755.63
 2223.74	     2852.25	     2754.75
 2234.73	     2853.32	     2754.18
 2245.72	     2854.44	     2753.44
 2256.71	     2854.95	     2752.81
 2267.70	     2855.45	     2752.22
 2278.69	     2856.25	     2751.16
 2289.68	     2856.87	     2750.28
 2300.67	     2857.99	     2749.05
 2311.66	     2859.13	     2748.05
 2322.65	     2860.35	     2746.90
 2333.64	     2861.51	     2746.22
 2344.63	     2862.48	     2745.46
 2355.62	     2863.32	     2744.37
 2366.61	     2864.28	     2743.53
 2377.59	     2865.02	     2742.71
 2388.58	     2865.54	     2741.70
 2399.57	     2866.46	     2740.61
 2410.56	     2867.03	     2740.40
 2421.55	     2867.87	     2739.50
 2432.54	     2868.87	     2738.47
 2443.53	     2869.61	     2737.85
 2454.52	     2870.33	     2737.01
 2465.51	     2871.16	     2735.99
 2476.50	     2871.95	     2734.98
 2487.49	     2872.80	     2734.06
 2498.48	     2873.65	     2732.65
 2509.47	     2874.77	     2731.64
 2520.46	     2875.89	     2731.38
 2531.45	     2876.38	     2730.19
 2542.44	     2876.97	     2729.00
 2553.43	     2877.81	     2727.92
 2564.42	     2878.74	     2727.41
 2575.41	     2879.79	     2726.75
 2586.40	     2880.48	     2725.77
 2597.39	     2881.30	     2724.99
 2608.38	     2881.95	     2724.32
 2619.37	     2882.77	     2723.29
 2630.36	     2883.36	     2722.26
 2641.35	     2884.47	     2721.21
 2652.34	     2885.37	     2720.09
 2663.33	     2886.00	     2719.38
 2674.32	     2887.04	     2718.69
 2685.31	     2887.51	     2717.82
 2696.30	     2888.18	     2717.28
 2707.29	     2889.16	     2716.14
 2718.28	     2890.04	     2714.74
 2729.27	     2890.68	     2714.01
 2740.26	     2891.63	     2713.80
 2751.25	     2892.31	     2712.95
 2762.24	     2893.09	     2712.10
 2773.23	     2894.07	     2711.59
 2784.22	     2895.18	     2710.27
 2795.21	     2895.41	     2709.02
 2806.71	     2897.35	     2708.83
 2818.21	     2899.39	     2708.74
 2829.72	     2900.45	     2709.38
 2841.22	     2902.92	     2709.36
 2852.73	     2904.97	     2708.99
 2870.11	     2910.14	     2708.72
 2876.64	     2911.72	     2708.88
 2886.20	     2913.35	     2710.07
 2895.76	     2372.74	     2329.17
 2908.52	     2372.34	     2330.47
 2921.28	     2371.97	     2331.17
 2932.15	     2371.77	     2332.08
 2943.01	     2371.52	     2332.83
 2953.88	     2371.35	     2333.10
 2964.74	     2371.15	     2333.85
 2975.61	     2370.89	     2334.50
 2986.48	     2370.64	     2334.86
 2997.34	     2370.40	     2335.45
 3008.21	     2370.12	     2335.72
 3019.07	     2369.89	     2336.35
 3029.94	     2369.64	     2337.26
 3040.80	     2369.38	     2337.95
 3051.67	     2369.13	     2338.45
 3062.54	     2368.83	     2339.22
 3073.40	     2368.58	     2339.89
 3084.27	     2368.34	     2340.46
 3095.13	     2368.25	     2340.98
 3106.00	     2368.16	     2341.57
 3116.86	     2368.07	     2341.79
 3127.73	     2367.99	     2342.47
 3138.60	     2367.90	     2343.22
 3149.46	     2367.81	     2343.87
 3160.33	     2367.73	     2344.33
 3171.19	     2367.64	     2344.61
 3182.06	     2367.56	     2344.65
 3192.92	     2367.47	     2344.97
 3203.79	     2367.40	     2345.06
 3214.66	     2367.38	     2345.21
 3225.52	     2367.36	     2345.29
 3236.39	     2367.33	     2345.53
 3247.25	     2367.31	     2345.69
 3258.12	     2367.27	     2345.89
 3268.98	     2367.23	     2346.13
 3279.85	     2367.19	     2346.00
 3290.71	     2367.14	     2346.06
 3301.58	     2367.08	     2346.58
 3312.45	     2367.01	     2346.55
 3323.31	     2366.94	     2346.51
 3334.18	     2366.85	     2346.84
 3345.04	     2366.76	     2347.93
 3355.07	     2366.69	     2347.67
 3365.09	     2366.58	     2347.83
 3375.12	     2366.49	     2348.00
 3385.14	     2366.72	     2348.15
 3395.16	     2366.63	     2348.31
 3405.19	     2366.54	     2348.48
 3415.21	     2366.44	     2348.65
 3425.24	     2366.34	     2348.79
 3435.26	     2366.25	     2348.96
 3445.28	     2366.15	     2349.12
 3455.31	     2366.06	     2349.26
 3465.33	     2365.97	     2349.42
 3475.36	     2365.86	     2349.60
 3485.38	     2365.77	     2349.75
 3495.41	     2365.68	     2349.90
 3505.43	     2365.58	     2350.07
 3515.45	     2365.48	     2350.23
 3525.48	     2365.48	     2350.38
 3535.50	     2365.33	     2350.62
 3545.53	     2365.24	     2350.78
 3555.55	     2365.15	     2350.94
 3565.57	     2365.05	     2351.11
 3575.60	     2364.95	     2351.29
 3585.62	     2364.87	     2351.44
 3595.65	     2364.77	     2351.60
 3605.67	     2364.67	     2351.79
 3615.69	     2364.58	     2351.95
 3625.72	     2364.48	     2352.12
 3635.74	     2364.39	     2352.29
 3645.77	     2364.30	     2352.45
 3655.79	     2364.22	     2352.61
 3665.82	     2364.12	     2352.79
 3675.84	     2363.68	     2352.96
 3685.86	     2363.58	     2353.11
 3695.89	     2363.48	     2353.27
 3705.91	     2363.39	     2353.84
 3716.05	     2363.24	     2353.89
 3726.19	     2363.11	     2354.14
 3736.32	     2363.00	     2354.40
 3746.46	     2362.89	     2354.66
 3756.59	     2362.77	     2354.91
 3766.73	     2362.66	     2355.17
 3776.87	     2362.54	     2355.42
 3787.00	     2362.42	     2355.68
 3797.14	     2362.31	     2355.93
 3807.28	     2362.19	     2356.19
 3817.41	     2362.08	     2356.44
 3827.55	     2361.97	     2356.70
 3837.69	     2361.88	     2356.97
 3847.82	     2361.77	     2357.23
 3857.96	     2361.65	     2357.49
 3868.10	     2361.54	     2357.75
 3878.23	     2361.42	     2358.01
 3888.37	     2361.31	     2358.27
 3898.51	     2361.19	     2358.54
 3908.64	     2361.08	     2358.80
 3918.78	     2360.96	     2359.06
 3928.92	     2360.84	     2359.32
 3939.05	     2360.72	     2359.58
 3949.19	     2360.61	     2359.84
 3959.33	     2360.30	     2360.30
