    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	    431.157	   2791.457	    2791.457	      0.000	      0.000	      0.000
   0.200	    431.156	   2791.456	    2791.456	     -0.639	      0.000	     -0.000
   0.400	    431.155	   2791.455	    2791.455	     -0.965	      0.000	     -0.000
   0.600	    431.153	   2791.453	    2791.453	     -0.937	      0.000	     -0.000
   0.800	    431.151	   2791.451	    2791.451	     -0.794	      0.000	     -0.000
   1.000	    431.150	   2791.450	    2791.450	     -0.810	      0.000	     -0.000
   1.200	    431.148	   2791.448	    2791.448	     -1.030	      0.000	     -0.000
   1.400	    431.147	   2791.447	    2791.447	      0.289	      0.000	      0.000
   1.600	    431.149	   2791.449	    2791.449	      1.635	      0.000	      0.000
   1.800	    431.154	   2791.454	    2791.454	      3.107	      0.000	      0.001
   2.000	    431.162	   2791.461	    2791.461	      4.500	      0.000	      0.001
   2.200	    431.172	   2791.471	    2791.471	      5.342	      0.000	      0.002
   2.400	    431.185	   2791.483	    2791.483	      7.091	      0.000	      0.003
   2.600	    431.200	   2791.496	    2791.496	      7.766	      0.000	      0.003
   2.800	    431.217	   2791.512	    2791.512	      9.243	      0.000	      0.005
   3.000	    431.238	   2791.531	    2791.531	     10.916	      0.000	      0.006
   3.200	    431.260	   2791.552	    2791.552	     11.753	      0.000	      0.007
   3.400	    431.285	   2791.576	    2791.576	     13.121	      0.000	      0.009
   3.600	    431.314	   2791.602	    2791.602	     14.715	      0.000	      0.011
   3.800	    431.347	   2791.633	    2791.633	     16.270	      0.000	      0.014
   4.000	    431.385	   2791.666	    2791.666	     18.837	      0.000	      0.019
   4.200	    431.428	   2791.704	    2791.704	     21.494	      0.000	      0.024
   4.400	    431.479	   2791.748	    2791.748	     24.439	      0.000	      0.032
   4.600	    431.537	   2791.797	    2791.797	     27.272	      0.000	      0.040
   4.800	    431.602	   2791.852	    2791.852	     30.470	      0.000	      0.049
   5.000	    431.676	   2791.914	    2791.914	     34.118	      0.000	      0.062
   5.200	    431.758	   2791.982	    2791.982	     37.935	      0.000	      0.076
   5.400	    431.853	   2792.058	    2792.058	     42.369	      0.000	      0.095
   5.600	    431.951	   2792.141	    2792.141	     45.482	      0.000	      0.110
   5.800	    432.057	   2792.230	    2792.230	     48.888	      0.000	      0.127
   6.000	    432.170	   2792.326	    2792.326	     52.056	      0.000	      0.144
   6.200	    432.293	   2792.428	    2792.428	     55.778	      0.000	      0.165
   6.400	    432.420	   2792.537	    2792.537	     58.655	      0.000	      0.183
   6.600	    432.554	   2792.651	    2792.651	     61.778	      0.000	      0.203
   6.800	    432.698	   2792.771	    2792.771	     65.274	      0.000	      0.227
   7.000	    432.852	   2792.898	    2792.898	     69.089	      0.000	      0.254
   7.200	    433.006	   2793.032	    2793.032	     71.841	      0.000	      0.274
   7.400	    433.174	   2793.172	    2793.172	     75.345	      0.000	      0.302
   7.600	    433.356	   2793.319	    2793.319	     79.624	      0.000	      0.337
   7.800	    433.545	   2793.473	    2793.473	     83.570	      0.000	      0.372
   8.000	    433.750	   2793.636	    2793.636	     88.184	      0.000	      0.414
   8.200	    433.957	   2793.807	    2793.807	     91.970	      0.000	      0.450
   8.400	    434.175	   2793.985	    2793.985	     95.915	      0.000	      0.490
   8.600	    434.407	   2794.171	    2794.171	    100.350	      0.000	      0.536
   8.800	    434.640	   2794.364	    2794.364	    103.949	      0.000	      0.576
   9.000	    434.876	   2794.564	    2794.564	    107.220	      0.000	      0.612
   9.200	    435.118	   2794.770	    2794.770	    110.328	      0.000	      0.648
   9.400	    435.368	   2794.982	    2794.982	    113.511	      0.000	      0.686
   9.600	    435.628	   2795.199	    2795.199	    116.950	      0.000	      0.729
   9.800	    435.879	   2795.423	    2795.423	    119.168	      0.000	      0.756
  10.000	    436.157	   2795.653	    2795.653	    122.861	      0.000	      0.804
  10.200	    436.452	   2795.890	    2795.890	    127.241	      0.000	      0.862
  10.400	    436.747	   2796.134	    2796.134	    130.804	      0.000	      0.912
  10.600	    437.059	   2796.386	    2796.386	    135.173	      0.000	      0.973
  10.800	    437.376	   2796.646	    2796.646	    139.127	      0.000	      1.030
  11.000	    437.704	   2796.912	    2796.912	    142.905	      0.000	      1.091
  11.200	    438.028	   2797.186	    2797.186	    146.375	      0.000	      1.142
  11.400	    438.359	   2797.467	    2797.467	    149.554	      0.000	      1.192
  11.600	    438.689	   2797.753	    2797.753	    152.290	      0.000	      1.237
  11.800	    439.019	   2798.044	    2798.044	    154.667	      0.000	      1.275
  12.000	    439.346	   2798.338	    2798.338	    156.556	      0.000	      1.307
  12.200	    439.674	   2798.636	    2798.636	    158.316	      0.000	      1.338
  12.400	    439.985	   2798.935	    2798.935	    159.080	      0.000	      1.349
  12.600	    440.300	   2799.237	    2799.237	    159.881	      0.000	      1.363
  12.800	    440.633	   2799.541	    2799.541	    161.572	      0.000	      1.392
  13.000	    440.949	   2799.847	    2799.847	    162.132	      0.000	      1.401
  13.200	    441.272	   2800.155	    2800.155	    163.049	      0.000	      1.417
  13.400	    441.597	   2800.464	    2800.464	    163.959	      0.000	      1.433
  13.600	    441.926	   2800.775	    2800.775	    164.939	      0.000	      1.451
  13.800	    442.237	   2801.087	    2801.087	    164.813	      0.000	      1.449
  14.000	    442.564	   2801.401	    2801.401	    165.696	      0.000	      1.464
  14.200	    442.881	   2801.714	    2801.714	    165.759	      0.000	      1.466
  14.400	    443.186	   2802.028	    2802.028	    165.343	      0.000	      1.458
  14.600	    443.492	   2802.341	    2802.341	    164.914	      0.000	      1.452
  14.800	    443.766	   2802.651	    2802.651	    162.854	      0.000	      1.415
  15.000	    444.053	   2802.958	    2802.958	    161.671	      0.000	      1.395
  15.200	    444.328	   2803.263	    2803.263	    159.923	      0.000	      1.366
  15.400	    444.598	   2803.564	    2803.564	    158.091	      0.000	      1.335
  15.600	    444.847	   2803.860	    2803.860	    155.179	      0.000	      1.286
  15.800	    445.094	   2804.151	    2804.151	    152.588	      0.000	      1.243
  16.000	    445.334	   2804.437	    2804.437	    149.749	      0.000	      1.197
  16.200	    445.572	   2804.718	    2804.718	    146.996	      0.000	      1.154
  16.400	    445.785	   2804.991	    2804.991	    143.119	      0.000	      1.094
