    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	    460.279	   2805.279	    2805.279	      0.000	      0.000	      0.000
   0.200	    460.278	   2805.278	    2805.278	     -0.538	      0.000	     -0.000
   0.400	    460.277	   2805.277	    2805.277	     -0.814	      0.000	     -0.000
   0.600	    460.276	   2805.276	    2805.276	     -0.789	      0.000	     -0.000
   0.800	    460.274	   2805.274	    2805.274	     -0.669	      0.000	     -0.000
   1.000	    460.273	   2805.273	    2805.273	     -0.683	      0.000	     -0.000
   1.200	    460.272	   2805.272	    2805.272	     -0.882	      0.000	     -0.000
   1.400	    460.271	   2805.271	    2805.271	      0.103	      0.000	      0.000
   1.600	    460.272	   2805.272	    2805.272	      0.949	      0.000	      0.000
   1.800	    460.275	   2805.275	    2805.275	      1.939	      0.000	      0.000
   2.000	    460.280	   2805.279	    2805.279	      2.876	      0.000	      0.000
   2.200	    460.286	   2805.286	    2805.286	      3.347	      0.000	      0.001
   2.400	    460.294	   2805.293	    2805.293	      4.442	      0.000	      0.001
   2.600	    460.303	   2805.301	    2805.301	      4.665	      0.000	      0.001
   2.800	    460.313	   2805.311	    2805.311	      5.506	      0.000	      0.002
   3.000	    460.324	   2805.322	    2805.322	      6.579	      0.000	      0.002
   3.200	    460.337	   2805.335	    2805.335	      7.010	      0.000	      0.003
   3.400	    460.352	   2805.349	    2805.349	      7.915	      0.000	      0.003
   3.600	    460.369	   2805.365	    2805.365	      9.160	      0.000	      0.004
   3.800	    460.390	   2805.384	    2805.384	     10.407	      0.000	      0.006
   4.000	    460.415	   2805.406	    2805.406	     12.642	      0.000	      0.008
   4.200	    460.444	   2805.432	    2805.432	     14.905	      0.000	      0.012
   4.400	    460.479	   2805.463	    2805.463	     17.314	      0.000	      0.016
   4.600	    460.518	   2805.498	    2805.498	     19.319	      0.000	      0.020
   4.800	    460.561	   2805.537	    2805.537	     21.419	      0.000	      0.024
   5.000	    460.609	   2805.580	    2805.580	     23.378	      0.000	      0.029
   5.200	    460.660	   2805.626	    2805.626	     25.457	      0.000	      0.034
   5.400	    460.718	   2805.676	    2805.676	     27.946	      0.000	      0.042
   5.600	    460.777	   2805.731	    2805.731	     29.434	      0.000	      0.046
   5.800	    460.839	   2805.788	    2805.788	     31.026	      0.000	      0.051
   6.000	    460.904	   2805.848	    2805.848	     32.428	      0.000	      0.056
   6.200	    460.974	   2805.911	    2805.911	     34.407	      0.000	      0.063
   6.400	    461.047	   2805.978	    2805.978	     36.019	      0.000	      0.069
   6.600	    461.124	   2806.048	    2806.048	     37.811	      0.000	      0.076
   6.800	    461.206	   2806.121	    2806.121	     39.884	      0.000	      0.085
   7.000	    461.294	   2806.199	    2806.199	     42.305	      0.000	      0.095
   7.200	    461.383	   2806.281	    2806.281	     43.882	      0.000	      0.102
   7.400	    461.478	   2806.366	    2806.366	     45.845	      0.000	      0.112
   7.600	    461.580	   2806.456	    2806.456	     48.435	      0.000	      0.125
   7.800	    461.687	   2806.550	    2806.550	     50.857	      0.000	      0.138
   8.000	    461.804	   2806.649	    2806.649	     53.920	      0.000	      0.155
   8.200	    461.921	   2806.753	    2806.753	     56.204	      0.000	      0.168
   8.400	    462.049	   2806.863	    2806.863	     59.113	      0.000	      0.186
   8.600	    462.187	   2806.978	    2806.978	     62.702	      0.000	      0.209
   8.800	    462.329	   2807.099	    2807.099	     65.669	      0.000	      0.230
   9.000	    462.477	   2807.226	    2807.226	     68.705	      0.000	      0.251
   9.200	    462.632	   2807.359	    2807.359	     71.646	      0.000	      0.273
   9.400	    462.792	   2807.497	    2807.497	     74.399	      0.000	      0.295
   9.600	    462.957	   2807.640	    2807.640	     77.142	      0.000	      0.317
   9.800	    463.117	   2807.788	    2807.788	     78.598	      0.000	      0.329
  10.000	    463.283	   2807.939	    2807.939	     80.427	      0.000	      0.345
  10.200	    463.457	   2808.093	    2808.093	     82.717	      0.000	      0.364
  10.400	    463.634	   2808.252	    2808.252	     84.627	      0.000	      0.382
  10.600	    463.820	   2808.414	    2808.414	     87.246	      0.000	      0.405
  10.800	    464.006	   2808.581	    2808.581	     89.358	      0.000	      0.425
  11.000	    464.203	   2808.752	    2808.752	     91.868	      0.000	      0.451
  11.200	    464.408	   2808.929	    2808.929	     94.829	      0.000	      0.479
  11.400	    464.625	   2809.112	    2809.112	     98.166	      0.000	      0.513
  11.600	    464.844	   2809.300	    2809.300	    100.957	      0.000	      0.543
  11.800	    465.067	   2809.494	    2809.494	    103.650	      0.000	      0.572
  12.000	    465.286	   2809.692	    2809.692	    105.501	      0.000	      0.593
  12.200	    465.506	   2809.894	    2809.894	    107.152	      0.000	      0.612
  12.400	    465.714	   2810.096	    2810.096	    107.638	      0.000	      0.618
  12.600	    465.921	   2810.300	    2810.300	    107.868	      0.000	      0.621
  12.800	    466.134	   2810.505	    2810.505	    108.598	      0.000	      0.629
  13.000	    466.340	   2810.710	    2810.710	    108.643	      0.000	      0.629
  13.200	    466.548	   2810.916	    2810.916	    108.846	      0.000	      0.632
  13.400	    466.753	   2811.122	    2811.122	    108.748	      0.000	      0.631
  13.600	    466.965	   2811.328	    2811.328	    109.272	      0.000	      0.637
  13.800	    467.182	   2811.536	    2811.536	    110.147	      0.000	      0.647
  14.000	    467.425	   2811.747	    2811.747	    112.834	      0.000	      0.678
  14.200	    467.673	   2811.963	    2811.963	    115.409	      0.000	      0.710
  14.400	    467.924	   2812.183	    2812.183	    117.896	      0.000	      0.741
  14.600	    468.188	   2812.409	    2812.409	    120.897	      0.000	      0.779
  14.800	    468.455	   2812.641	    2812.641	    123.659	      0.000	      0.814
  15.000	    468.742	   2812.878	    2812.878	    127.298	      0.000	      0.864
  15.200	    469.008	   2813.122	    2813.122	    128.916	      0.000	      0.887
  15.400	    469.242	   2813.365	    2813.365	    128.191	      0.000	      0.877
  15.600	    469.458	   2813.606	    2813.606	    126.324	      0.000	      0.852
  15.800	    469.672	   2813.843	    2813.843	    124.590	      0.000	      0.828
  16.000	    469.883	   2814.078	    2814.078	    122.831	      0.000	      0.806
  16.200	    470.087	   2814.308	    2814.308	    120.714	      0.000	      0.778
  16.400	    470.279	   2814.534	    2814.534	    118.124	      0.000	      0.745
  16.600	    470.477	   2814.756	    2814.756	    116.242	      0.000	      0.721
  16.800	    470.685	   2814.975	    2814.975	    115.355	      0.000	      0.710
