  1	  2	  3	  4	  5	  6	  7	  8	  9	 10	 11	 12	 13	以上是沿线管道号
与进水口距离	  最大压力值	 最小压力值
  778.46	     2804.95	     2791.47
  789.46	     2805.11	     2791.45
  800.47	     2805.27	     2791.43
  811.48	     2805.50	     2791.57
  822.48	     2805.77	     2791.59
  833.49	     2805.93	     2791.57
  844.50	     2806.09	     2791.56
  855.50	     2806.24	     2791.54
  866.51	     2806.39	     2791.53
  877.52	     2806.54	     2791.51
  888.52	     2806.69	     2791.50
  899.53	     2806.84	     2791.48
  910.54	     2807.00	     2791.46
  921.54	     2807.17	     2791.45
  932.55	     2807.32	     2791.43
  943.56	     2807.47	     2791.42
  954.56	     2807.63	     2791.40
  965.57	     2807.78	     2791.39
  976.58	     2807.94	     2791.37
  987.58	     2808.09	     2791.36
  998.59	     2808.25	     2791.34
 1009.59	     2808.40	     2791.32
 1020.60	     2808.56	     2791.31
 1031.61	     2808.72	     2791.29
 1042.61	     2808.88	     2791.28
 1053.62	     2809.03	     2791.26
 1064.63	     2809.19	     2791.25
 1075.63	     2809.34	     2791.23
 1086.64	     2809.49	     2791.22
 1097.65	     2809.65	     2791.20
 1108.65	     2809.81	     2791.19
 1119.66	     2809.96	     2791.17
 1130.67	     2810.12	     2791.16
 1141.67	     2810.28	     2791.14
 1152.68	     2810.44	     2791.13
 1163.69	     2810.59	     2791.11
 1174.69	     2810.74	     2791.09
 1185.70	     2810.90	     2791.08
 1196.71	     2811.05	     2791.06
 1207.71	     2811.21	     2791.05
 1218.72	     2811.37	     2791.03
 1229.73	     2811.52	     2791.01
 1240.73	     2811.68	     2791.00
 1251.74	     2811.82	     2790.98
 1262.75	     2811.96	     2790.97
 1273.75	     2812.12	     2790.95
 1284.76	     2812.29	     2790.93
 1295.77	     2812.45	     2790.92
 1306.77	     2812.60	     2790.90
 1317.78	     2812.74	     2790.89
 1328.79	     2812.89	     2790.87
 1339.79	     2813.04	     2790.85
 1350.80	     2813.19	     2790.84
 1361.81	     2813.35	     2790.82
 1372.81	     2813.51	     2790.81
 1383.82	     2813.66	     2790.79
 1394.83	     2813.81	     2790.77
 1405.83	     2813.95	     2790.76
 1416.84	     2814.10	     2790.74
 1427.85	     2814.26	     2790.73
 1438.85	     2814.41	     2790.71
 1449.86	     2814.56	     2790.69
 1460.86	     2814.72	     2790.68
 1471.87	     2814.87	     2790.66
 1482.88	     2814.13	     2791.45
 1493.54	     2814.59	     2789.89
 1504.21	     2814.99	     2789.64
 1514.88	     2815.57	     2789.11
 1526.03	     2815.87	     2788.48
 1537.17	     2816.31	     2788.37
 1548.32	     2816.96	     2788.32
 1559.47	     2817.35	     2788.29
 1570.61	     2817.75	     2788.26
 1581.76	     2818.07	     2788.23
 1592.91	     2818.41	     2788.21
 1604.06	     2818.53	     2788.18
 1615.20	     2818.66	     2788.15
 1626.35	     2818.79	     2788.12
 1637.50	     2818.85	     2788.09
 1648.65	     2818.67	     2788.06
 1659.79	     2818.98	     2788.03
 1670.94	     2819.27	     2788.00
 1682.09	     2819.81	     2787.97
 1693.24	     2820.18	     2787.94
 1704.38	     2820.86	     2787.92
 1715.53	     2821.40	     2787.89
 1726.68	     2821.75	     2787.86
 1737.82	     2822.03	     2787.80
 1748.97	     2822.40	     2787.79
 1760.12	     2823.04	     2787.74
 1771.27	     2823.58	     2787.38
 1782.41	     2823.87	     2786.37
 1793.56	     2824.15	     2785.24
 1804.71	     2824.58	     2785.05
 1815.86	     2825.05	     2784.69
 1827.00	     2825.53	     2784.04
 1838.15	     2826.07	     2783.41
 1849.30	     2826.33	     2782.72
 1860.45	     2826.57	     2781.63
 1871.59	     2826.84	     2780.57
 1882.74	     2827.26	     2780.13
 1893.89	     2827.83	     2779.47
 1905.04	     2828.10	     2778.38
 1916.02	     2828.77	     2777.66
 1927.01	     2829.51	     2776.70
 1938.00	     2830.01	     2775.77
 1948.99	     2830.53	     2774.66
 1959.98	     2831.30	     2773.41
 1970.97	     2831.87	     2772.30
 1981.96	     2832.39	     2771.35
 1992.95	     2833.23	     2770.47
 2003.94	     2834.01	     2769.31
 2014.93	     2834.98	     2768.15
 2025.92	     2835.95	     2767.38
 2036.91	     2837.32	     2766.21
 2047.90	     2838.10	     2765.12
 2058.89	     2838.91	     2764.19
 2069.88	     2840.01	     2763.30
 2080.87	     2841.06	     2761.84
 2091.86	     2841.83	     2760.57
 2102.85	     2842.54	     2759.50
 2113.84	     2843.73	     2758.42
 2124.83	     2844.58	     2757.09
 2135.82	     2845.28	     2756.72
 2146.81	     2846.15	     2756.20
 2157.80	     2847.23	     2754.91
 2168.79	     2848.40	     2753.74
 2179.78	     2849.25	     2752.91
 2190.77	     2849.92	     2751.58
 2201.76	     2851.35	     2750.29
 2212.75	     2852.62	     2749.60
 2223.74	     2853.71	     2749.34
 2234.73	     2854.84	     2748.78
 2245.72	     2856.00	     2747.97
 2256.71	     2856.52	     2747.07
 2267.70	     2857.09	     2745.83
 2278.69	     2857.92	     2744.88
 2289.68	     2858.51	     2743.92
 2300.67	     2859.78	     2742.67
 2311.66	     2860.85	     2741.98
 2322.65	     2861.87	     2741.50
 2333.64	     2863.01	     2740.85
 2344.63	     2864.00	     2740.27
 2355.62	     2864.86	     2739.45
 2366.61	     2865.86	     2738.32
 2377.59	     2866.65	     2737.26
 2388.58	     2867.21	     2736.56
 2399.57	     2868.17	     2735.52
 2410.56	     2868.81	     2734.75
 2421.55	     2869.68	     2734.24
 2432.54	     2870.72	     2733.64
 2443.53	     2871.50	     2732.94
 2454.52	     2872.30	     2732.12
 2465.51	     2873.22	     2730.95
 2476.50	     2874.02	     2730.12
 2487.49	     2874.90	     2729.64
 2498.48	     2875.93	     2729.02
 2509.47	     2876.72	     2728.23
 2520.46	     2877.76	     2727.55
 2531.45	     2878.24	     2726.61
 2542.44	     2878.85	     2726.10
 2553.43	     2879.72	     2725.28
 2564.42	     2880.70	     2724.34
 2575.41	     2881.79	     2723.60
 2586.40	     2882.61	     2723.10
 2597.39	     2883.40	     2722.53
 2608.38	     2884.19	     2721.50
 2619.37	     2885.11	     2720.82
 2630.36	     2885.65	     2720.34
 2641.35	     2886.74	     2719.61
 2652.34	     2887.83	     2718.93
 2663.33	     2888.30	     2718.40
 2674.32	     2889.21	     2717.86
 2685.31	     2889.90	     2716.98
 2696.30	     2890.77	     2716.30
 2707.29	     2891.86	     2716.06
 2718.28	     2892.57	     2715.76
 2729.27	     2893.47	     2715.08
 2740.26	     2894.16	     2714.34
 2751.25	     2894.84	     2713.82
 2762.24	     2895.65	     2713.31
 2773.23	     2896.73	     2712.55
 2784.22	     2897.61	     2711.71
 2795.21	     2898.22	     2711.57
 2806.71	     2900.41	     2711.79
 2818.21	     2902.23	     2711.85
 2829.72	     2903.52	     2712.69
 2841.22	     2906.20	     2713.31
 2852.73	     2908.43	     2714.39
 2870.11	     2914.12	     2715.37
 2876.64	     2915.86	     2716.47
 2886.20	     2917.61	     2718.47
 2895.76	     2377.99	     2327.97
 2908.52	     2377.20	     2329.36
 2921.28	     2375.88	     2330.14
 2932.15	     2375.12	     2331.08
 2943.01	     2374.94	     2331.87
 2953.88	     2374.97	     2332.15
 2964.74	     2374.23	     2332.91
 2975.61	     2373.59	     2333.60
 2986.48	     2373.17	     2333.98
 2997.34	     2372.74	     2334.59
 3008.21	     2372.02	     2334.88
 3019.07	     2371.09	     2335.54
 3029.94	     2370.37	     2336.48
 3040.80	     2370.22	     2336.91
 3051.67	     2370.19	     2337.02
 3062.54	     2370.16	     2337.10
 3073.40	     2370.12	     2337.22
 3084.27	     2370.07	     2337.43
 3095.13	     2370.02	     2337.51
 3106.00	     2369.96	     2337.91
 3116.86	     2369.89	     2338.46
 3127.73	     2369.81	     2339.14
 3138.60	     2369.73	     2339.72
 3149.46	     2369.65	     2339.95
 3160.33	     2369.57	     2340.14
 3171.19	     2369.48	     2340.16
 3182.06	     2369.39	     2340.50
 3192.92	     2369.31	     2341.05
 3203.79	     2369.22	     2341.76
 3214.66	     2369.13	     2341.85
 3225.52	     2369.04	     2342.35
 3236.39	     2368.95	     2342.90
 3247.25	     2368.86	     2343.31
 3258.12	     2368.78	     2343.47
 3268.98	     2368.69	     2343.83
 3279.85	     2368.60	     2344.29
 3290.71	     2368.52	     2344.78
 3301.58	     2368.43	     2345.14
 3312.45	     2368.35	     2345.40
 3323.31	     2368.27	     2345.81
 3334.18	     2368.18	     2346.17
 3345.04	     2368.10	     2347.13
 3355.07	     2367.99	     2346.89
 3365.09	     2367.87	     2347.07
 3375.12	     2367.76	     2347.26
 3385.14	     2367.97	     2347.44
 3395.16	     2367.86	     2347.61
 3405.19	     2367.74	     2347.80
 3415.21	     2367.61	     2347.99
 3425.24	     2367.50	     2348.15
 3435.26	     2367.39	     2348.34
 3445.28	     2367.26	     2348.52
 3455.31	     2367.16	     2348.68
 3465.33	     2367.05	     2348.86
 3475.36	     2366.92	     2349.06
 3485.38	     2366.81	     2349.23
 3495.41	     2366.70	     2349.40
 3505.43	     2366.57	     2349.59
 3515.45	     2366.45	     2349.77
 3525.48	     2366.43	     2349.93
 3535.50	     2366.26	     2350.19
 3545.53	     2366.15	     2350.38
 3555.55	     2366.04	     2350.55
 3565.57	     2365.92	     2350.75
 3575.60	     2365.80	     2350.94
 3585.62	     2365.70	     2351.11
 3595.65	     2365.58	     2351.30
 3605.67	     2365.46	     2351.50
 3615.69	     2365.35	     2351.68
 3625.72	     2365.23	     2351.86
 3635.74	     2365.11	     2352.06
 3645.77	     2365.01	     2352.24
 3655.79	     2364.90	     2352.42
 3665.82	     2364.78	     2352.62
 3675.84	     2364.32	     2352.81
 3685.86	     2364.20	     2352.97
 3695.89	     2364.09	     2353.16
 3705.91	     2363.97	     2353.74
 3716.05	     2363.81	     2353.79
 3726.19	     2363.67	     2354.05
 3736.32	     2363.53	     2354.31
 3746.46	     2363.39	     2354.57
 3756.59	     2363.25	     2354.83
 3766.73	     2363.11	     2355.09
 3776.87	     2362.97	     2355.35
 3787.00	     2362.83	     2355.61
 3797.14	     2362.70	     2355.87
 3807.28	     2362.56	     2356.13
 3817.41	     2362.43	     2356.39
 3827.55	     2362.29	     2356.65
 3837.69	     2362.17	     2356.92
 3847.82	     2362.04	     2357.19
 3857.96	     2361.90	     2357.45
 3868.10	     2361.76	     2357.72
 3878.23	     2361.62	     2357.98
 3888.37	     2361.48	     2358.24
 3898.51	     2361.34	     2358.51
 3908.64	     2361.20	     2358.77
 3918.78	     2361.06	     2359.04
 3928.92	     2360.91	     2359.31
 3939.05	     2360.77	     2359.57
 3949.19	     2360.63	     2359.83
 3959.33	     2360.30	     2360.30
