    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	    431.157	   2791.457	    2791.457	      0.000	      0.000	      0.000
   0.200	    431.156	   2791.456	    2791.456	     -0.639	      0.000	     -0.000
   0.400	    431.155	   2791.455	    2791.455	     -0.965	      0.000	     -0.000
   0.600	    431.153	   2791.453	    2791.453	     -0.937	      0.000	     -0.000
   0.800	    431.151	   2791.451	    2791.451	     -0.794	      0.000	     -0.000
   1.000	    431.150	   2791.450	    2791.450	     -0.810	      0.000	     -0.000
   1.200	    431.148	   2791.448	    2791.448	     -1.030	      0.000	     -0.000
   1.400	    431.147	   2791.447	    2791.447	      0.024	      0.000	      0.000
   1.600	    431.148	   2791.448	    2791.448	      0.825	      0.000	      0.000
   1.800	    431.151	   2791.450	    2791.450	      1.740	      0.000	      0.000
   2.000	    431.155	   2791.454	    2791.454	      2.608	      0.000	      0.000
   2.200	    431.161	   2791.460	    2791.460	      2.933	      0.000	      0.000
   2.400	    431.168	   2791.467	    2791.467	      4.108	      0.000	      0.001
   2.600	    431.176	   2791.475	    2791.475	      4.192	      0.000	      0.001
   2.800	    431.185	   2791.484	    2791.484	      5.086	      0.000	      0.001
   3.000	    431.196	   2791.494	    2791.494	      6.234	      0.000	      0.002
   3.200	    431.208	   2791.506	    2791.506	      6.672	      0.000	      0.002
   3.400	    431.222	   2791.519	    2791.519	      7.559	      0.000	      0.003
   3.600	    431.239	   2791.535	    2791.535	      8.646	      0.000	      0.004
   3.800	    431.258	   2791.553	    2791.553	      9.695	      0.000	      0.005
   4.000	    431.280	   2791.573	    2791.573	     11.551	      0.000	      0.007
   4.200	    431.306	   2791.597	    2791.597	     13.227	      0.000	      0.009
   4.400	    431.335	   2791.623	    2791.623	     15.043	      0.000	      0.012
   4.600	    431.369	   2791.654	    2791.654	     16.680	      0.000	      0.015
   4.800	    431.406	   2791.688	    2791.688	     18.617	      0.000	      0.018
   5.000	    431.448	   2791.725	    2791.725	     20.620	      0.000	      0.023
   5.200	    431.494	   2791.767	    2791.767	     22.833	      0.000	      0.028
   5.400	    431.547	   2791.812	    2791.812	     25.572	      0.000	      0.035
   5.600	    431.602	   2791.862	    2791.862	     27.301	      0.000	      0.039
   5.800	    431.662	   2791.916	    2791.916	     29.400	      0.000	      0.046
   6.000	    431.726	   2791.973	    2791.973	     31.317	      0.000	      0.052
   6.200	    431.796	   2792.035	    2792.035	     33.814	      0.000	      0.061
   6.400	    431.869	   2792.101	    2792.101	     35.665	      0.000	      0.068
   6.600	    431.945	   2792.170	    2792.170	     37.553	      0.000	      0.075
   6.800	    432.027	   2792.243	    2792.243	     39.665	      0.000	      0.084
   7.000	    432.114	   2792.321	    2792.321	     41.978	      0.000	      0.094
   7.200	    432.201	   2792.401	    2792.401	     43.368	      0.000	      0.100
   7.400	    432.296	   2792.486	    2792.486	     45.482	      0.000	      0.110
   7.600	    432.400	   2792.575	    2792.575	     48.509	      0.000	      0.125
   7.800	    432.511	   2792.670	    2792.670	     51.448	      0.000	      0.141
   8.000	    432.632	   2792.771	    2792.771	     54.982	      0.000	      0.161
   8.200	    432.756	   2792.878	    2792.878	     57.866	      0.000	      0.178
   8.400	    432.890	   2792.991	    2792.991	     61.236	      0.000	      0.200
   8.600	    433.034	   2793.110	    2793.110	     64.971	      0.000	      0.225
   8.800	    433.180	   2793.235	    2793.235	     67.712	      0.000	      0.244
   9.000	    433.329	   2793.366	    2793.366	     70.314	      0.000	      0.263
   9.200	    433.483	   2793.501	    2793.501	     72.787	      0.000	      0.282
   9.400	    433.642	   2793.641	    2793.641	     75.121	      0.000	      0.301
   9.600	    433.808	   2793.786	    2793.786	     77.754	      0.000	      0.322
   9.800	    433.970	   2793.935	    2793.935	     79.334	      0.000	      0.335
  10.000	    434.144	   2794.087	    2794.087	     81.797	      0.000	      0.356
  10.200	    434.331	   2794.245	    2794.245	     85.158	      0.000	      0.386
  10.400	    434.522	   2794.409	    2794.409	     87.966	      0.000	      0.413
  10.600	    434.726	   2794.579	    2794.579	     91.637	      0.000	      0.447
  10.800	    434.937	   2794.756	    2794.756	     95.113	      0.000	      0.481
  11.000	    435.161	   2794.939	    2794.939	     98.847	      0.000	      0.522
  11.200	    435.388	   2795.130	    2795.130	    102.406	      0.000	      0.559
  11.400	    435.620	   2795.326	    2795.326	    105.525	      0.000	      0.593
  11.600	    435.851	   2795.529	    2795.529	    108.020	      0.000	      0.622
  11.800	    436.089	   2795.736	    2795.736	    110.667	      0.000	      0.653
  12.000	    436.323	   2795.948	    2795.948	    112.546	      0.000	      0.675
  12.200	    436.560	   2796.162	    2796.162	    114.387	      0.000	      0.698
  12.400	    436.784	   2796.378	    2796.378	    115.066	      0.000	      0.706
  12.600	    437.012	   2796.597	    2796.597	    115.847	      0.000	      0.715
  12.800	    437.258	   2796.818	    2796.818	    117.871	      0.000	      0.740
  13.000	    437.503	   2797.042	    2797.042	    119.496	      0.000	      0.761
  13.200	    437.759	   2797.270	    2797.270	    121.705	      0.000	      0.789
  13.400	    438.023	   2797.502	    2797.502	    124.073	      0.000	      0.820
  13.600	    438.304	   2797.740	    2797.740	    127.312	      0.000	      0.864
  13.800	    438.587	   2797.984	    2797.984	    130.131	      0.000	      0.902
  14.000	    438.889	   2798.234	    2798.234	    133.938	      0.000	      0.955
  14.200	    439.188	   2798.491	    2798.491	    136.780	      0.000	      0.997
  14.400	    439.480	   2798.751	    2798.751	    138.922	      0.000	      1.029
  14.600	    439.778	   2799.017	    2799.017	    141.078	      0.000	      1.062
  14.800	    440.063	   2799.284	    2799.284	    142.259	      0.000	      1.078
  15.000	    440.354	   2799.555	    2799.555	    143.482	      0.000	      1.098
  15.200	    440.612	   2799.827	    2799.827	    142.578	      0.000	      1.085
  15.400	    440.849	   2800.095	    2800.095	    140.497	      0.000	      1.054
  15.600	    441.071	   2800.358	    2800.358	    137.718	      0.000	      1.013
  15.800	    441.295	   2800.616	    2800.616	    135.428	      0.000	      0.979
  16.000	    441.523	   2800.871	    2800.871	    133.502	      0.000	      0.952
  16.200	    441.754	   2801.122	    2801.122	    132.103	      0.000	      0.932
  16.400	    441.981	   2801.371	    2801.371	    130.664	      0.000	      0.911
