    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	      0.763	   2361.063	    2361.063	      0.000	      0.000	      0.000
   0.200	      0.763	   2361.063	    2361.063	     -0.238	      0.000	     -0.000
   0.400	      0.762	   2361.062	    2361.062	     -0.119	      0.000	     -0.000
   0.600	      0.761	   2361.061	    2361.061	      0.040	      0.000	      0.000
   0.800	      0.761	   2361.061	    2361.061	     -0.062	      0.000	     -0.000
   1.000	      0.762	   2361.062	    2361.062	      0.258	      0.000	      0.000
   1.200	      0.764	   2361.063	    2361.063	      1.000	      0.000	      0.000
   1.400	      0.768	   2361.067	    2361.067	      1.157	      0.000	      0.000
   1.600	      0.771	   2361.071	    2361.071	      1.054	      0.000	      0.000
   1.800	      0.776	   2361.076	    2361.076	      1.357	      0.000	      0.000
   2.000	      0.783	   2361.083	    2361.083	      1.779	      0.000	      0.000
   2.200	      0.791	   2361.090	    2361.090	      1.953	      0.000	      0.001
   2.400	      0.799	   2361.098	    2361.098	      2.300	      0.000	      0.001
   2.600	      0.808	   2361.107	    2361.107	      2.605	      0.000	      0.001
   2.800	      0.819	   2361.118	    2361.118	      2.906	      0.000	      0.001
   3.000	      0.830	   2361.129	    2361.129	      2.277	      0.000	      0.001
   3.200	      0.841	   2361.140	    2361.140	      2.914	      0.000	      0.001
   3.400	      0.854	   2361.152	    2361.152	      3.425	      0.000	      0.002
   3.600	      0.867	   2361.165	    2361.165	      3.591	      0.000	      0.002
   3.800	      0.880	   2361.178	    2361.178	      3.503	      0.000	      0.002
   4.000	      0.896	   2361.193	    2361.193	      4.545	      0.000	      0.003
   4.200	      0.913	   2361.210	    2361.210	      4.722	      0.000	      0.003
   4.400	      0.932	   2361.228	    2361.228	      4.891	      0.000	      0.004
   4.600	      0.952	   2361.248	    2361.248	      5.392	      0.000	      0.004
   4.800	      0.974	   2361.269	    2361.269	      5.729	      0.000	      0.005
   5.000	      0.997	   2361.291	    2361.291	      6.197	      0.000	      0.006
   5.200	      1.020	   2361.314	    2361.314	      6.074	      0.000	      0.006
   5.400	      1.043	   2361.337	    2361.337	      6.108	      0.000	      0.006
   5.600	      1.069	   2361.363	    2361.363	      6.526	      0.000	      0.006
   5.800	      1.094	   2361.388	    2361.388	      6.427	      0.000	      0.006
   6.000	      1.118	   2361.412	    2361.412	      6.391	      0.000	      0.006
   6.200	      1.144	   2361.437	    2361.437	      6.876	      0.000	      0.007
   6.400	      1.168	   2361.462	    2361.462	      6.374	      0.000	      0.006
   6.600	      1.191	   2361.485	    2361.485	      6.012	      0.000	      0.005
   6.800	      1.210	   2361.506	    2361.506	      5.092	      0.000	      0.004
   7.000	      1.227	   2361.524	    2361.524	      4.277	      0.000	      0.003
   7.200	      1.241	   2361.539	    2361.539	      3.449	      0.000	      0.002
   7.400	      1.251	   2361.550	    2361.550	      2.571	      0.000	      0.001
   7.600	      1.258	   2361.558	    2361.558	      2.099	      0.000	      0.001
   7.800	      1.265	   2361.565	    2361.565	      1.676	      0.000	      0.000
   8.000	      1.269	   2361.569	    2361.569	      0.709	      0.000	      0.000
   8.200	      1.270	   2361.570	    2361.570	     -0.245	      0.000	     -0.000
   8.400	      1.268	   2361.569	    2361.569	     -0.918	      0.000	     -0.000
   8.600	      1.262	   2361.563	    2361.563	     -2.264	      0.000	     -0.001
   8.800	      1.250	   2361.552	    2361.552	     -3.543	      0.000	     -0.002
   9.000	      1.231	   2361.535	    2361.535	     -5.017	      0.000	     -0.004
   9.200	      1.207	   2361.513	    2361.513	     -6.686	      0.000	     -0.007
   9.400	      1.173	   2361.484	    2361.484	     -8.839	      0.000	     -0.011
   9.600	      1.128	   2361.447	    2361.447	    -11.156	      0.000	     -0.018
   9.800	      1.073	   2361.400	    2361.400	    -13.483	      0.000	     -0.027
  10.000	      1.006	   2361.344	    2361.344	    -15.981	      0.000	     -0.038
  10.200	      0.923	   2361.277	    2361.277	    -19.121	      0.000	     -0.054
  10.400	      0.831	   2361.200	    2361.200	    -21.466	      0.000	     -0.069
  10.600	      0.727	   2361.114	    2361.114	    -24.089	      0.000	     -0.087
  10.800	      0.611	   2361.018	    2361.018	    -26.791	      0.000	     -0.106
  11.000	      0.479	   2360.910	    2360.910	    -29.699	      0.000	     -0.131
  11.200	      0.331	   2360.791	    2360.791	    -32.858	      0.000	     -0.160
  11.400	      0.168	   2360.661	    2360.661	    -35.992	      0.000	     -0.193
  11.600	     -0.018	   2360.517	    2360.517	    -39.771	      0.000	     -0.235
  11.800	     -0.221	   2360.360	    2360.360	    -43.632	      0.000	     -0.281
  12.000	     -0.442	   2360.188	    2360.188	    -47.031	      0.000	     -0.330
  12.200	     -0.694	   2360.001	    2360.001	    -51.607	      0.000	     -0.395
  12.400	     -0.974	   2359.796	    2359.796	    -56.248	      0.000	     -0.470
  12.600	     -1.285	   2359.573	    2359.573	    -61.253	      0.000	     -0.558
  12.800	     -1.625	   2359.332	    2359.332	    -66.510	      0.000	     -0.657
  13.000	     -2.002	   2359.070	    2359.070	    -72.048	      0.000	     -0.771
  13.200	     -2.407	   2358.786	    2358.786	    -77.546	      0.000	     -0.893
  13.400	     -2.824	   2358.483	    2358.483	    -82.186	      0.000	     -1.007
  13.600	     -3.256	   2358.162	    2358.162	    -86.564	      0.000	     -1.118
  13.800	     -3.701	   2357.826	    2357.826	    -90.869	      0.000	     -1.227
  14.000	     -4.153	   2357.475	    2357.475	    -94.367	      0.000	     -1.327
  14.200	     -4.597	   2357.111	    2357.111	    -97.176	      0.000	     -1.408
  14.400	     -5.008	   2356.740	    2356.740	    -98.504	      0.000	     -1.447
  14.600	     -5.376	   2356.365	    2356.365	    -98.242	      0.000	     -1.442
  14.800	     -5.677	   2355.997	    2355.997	    -95.944	      0.000	     -1.374
  15.000	     -5.963	   2355.639	    2355.639	    -93.330	      0.000	     -1.302
  15.200	     -6.273	   2355.288	    2355.288	    -91.982	      0.000	     -1.261
  15.400	     -6.587	   2354.942	    2354.942	    -90.777	      0.000	     -1.229
  15.600	     -6.908	   2354.600	    2354.600	    -89.946	      0.000	     -1.208
  15.800	     -7.207	   2354.261	    2354.261	    -88.442	      0.000	     -1.168
  16.000	     -7.476	   2353.930	    2353.930	    -85.992	      0.000	     -1.106
  16.200	     -7.710	   2353.611	    2353.611	    -82.645	      0.000	     -1.020
  16.400	     -7.918	   2353.306	    2353.306	    -78.624	      0.000	     -0.924
  16.600	     -8.137	   2353.015	    2353.015	    -75.495	      0.000	     -0.851
  16.800	     -8.341	   2352.735	    2352.735	    -71.962	      0.000	     -0.776
  17.000	     -8.505	   2352.471	    2352.471	    -67.170	      0.000	     -0.675
  17.200	     -8.634	   2352.227	    2352.227	    -61.176	      0.000	     -0.561
  17.400	     -8.724	   2352.009	    2352.009	    -53.674	      0.000	     -0.433
  17.600	     -8.798	   2351.820	    2351.820	    -45.949	      0.000	     -0.318
  17.800	     -8.872	   2351.659	    2351.659	    -39.248	      0.000	     -0.231
  18.000	     -8.946	   2351.521	    2351.521	    -33.352	      0.000	     -0.167
  18.200	     -9.018	   2351.404	    2351.404	    -28.517	      0.000	     -0.122
  18.400	     -9.073	   2351.306	    2351.306	    -22.849	      0.000	     -0.079
  18.600	     -9.114	   2351.230	    2351.230	    -17.199	      0.000	     -0.045
  18.800	     -9.151	   2351.174	    2351.174	    -12.886	      0.000	     -0.025
  19.000	     -9.184	   2351.131	    2351.131	    -10.176	      0.000	     -0.016
