  1	  2	  3	  4	  5	  6	  7	  8	  9	 10	 11	 12	 13	以上是沿线管道号
与进水口距离	  最大压力值	 最小压力值
  635.37	     2804.01	     2784.41
  646.38	     2804.19	     2784.25
  657.38	     2804.37	     2784.10
  668.39	     2804.55	     2783.95
  679.40	     2804.73	     2783.80
  690.40	     2804.91	     2783.64
  701.41	     2805.09	     2783.48
  712.42	     2805.27	     2783.33
  723.42	     2805.45	     2783.18
  734.43	     2805.63	     2783.03
  745.44	     2805.81	     2782.88
  756.44	     2805.99	     2782.73
  767.45	     2806.17	     2782.57
  778.46	     2806.35	     2782.42
  789.46	     2806.53	     2782.27
  800.47	     2806.71	     2782.12
  811.48	     2806.93	     2782.03
  822.48	     2807.23	     2782.02
  833.49	     2807.41	     2781.88
  844.50	     2807.59	     2781.74
  855.50	     2807.77	     2781.59
  866.51	     2807.95	     2781.45
  877.52	     2808.13	     2781.31
  888.52	     2808.31	     2781.16
  899.53	     2808.49	     2781.02
  910.54	     2808.68	     2780.88
  921.54	     2808.86	     2780.73
  932.55	     2809.04	     2780.59
  943.56	     2809.21	     2780.45
  954.56	     2809.40	     2780.30
  965.57	     2809.58	     2780.16
  976.58	     2809.76	     2780.02
  987.58	     2809.94	     2779.87
  998.59	     2810.12	     2779.73
 1009.59	     2810.30	     2779.58
 1020.60	     2810.48	     2779.44
 1031.61	     2810.66	     2779.30
 1042.61	     2810.84	     2779.15
 1053.62	     2811.03	     2779.01
 1064.63	     2811.20	     2778.86
 1075.63	     2811.38	     2778.72
 1086.64	     2811.56	     2778.57
 1097.65	     2811.74	     2778.42
 1108.65	     2811.91	     2778.28
 1119.66	     2812.09	     2778.14
 1130.67	     2812.27	     2777.99
 1141.67	     2812.45	     2777.84
 1152.68	     2812.62	     2777.70
 1163.69	     2812.79	     2777.55
 1174.69	     2812.97	     2777.41
 1185.70	     2813.15	     2777.27
 1196.71	     2813.32	     2777.12
 1207.71	     2813.50	     2776.98
 1218.72	     2813.67	     2776.83
 1229.73	     2813.85	     2776.69
 1240.73	     2814.02	     2776.54
 1251.74	     2814.19	     2776.40
 1262.75	     2814.36	     2776.25
 1273.75	     2814.53	     2776.11
 1284.76	     2814.71	     2775.97
 1295.77	     2814.88	     2775.83
 1306.77	     2815.05	     2775.69
 1317.78	     2815.22	     2775.53
 1328.79	     2815.39	     2775.39
 1339.79	     2815.56	     2775.25
 1350.80	     2815.74	     2775.11
 1361.81	     2815.91	     2774.96
 1372.81	     2816.08	     2774.82
 1383.82	     2816.25	     2774.68
 1394.83	     2816.42	     2774.53
 1405.83	     2816.59	     2774.39
 1416.84	     2816.76	     2774.25
 1427.85	     2816.94	     2774.17
 1438.85	     2817.11	     2774.46
 1449.86	     2817.28	     2774.32
 1460.86	     2817.45	     2774.17
 1471.87	     2817.63	     2774.03
 1482.88	     2816.94	     2773.89
 1493.54	     2817.17	     2773.96
 1504.21	     2817.32	     2773.81
 1514.88	     2817.73	     2773.46
 1526.03	     2818.48	     2772.87
 1537.17	     2818.98	     2772.23
 1548.32	     2819.42	     2771.59
 1559.47	     2819.85	     2770.97
 1570.61	     2820.32	     2770.34
 1581.76	     2820.73	     2769.76
 1592.91	     2821.17	     2769.14
 1604.06	     2821.56	     2768.50
 1615.20	     2822.02	     2767.92
 1626.35	     2822.71	     2767.29
 1637.50	     2823.30	     2766.72
 1648.65	     2823.97	     2766.17
 1659.79	     2824.48	     2765.61
 1670.94	     2825.08	     2765.03
 1682.09	     2825.67	     2764.52
 1693.24	     2826.15	     2764.06
 1704.38	     2826.62	     2763.54
 1715.53	     2827.11	     2763.03
 1726.68	     2827.57	     2762.37
 1737.82	     2828.01	     2761.75
 1748.97	     2828.47	     2761.15
 1760.12	     2828.92	     2760.59
 1771.27	     2829.39	     2760.04
 1782.41	     2829.85	     2759.45
 1793.56	     2830.29	     2758.86
 1804.71	     2830.89	     2758.32
 1815.86	     2831.53	     2757.85
 1827.00	     2832.04	     2757.43
 1838.15	     2832.70	     2756.96
 1849.30	     2833.15	     2756.54
 1860.45	     2833.66	     2756.12
 1871.59	     2834.13	     2755.73
 1882.74	     2834.54	     2755.35
 1893.89	     2835.02	     2755.00
 1905.04	     2835.51	     2754.62
 1916.02	     2836.07	     2754.10
 1927.01	     2836.54	     2753.73
 1938.00	     2837.07	     2753.23
 1948.99	     2837.58	     2752.76
 1959.98	     2838.03	     2752.46
 1970.97	     2838.50	     2752.13
 1981.96	     2838.89	     2751.62
 1992.95	     2839.26	     2751.28
 2003.94	     2839.88	     2751.02
 2014.93	     2840.53	     2750.67
 2025.92	     2841.22	     2750.35
 2036.91	     2841.84	     2749.93
 2047.90	     2842.45	     2749.15
 2058.89	     2843.13	     2748.50
 2069.88	     2843.79	     2747.71
 2080.87	     2844.57	     2746.95
 2091.86	     2845.34	     2746.18
 2102.85	     2846.17	     2745.40
 2113.84	     2847.13	     2744.67
 2124.83	     2848.11	     2743.96
 2135.82	     2849.06	     2743.34
 2146.81	     2849.84	     2742.76
 2157.80	     2850.67	     2742.16
 2168.79	     2851.48	     2741.59
 2179.78	     2852.19	     2741.00
 2190.77	     2853.00	     2740.44
 2201.76	     2853.65	     2739.81
 2212.75	     2854.31	     2739.27
 2223.74	     2854.95	     2738.73
 2234.73	     2855.59	     2738.12
 2245.72	     2856.15	     2737.57
 2256.71	     2856.75	     2737.01
 2267.70	     2857.26	     2736.48
 2278.69	     2857.71	     2735.96
 2289.68	     2858.18	     2735.48
 2300.67	     2858.77	     2735.04
 2311.66	     2859.37	     2734.53
 2322.65	     2859.93	     2734.10
 2333.64	     2860.34	     2733.67
 2344.63	     2860.85	     2733.36
 2355.62	     2861.22	     2732.96
 2366.61	     2861.58	     2732.52
 2377.59	     2861.99	     2732.19
 2388.58	     2862.47	     2731.89
 2399.57	     2862.85	     2731.53
 2410.56	     2863.22	     2731.13
 2421.55	     2863.59	     2730.80
 2432.54	     2863.92	     2730.28
 2443.53	     2864.28	     2729.80
 2454.52	     2864.59	     2729.33
 2465.51	     2864.87	     2728.89
 2476.50	     2865.16	     2728.36
 2487.49	     2865.68	     2727.88
 2498.48	     2866.29	     2727.46
 2509.47	     2866.85	     2727.09
 2520.46	     2867.52	     2726.61
 2531.45	     2868.02	     2726.18
 2542.44	     2868.58	     2725.75
 2553.43	     2869.21	     2725.28
 2564.42	     2869.82	     2724.87
 2575.41	     2870.38	     2724.37
 2586.40	     2870.97	     2723.86
 2597.39	     2871.61	     2723.42
 2608.38	     2872.12	     2723.05
 2619.37	     2872.63	     2722.58
 2630.36	     2873.10	     2722.14
 2641.35	     2873.60	     2721.85
 2652.34	     2874.26	     2721.52
 2663.33	     2874.72	     2721.25
 2674.32	     2875.17	     2720.90
 2685.31	     2875.63	     2720.48
 2696.30	     2876.33	     2720.19
 2707.29	     2876.78	     2719.86
 2718.28	     2877.24	     2719.51
 2729.27	     2877.68	     2719.08
 2740.26	     2878.12	     2718.68
 2751.25	     2878.62	     2718.39
 2762.24	     2878.92	     2718.06
 2773.23	     2879.19	     2717.80
 2784.22	     2879.45	     2717.57
 2795.21	     2879.67	     2717.41
 2806.71	     2880.44	     2717.21
 2818.21	     2881.36	     2716.77
 2829.72	     2882.03	     2716.56
 2841.22	     2882.50	     2716.42
 2852.73	     2882.92	     2716.18
 2870.11	     2884.07	     2715.63
 2876.64	     2884.45	     2715.34
 2886.20	     2884.92	     2715.37
 2895.76	     2384.03	     2301.68
 2908.52	     2382.43	     2303.56
 2921.28	     2380.75	     2305.58
 2932.15	     2380.01	     2306.30
 2943.01	     2379.24	     2307.18
 2953.88	     2378.52	     2307.71
 2964.74	     2377.87	     2308.73
 2975.61	     2377.10	     2309.81
 2986.48	     2376.42	     2310.68
 2997.34	     2375.71	     2311.43
 3008.21	     2374.94	     2312.42
 3019.07	     2374.32	     2313.44
 3029.94	     2373.61	     2314.45
 3040.80	     2372.81	     2315.44
 3051.67	     2372.14	     2316.58
 3062.54	     2371.51	     2317.72
 3073.40	     2370.97	     2318.74
 3084.27	     2370.58	     2319.86
 3095.13	     2370.49	     2321.41
 3106.00	     2370.40	     2322.36
 3116.86	     2370.31	     2323.27
 3127.73	     2370.22	     2324.23
 3138.60	     2370.13	     2325.47
 3149.46	     2370.04	     2326.55
 3160.33	     2369.94	     2327.54
 3171.19	     2369.85	     2328.78
 3182.06	     2369.76	     2329.94
 3192.92	     2369.67	     2331.25
 3203.79	     2369.58	     2332.68
 3214.66	     2369.48	     2333.81
 3225.52	     2369.38	     2334.99
 3236.39	     2369.28	     2336.14
 3247.25	     2369.18	     2337.46
 3258.12	     2369.08	     2338.97
 3268.98	     2368.98	     2340.42
 3279.85	     2368.88	     2341.62
 3290.71	     2368.78	     2342.92
 3301.58	     2368.69	     2344.47
 3312.45	     2368.59	     2345.63
 3323.31	     2368.49	     2346.85
 3334.18	     2368.39	     2347.78
 3345.04	     2368.29	     2347.59
 3355.07	     2368.49	     2347.38
 3365.09	     2368.37	     2347.59
 3375.12	     2368.25	     2347.80
 3385.14	     2368.13	     2348.01
 3395.16	     2368.03	     2348.21
 3405.19	     2367.92	     2348.43
 3415.21	     2367.81	     2348.64
 3425.24	     2367.70	     2348.84
 3435.26	     2367.60	     2349.05
 3445.28	     2367.48	     2349.27
 3455.31	     2367.38	     2349.47
 3465.33	     2367.26	     2349.68
 3475.36	     2367.15	     2349.90
 3485.38	     2367.04	     2350.11
 3495.41	     2366.94	     2350.32
 3505.43	     2366.83	     2350.53
 3515.45	     2366.73	     2350.74
 3525.48	     2366.72	     2350.93
 3535.50	     2366.55	     2351.21
 3545.53	     2366.43	     2351.43
 3555.55	     2366.32	     2351.64
 3565.57	     2366.20	     2351.86
 3575.60	     2366.08	     2352.08
 3585.62	     2365.97	     2352.28
 3595.65	     2365.86	     2352.50
 3605.67	     2365.73	     2352.72
 3615.69	     2365.62	     2352.93
 3625.72	     2365.50	     2353.14
 3635.74	     2365.39	     2353.37
 3645.77	     2365.28	     2353.58
 3655.79	     2365.17	     2353.79
 3665.82	     2365.05	     2354.02
 3675.84	     2364.94	     2354.23
 3685.86	     2364.83	     2354.43
 3695.89	     2364.71	     2354.64
 3705.91	     2364.25	     2355.25
 3716.05	     2364.27	     2355.23
 3726.19	     2364.12	     2355.43
 3736.32	     2363.97	     2355.63
 3746.46	     2363.81	     2355.83
 3756.59	     2363.66	     2356.03
 3766.73	     2363.51	     2356.23
 3776.87	     2363.36	     2356.43
 3787.00	     2363.20	     2356.63
 3797.14	     2363.05	     2356.83
 3807.28	     2362.90	     2357.03
 3817.41	     2362.75	     2357.23
 3827.55	     2362.60	     2357.43
 3837.69	     2362.46	     2357.64
 3847.82	     2362.29	     2357.85
 3857.96	     2362.13	     2358.05
 3868.10	     2361.96	     2358.26
 3878.23	     2361.80	     2358.46
 3888.37	     2361.64	     2358.66
 3898.51	     2361.47	     2358.87
 3908.64	     2361.31	     2359.07
 3918.78	     2361.15	     2359.28
 3928.92	     2360.98	     2359.48
 3939.05	     2360.82	     2359.69
 3949.19	     2360.66	     2359.89
 3959.33	     2360.30	     2360.30
